"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
"79",1230.30186174491,1277.20402560367,1325.89421648493,1376.44059842144,1428.91393402824,1483.38768356708,1539.93810778741,1598.64437468792,1629.73891351478,1664.42256891807,1698.71825596258,1732.6421377657,1766.20924083955,1799.4335657089,1832.32818394443,1864.90532360689,3022.00112755945,3119.51248876325,3217.02384996705,3314.53521117085,3412.04657237465,3509.55793357845,3607.06929478226,3704.58065598606,3603.24911315966,3685.12505908877,3769.64145511197,3856.88345415933,3946.93895529181,4039.89869226229,4135.85632493272,4234.90853363934,4791.69482103356,4894.32554301328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2804.49458204891,2797.46484012854,2790.42621511867,2783.37866204855,2776.32213554765,2769.25658984054,2762.18197874169,2755.09825565024,4292.59421420902,4442.37306486689,4599.72518910965,4765.03351465063,4938.70033119138,5121.14826942255,5312.82132952608,5514.18596168159,4778.9268411623,4836.523021119,4894.8133569094,4953.80621458003,5013.51006100598,5073.93346510609,5135.08509907283,5196.97373961692,4703.61496716256,4686.19967637081,4668.8488662722,4651.56229812483,4634.33973407073,4617.18093713262,4600.08567121064,4583.05370107907,4742.09095145581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",3201.88937594275,3112.91544903384,3023.94152212492,2934.96759521601,2845.9936683071,2757.01974139819,2668.04581448927,2579.07188758036,4045.26023834183,4094.88685274613,4145.53292773141,4197.21940568694,4249.96765921346,4303.79949996091,4358.7371876476,4414.80343926474,4897.71244130673,4961.53648543386,5024.95260887171,5087.9710443747,5150.60158376479,5212.85360458327,5274.73609468543,5336.25767497033,4867.20815311846,4864.97052661715,4862.73290011583,4860.49527361452,4858.25764711321,4856.02002061189,4853.78239411058,4851.54476760927,4797.93982988951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",2921.99845820032,2958.56824705696,2995.13803591359,3031.70782477022,3068.27761362686,3104.84740248349,3141.41719134012,3177.98698019676,4232.14223534989,4407.55204107644,4592.93660477692,4788.86314557699,4995.93113777457,5214.77414504477,5446.0617589478,5690.50164767088,4852.96614894398,4907.73498632073,4962.19742225776,5016.36017353727,5070.22970356929,5123.81223582594,5177.11376636417,5230.14007551213,4430.7172266815,4399.3044222392,4368.11432762748,4337.14536388294,4306.39596323669,4275.86456903494,4245.54963566027,4215.44962845331,3374.34798951817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",2956.79076220502,2992.78422508632,3029.42146515124,3066.7139969646,3104.67354104016,3143.31202752415,3182.64159994476,3222.6746190287,4322.75355996559,4428.40166222442,4534.04976448326,4639.6978667421,4745.34596900093,4850.99407125977,4956.64217351861,5062.29027577745,4876.65305443888,4889.94993705853,4903.2283848253,4916.48849850157,4929.73037789127,4942.95412185284,4956.15982831193,4969.34759427395,4723.27508327272,4722.05015423089,4720.825995986,4719.60260805301,4718.3799899472,4717.15814118414,4715.93706127972,4714.71674975013,6130.96261902679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",5119.31613892725,5182.09339703769,5244.47091310703,5306.45841138983,5368.06521113589,5429.30025022986,5490.17210706926,5550.68902083967,5601.1264572634,5644.62599848951,5688.73788992078,5733.47075171189,5778.83332536485,5824.83447543724,5871.48319127448,5918.78858876647,6192.11743458948,6192.11868414351,6192.11993077323,6192.12117449231,6192.12241531431,6192.12365325268,6192.12488832081,6192.12612053197,6356.9459073964,6379.93108123988,6402.91625508336,6425.90142892685,6448.88660277033,6471.87177661381,6494.8569504573,6517.84212430078,7275.95320304326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",5466.14775398916,5530.49768759019,5594.84762119122,5659.19755479226,5723.54748839329,5787.89742199433,5852.24735559536,5916.59728919639,4625.7510282011,4531.26252758891,4435.77031203277,4339.23050489517,4241.59576077698,4142.81486005474,4042.83223956347,3941.58744658013,8146.90907398095,8517.70138284346,8905.36965473233,9310.68196957062,9734.44136509492,10177.487427899,10640.6979568912,11124.9907024608,7463.3715005323,7454.449550515,7445.54369409429,7436.6539022402,7427.78014597514,7418.92239637379,7410.080624563,7401.2548017217,8178.42223497617,8255.25804773797,8333.14979107724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2252.97360922567,2275.16507425878,2297.57512202109,2320.20590552095,2343.05959897352,2366.13839800969,2389.44451988699,2412.98020370259,2835.98581022263,2877.35818764902,2918.27151097783,2958.74208368741,2998.78525123529,3038.41547857861,3077.64641978295,3116.49098068704,3212.75707464853,3248.15351573973,3283.54995683093,3318.94639792213,3354.34283901333,3389.73928010453,3425.13572119573,3460.53216228693,3375.23356946319,3388.10835508131,3401.06695023563,3414.10990049162,3427.23775496615,3440.45106635062,3453.75039093419,3467.13628862728,3769.62374696186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",2978.09383895889,2975.85204440328,2973.63363590063,2971.43836949126,2969.26600376044,2967.11629981184,2964.98902124127,2962.88393411068,3642.71760135021,3720.03437561694,3796.55580879149,3872.31365059273,3947.33749695364,4021.65499286846,4095.29201108382,4168.27281008013,3046.36644581289,3010.0543539081,2973.52167510186,2936.76295237293,2899.77248799095,2862.54432805572,2825.07224572011,2787.34972295595,3073.57723709511,3072.69559396749,3071.81543181064,3070.93674813686,3070.05954046262,3069.18380630854,3068.30954319944,3067.43674866428,2982.43150561029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",1898.13485802582,2061.8646914742,2244.42595080234,2447.98453695325,2674.95546248394,2928.03150319719,3210.21514514756,3524.85420603992,1817.97500835494,1828.56043369352,1838.99738109316,1849.29076654268,1859.44525301167,1869.46526794553,1879.3550192529,1889.11850994005,3827.72996397038,4051.48364756721,4293.93322627925,4556.64084866443,4841.29918969312,5149.74235697358,5483.95770825469,5846.09865634835,4642.31064760527,4710.10732026382,4777.90399292237,4845.70066558092,4913.49733823948,4981.29401089803,5049.09068355658,5116.88735621513,3991.42084246325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",637.520332482606,626.943742032968,616.542619344654,606.314053372238,596.255181365119,586.363188066308,576.635304924494,567.068809319187,1688.14262824508,1819.84133850581,1966.50135283289,2129.82231292306,2311.69694403613,2514.2329897724,2739.77763869589,2990.94472588322,2068.1691762328,2111.46298999192,2154.75680375104,2198.05061751016,2241.34443126928,2284.6382450284,2327.93205878752,2371.22587254663,2914.42847659824,2976.5320549568,3038.63563331537,3100.73921167393,3162.8427900325,3224.94636839106,3287.04994674963,3349.15352510819,5946.09412801121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",3589.99943565218,3629.80347045743,3670.27333381616,3711.42016348525,3753.25528353024,3795.79020744186,3839.03664130465,3883.00648701859,4583.15856780616,4669.31032009866,4758.13814221245,4849.72515897666,4944.15707726709,5041.52226621051,5141.91183988021,5245.4197425603,5717.16937316107,5774.00281185063,5832.29447128559,5892.08176619558,5953.4030712897,6016.29774588751,6080.80615918191,6146.96971615031,7000.62708536035,7113.98792296977,7230.06805031002,7348.9326974623,7470.64865924118,7595.28433272935,7722.90975571266,7853.59664603717,8157.0739586831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",2065.17024070651,2100.01699223979,2134.57614403616,2168.85694881272,2202.86815068174,2236.61802416992,2270.11440943357,2303.36474411619,2865.73936715399,2941.27122744497,3018.79386958598,3098.35976431398,3180.02276532925,3263.83814574591,3349.86263550323,3438.15445976292,3335.94562160243,3390.73507494198,3446.42438833255,3503.0283410439,3560.56195508002,3619.04049916574,3678.47949279889,3738.89471036901,3543.30992169076,3565.41771054092,3587.41539857635,3609.30474218942,3631.08745090148,3652.76518910588,3674.33957772832,3695.81219580913,4057.03307977098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",1954.15877362336,1974.28776211637,1994.41675060939,2014.54573910241,2034.67472759542,2054.80371608844,2074.93270458145,2095.06169307447,3049.50958140133,3128.93442557608,3208.35926975083,3287.78411392558,3367.20895810033,3446.63380227508,3526.05864644984,3605.48349062459,3899.26327854926,3976.80989734186,4056.67000493437,4138.91262084704,4223.60882369557,4310.83181262111,4400.65697055305,4493.16192935911,4912.19464052808,4995.24463391564,5078.2946273032,5161.34462069075,5244.39461407831,5327.44460746587,5410.49460085343,5493.54459424099,7797.48145828452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",4886.17967155671,5084.43212685296,5294.44146324256,5516.90489404797,5752.56097913697,6002.19207687929,6266.6269415105,6546.74347452639,4841.515913809,4850.54233475677,4859.59564378146,4868.67592097779,4877.78324667906,4886.91770145789,4896.0793661269,4905.26832173943,5772.54308453414,5842.1353365065,5911.72758847887,5981.31984045123,6050.91209242359,6120.50434439595,6190.09659636832,6259.68884834068,6860.87387937058,6970.08817249738,7081.04098494881,7193.75999121102,7308.27330630435,7424.60949279589,7542.7975679238,7662.8670108349,9122.84931505833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",6124.21180344998,6039.6578514928,5955.10389953561,5870.54994757843,5785.99599562124,5701.44204366406,5616.88809170687,5532.33413974969,6027.3289203248,6070.10456285507,6113.32695545813,6157.00076400492,6201.13070309688,6245.72153657488,6290.77807803348,6336.30519134058,6627.53450046917,6680.17962115091,6733.2429227914,6786.72772716694,6840.63738244003,6894.97526336891,6949.74477151888,7004.9493354752,7075.57376964939,7078.28763195144,7081.00310669285,7083.72019483164,7086.43889732642,7089.15921513634,7091.88114922116,7094.60470054117,7171.29955288374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",2167.35704670116,2208.51667387863,2249.6763010561,2290.83592823358,2331.99555541105,2373.15518258852,2414.31480976599,2455.47443694347,2640.49925093442,2689.06909846418,2738.9173214107,2790.07756706319,2842.58436831929,2896.47316699462,2951.78033774583,3008.54321262326,3300.60948169226,3353.74075819829,3406.87203470433,3460.00331121036,3513.1345877164,3566.26586422243,3619.39714072846,3672.5284172345,4106.61300553309,4160.15901998153,4213.70503442996,4267.25104887839,4320.79706332683,4374.34307777526,4427.88909222369,4481.43510667212,4190.98157638694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",2092.90910900625,2120.80573370547,2148.7023584047,2176.59898310392,2204.49560780314,2232.39223250236,2260.28885720158,2288.1854819008,3170.88388777853,3279.35209060485,3392.98407490061,3512.02566975093,3636.73440728052,3767.3800797934,3904.24532343593,4047.62622964608,4476.6112290994,4636.67646352746,4804.68495100575,4981.03087625055,5166.12798543359,5360.41055692118,5564.3344201864,5778.3780252849,5369.48233912555,5480.57693498661,5594.95529743946,5712.71448901847,5833.95444126081,5958.77803950932,6087.29121022188,6219.60301086167,6921.76453962655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",3766.29204555292,3835.63661489234,3904.98118423176,3974.32575357117,4043.67032291059,4113.01489225001,4182.35946158943,4251.70403092884,4677.71433332559,4748.45206302193,4820.78769375106,4894.75732064526,4970.39785419305,5047.74703865733,5126.84347090963,5207.7266196897,4691.62316956715,4694.77316660448,4697.93915728117,4701.12122280253,4704.31944478618,4707.53390526415,4710.76468668495,4714.01187191575,5303.52792368128,5347.53370072873,5391.53947777617,5435.54525482361,5479.55103187105,5523.55680891849,5567.56258596593,5611.56836301337,5815.98322917241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",6100.52581232228,5953.50349894526,5804.64057402034,5653.84130726693,5501.00090035367,5346.00420760423,5188.72421165045,5029.02019357065,5917.93410663962,5936.74722974218,5955.53055590321,5974.28427289397,5993.0085664249,6011.70362017774,6030.36961583709,6049.00673312127,6573.40954530121,6585.54527739346,6597.70341429594,6609.88399737208,6622.08706806167,6634.31266788102,6646.56083842308,6658.83162135758,8078.37835862987,8194.62643159561,8310.87450456134,8427.12257752708,8543.37065049282,8659.61872345856,8775.8667964243,8892.11486939004,8334.08801853487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",5441.43724332699,5514.53982997439,5589.0762920212,5665.07475430887,5742.56389333543,5821.57294807586,5902.13173101496,5984.27063939639,6323.08349579589,6411.39031091231,6501.484438619,6593.40205377167,6687.180063398,6782.85612151668,6880.46864425631,6980.05682528042,7035.85882078118,7120.18544552027,7205.982233361,7293.27481534875,7382.08926938441,7472.45212801495,7564.39038635973,7657.93151017512,6690.97853202488,6666.49840804886,6642.15471914946,6617.94670493307,6593.87360924395,6569.93468014067,6546.12916987259,6522.45633485652,6538.00023965063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",3785.39069447684,3818.65091306858,3852.38560855213,3886.60154962387,3921.30560153967,3956.50472749237,3992.20599000893,4028.41655236747,4626.5860377915,4688.84157003059,4752.85797923214,4818.68507121368,4886.37406053362,4955.9776103371,5027.54987332875,5101.14653390438,5545.46102286521,5610.25800401414,5676.29361778713,5743.59154137948,5812.17590459007,5882.07129847317,5953.30278415561,6025.89590182247,4534.1846372024,4414.50170611944,4294.81877503647,4175.1358439535,4055.45291287054,3935.76998178757,3816.0870507046,3696.40411962164,5538.40956556522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",2426.87704389961,2395.8878550475,2364.57555782146,2332.92892680711,2300.93606014148,2268.58432061213,2235.86026996596,2202.74959544317,3193.44138257812,3249.36584911069,3305.29031564326,3361.21478217583,3417.13924870839,3473.06371524096,3528.98818177353,3584.9126483061,3285.35891289223,3298.847061433,3312.33520997377,3325.82335851453,3339.3115070553,3352.79965559607,3366.28780413683,3379.7759526776,3640.89545405555,3680.47206582566,3720.67516651035,3761.51467328904,3803.00066032789,3845.14336126487,3887.95317173413,3931.4406519304,5293.57959233378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",4549.59111258142,4591.31790120333,4633.60836375812,4676.47011473788,4719.9108714965,4763.93845563909,4808.5607944304,4853.78592222204,8320.59973556825,8579.77291282297,8838.94609007769,9098.11926733241,9357.29244458712,9616.46562184184,9875.63879909656,10134.8119763513,8445.27404625502,8476.37436811421,8507.4746899734,8538.57501183259,8569.67533369179,8600.77565555097,8631.87597741016,8662.97629926936,8351.85334166944,8355.49589863713,8359.14122169952,8362.7893129571,8366.44017451201,8370.09380846796,8373.75021693028,8377.40940200585,8113.34549739918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",4504.94289162407,4558.39048399263,4611.8380763612,4665.28566872976,4718.73326109833,4772.1808534669,4825.62844583546,4879.07603820403,5439.00404320667,5502.64844545738,5566.2928477081,5629.93724995882,5693.58165220953,5757.22605446024,5820.87045671096,5884.51485896167,5913.05387457791,5972.98832015696,6032.922765736,6092.85721131504,6152.79165689409,6212.72610247313,6272.66054805217,6332.59499363122,5766.35720728456,5765.29172606142,5764.22654998823,5763.16167897759,5762.09711294215,5761.03285179455,5759.96889544748,5758.90524381364,7512.89474795756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",1772.77660791478,1772.77710479942,1772.7776016231,1772.77809838585,1772.77859508767,1772.77909172858,1772.7795883086,1772.78008482774,1901.45120308458,1913.6434780301,1925.91393093153,1938.26306307293,1950.69137895261,1963.19938630375,1975.78759611521,1988.45652265232,2086.53900531137,2099.79275593319,2113.04650655502,2126.30025717685,2139.55400779867,2152.8077584205,2166.06150904232,2179.31525966415,1930.91976918847,1929.67069411781,1928.42327236844,1927.17750175195,1925.93338008284,1924.69090517851,1923.45007485924,1922.2108869482,2627.45869656941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",4214.47985624999,4214.51955173721,4214.55895164606,4214.59806034857,4214.63688212044,4214.6754211439,4214.71368151037,4214.75166722307,4730.78592022224,4645.22008750408,4558.85612443579,4471.6634437246,4383.60934626441,4294.65880648755,4204.77422845969,4113.91516765018,3616.68190711207,3616.89110421226,3617.10030131245,3617.30949841264,3617.51869551283,3617.72789261302,3617.93708971321,3618.1462868134,3091.20190871082,3056.54785157412,3022.28228529357,2988.40085467505,2954.89925334857,2921.77322322088,2889.01855393426,2856.63108233142,3447.06090007923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",2083.71443846085,2147.83726237448,2211.96008628811,2276.08291020174,2340.20573411537,2404.328558029,2468.45138194263,2532.57420585626,1951.44648134476,1952.46984758651,1953.49375049606,1954.51819035483,1955.54316744441,1956.56868204652,1957.59473444305,1958.62132491603,1700.90609156785,1695.78736869831,1690.66864582877,1685.54992295923,1680.43120008969,1675.31247722015,1670.19375435061,1665.07503148107,2415.17812285963,2483.94686281008,2554.6736941947,2627.41437086426,2702.22623418062,2779.16825821884,2858.30109625635,2939.68712858584,2480.52379992682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",6456.67270948334,6510.03528044616,6563.83887794198,6618.08714693016,6672.78376249462,6727.93243009282,6783.53688580677,6839.60089659612,6750.34520726538,6793.07396072382,6835.66243862827,6878.11242444875,6920.425662475,6962.60385903302,7004.6486836531,7046.56177019153,6210.50221934856,6161.37779507018,6112.85466995544,6064.92548390415,6017.58296690618,5970.81993793874,5924.62930387709,5879.00405841871,5187.44122306638,5159.54608749474,5131.65095192309,5103.75581635145,5075.8606807798,5047.96554520816,5020.07040963652,4992.17527406487,5494.05370390873,5494.04637775954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",2239.57005623089,2265.23529893903,2290.90054164716,2316.5657843553,2342.23102706343,2367.89626977156,2393.5615124797,2419.22675518783,2947.34207243333,3025.20169850464,3106.02752731203,3189.93256169296,3277.03410953161,3367.45394776736,3461.3184926515,3558.75897649019,3613.84864828736,3682.40467638953,3752.83753859504,3825.19861632649,3899.54069765749,3975.91801582205,4054.38628877821,4135.00275985481,4349.86183753412,4434.49485404556,4521.49706496888,4610.93479290953,4702.87621709051,4797.3914253261,4894.5524674504,4994.43341024163,5131.63064377108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",2964.4847726615,2943.73848686616,2922.86037052356,2901.84777756397,2880.69797150442,2859.40812104903,2837.97529540968,2816.39645932489,4118.47853389118,4293.9560792535,4476.91026160033,4667.65964078206,4866.53634964701,5073.88667235119,5290.07164730833,5515.46769583002,6315.87805046358,6562.99767396569,6819.7862790143,7086.62218119122,7363.89849832803,7652.02372966954,7951.42235769821,8262.53547350583,5274.66111784628,5232.62395752387,5190.4135589217,5148.02706176046,5105.46152221106,5062.71390936615,5019.78110151549,4976.65988221164,6776.07496760075,6944.47589393265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",2219.74895825056,2257.89858150133,2296.0482047521,2334.19782800287,2372.34745125363,2410.4970745044,2448.64669775517,2486.79632100594,3018.15611823411,3088.25567623352,3160.83185557783,3235.97215543907,3313.76716634,3394.31067937164,3477.69979926956,3564.03506148514,3503.65167192477,3553.71249156863,3604.48858941308,3655.99018548465,3708.22764583548,3761.21148462974,3814.95236625997,3869.46110749347,3789.58729853637,3814.95596385988,3840.57552878366,3866.44847473937,3892.57730770038,3918.96455842447,3945.61278269898,3972.52456158832,4217.22365343831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",7375.31673671087,7476.30173793309,7578.66945542851,7682.43882175413,7787.62902869709,7894.25953082409,8002.35004907948,8111.92057443258,7603.95298826389,7650.93238173851,7698.34828524577,7746.20475462791,7794.50588341213,7843.25580316068,7892.45868382437,7942.11873409915,8367.02937121014,8426.6319141275,8486.23445704487,8545.83699996224,8605.4395428796,8665.04208579697,8724.64462871434,8784.2471716317,9095.7777505246,9160.72890830128,9226.14386950547,9292.02594606611,9358.37847356196,9425.20481139054,9492.50834293811,9560.29247575106,9047.3538140903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",2403.30508912989,2502.4337130206,2607.32906905433,2718.32663247833,2835.78139455668,2960.06899789968,3091.58693784019,3230.75583369909,3211.65055783843,3312.68021316133,3418.20691096148,3528.4308240592,3643.56103538811,3763.81593460304,3889.4236323417,4020.62239292617,4539.91213286989,4695.48227179922,4858.49839976248,5029.31690104443,5208.31121740304,5395.87266448426,5592.41128731249,5798.35675672704,5794.5065296153,5929.7666835613,6069.94850907107,6215.2310895648,6365.80002471856,6521.84766756943,6683.57337024803,6851.18373865254,6990.91583617615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",3701.17486203647,3741.6592225591,3782.58641096964,3823.96127102838,3865.78869947788,3908.07364662244,3950.82111691402,3994.03616954452,4199.68981838337,4230.4322920899,4261.17476579643,4291.91723950297,4322.6597132095,4353.40218691603,4384.14466062257,4414.8871343291,4665.31406630523,4704.8451086572,4744.37615100917,4783.90719336114,4823.43823571311,4862.96927806508,4902.50032041705,4942.03136276903,4888.58390923062,4932.292285816,4976.58953341455,5021.48358572451,5066.98248333265,5113.09437515438,5159.82751989323,5207.19028751998,5909.44152014911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2761.41475523038,2818.74162712109,2877.76696136885,2938.54107947709,3001.11579385869,3065.54445200831,3131.88198198321,3200.18493923169,3476.64999948004,3561.31145151635,3648.87898759348,3739.4523617819,3833.13475230445,3930.0328790736,4030.25712526329,4133.92166305381,4155.43922541822,4212.92506688815,4270.41090835808,4327.89674982801,4385.38259129794,4442.86843276787,4500.3542742378,4557.84011570773,5298.96605483179,5407.10343203805,5518.45325510509,5633.11095642338,5751.17480340121,5872.74598268475,5997.92868688009,6126.83020385156,5899.37217205805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",3505.04115882317,3505.07608276504,3505.11056064837,3505.14460372823,3505.17822283893,3505.21142841475,3505.24423050942,3505.2766388144,5081.24598084434,5209.64810717058,5342.94497116174,5481.3231620706,5624.97638200291,5774.10571706202,5928.91991882967,6089.6356965769,5567.60040819549,5620.2823851275,5672.71470600934,5724.90200116597,5776.84875285598,5828.55930194146,5880.03785417257,5931.28848611378,5585.8009292284,5592.39946185231,5599.01797578766,5605.65653154075,5612.3151898011,5618.99401144201,5625.69305752111,5632.41238928094,8233.35268110472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",2772.53409151866,2807.31546159119,2842.53316307182,2878.19266972701,2914.29952399152,2950.85933782979,2987.87779360821,3025.36064497834,4072.44489078085,4167.11868282033,4260.60146924155,4352.94802950713,4444.20891243023,4534.43088671641,4623.65733114755,4711.92857405355,4292.18494575638,4314.30982240371,4336.37804334353,4358.39018412517,4380.34681014415,4402.24847689616,4424.09573022284,4445.88910654967,4388.0244351231,4394.57755501492,4401.16612459231,4407.79033562349,4414.45038091409,4421.14645431272,4427.87875071663,4434.64746607741,5089.96662472442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",4969.64629447864,4994.28237886563,5018.91846325262,5043.55454763962,5068.19063202662,5092.82671641361,5117.4628008006,5142.0988851876,5497.93196906749,5531.00415880367,5564.27529056753,5597.74656107239,5631.41917423029,5665.29434119524,5699.37328040684,5733.65721763404,5351.06219250182,5402.76554153647,5454.96846172265,5507.67578004622,5560.89237013267,5614.62315269766,5668.87309600214,5723.64721631164,4816.17812427744,4770.38908656851,4724.60004885958,4678.81101115066,4633.02197344173,4587.2329357328,4541.44389802387,4495.65486031495,5869.86800203066,6011.65535951208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",1499.99334642574,1494.43562918364,1488.86328263891,1483.27617438361,1477.67416995056,1472.05713276775,1466.42492411143,1460.77740305785,1609.25881733864,1617.53320935879,1625.87053445218,1634.27127127292,1642.73590211563,1651.26491294318,1659.85879341453,1668.51803691289,2639.78765213825,2740.66816085733,2847.0238307833,2959.15181932171,3077.36541171805,3201.99489637578,3333.38848768104,3471.91329891255,2462.26332944688,2462.24955734692,2462.23582487507,2462.22213191731,2462.20847835994,2462.1948640896,2462.18128899322,2462.16775295811,5314.16786864381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",4139.25707147621,4210.4349186504,4281.61276582459,4352.79061299877,4423.96846017296,4495.14630734715,4566.32415452134,4637.50200169553,4733.30074284165,4773.45326404157,4813.60578524148,4853.7583064414,4893.91082764132,4934.06334884124,4974.21587004116,5014.36839124108,4592.93838219494,4593.52053178254,4594.10697868807,4594.69775463353,4595.29289157505,4595.89242170468,4596.49637745212,4597.10479148643,5056.71726452721,5102.65511117451,5148.59295782181,5194.53080446912,5240.46865111642,5286.40649776372,5332.34434441102,5378.28219105833,5592.60532739653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
