"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52"
"35",4121.47497504583,4133.04081871802,4144.60666239021,4156.1725060624,4167.73834973458,4179.30419340677,4190.87003707896,4202.43588075115,4955.79031035829,4987.2595272362,5019.36321093648,5052.11415326614,5085.52540393427,5119.61027575177,5154.38234993586,5189.85548152155,5015.63622131367,5056.92089489338,5098.85455881301,5141.44741512636,5184.70982626235,5228.65231754611,5273.28557975967,5318.62047174291,3551.77590238299,3563.52410802398,3575.24902331044,3586.95081633271,3598.62965309724,3610.28569756316,3621.91911167793,3633.53005541225,4491.49120482555,4492.96557832221,4494.44077176668,4495.91678561496,4497.3936203233,4498.87127634821,4500.34975414646,4501.82905417506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",5675.88769625634,5701.96345581917,5728.22110593674,5754.66191538026,5781.28716177127,5808.09813164327,5835.09612050396,5862.2824328978,6180.4444207155,6190.93702836194,6201.45943897458,6212.0117372051,6222.5940079456,6233.20633632934,6243.84880773135,6254.5215077692,6157.14113114195,6174.35279440643,6191.64709252706,6209.02442224177,6226.48518219325,6244.02977293812,6261.6585969561,6279.37205865928,6117.29956965667,6141.78797713677,6166.37441514391,6191.05927610803,6215.84295403003,6240.72584448803,6265.70834464373,6290.7908532487,6092.85376171792,6104.80387115999,6116.74229406378,6128.66907600716,6140.58426225785,6152.48789777643,6164.38002721927,6176.26069494148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",4756.10246887806,4757.23580443992,4758.36961521458,4759.5039014013,4760.63866319942,4761.77390080836,4762.90961442764,4764.04580425685,3200.71271418533,3196.38163966986,3192.04755746501,3187.71045929822,3183.37033685713,3179.02718178926,3174.68098570174,3170.33174016105,1871.76024357452,1845.31859650269,1819.26154302703,1793.58348923601,1768.27892258152,1743.34241069542,1718.76860022336,1694.55221567545,2500.89948644688,2468.90757188616,2437.67397676267,2407.18072627317,2377.41027167969,2348.34548021025,2319.96962519906,2292.26637646037,3655.05346657152,3610.38777147704,3565.44404344262,3520.21522776345,3474.69395038585,3428.872496846,3382.74278936634,3336.29636190733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",4096.65296289154,4103.91913159446,4111.17883029451,4118.43208189816,4125.67890917043,4132.91933473609,4140.15338108093,4147.3810705529,4985.19834473676,5005.08496045723,5025.05090651873,5045.09649938049,5065.22205676414,5085.42789765873,5105.7143423258,5126.08171230447,5295.99884768499,5323.09431786606,5350.32841430545,5377.70184624495,5405.21532655496,5432.8695717531,5460.66530202283,5488.60324123225,3765.07090372462,3765.1687461059,3765.2664323801,3765.36396304858,3765.46133861031,3765.55855956183,3765.65562639731,3765.75253960855,6261.23657378069,6272.50953029291,6283.78248680513,6295.05544331735,6306.32839982957,6317.60135634179,6328.874312854,6340.14726936622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",5728.39244382535,5721.80064091021,5715.20458594913,5708.60426853609,5701.99967822079,5695.39080450836,5688.77763685912,5682.16016468828,5674.40963184176,5673.83014394313,5673.25196454335,5672.67509068782,5672.09951942856,5671.52524782428,5670.95227294033,5670.38059184868,5355.10785008985,5355.1879076335,5355.26768891543,5355.34719583983,5355.42643029121,5355.50539413473,5355.58408921646,5355.66251736362,4979.88489393952,4979.76387745377,4979.64293928487,4979.52207938215,4979.40129769496,4979.28059417266,4979.15996876469,4979.03942142048,4185.48011685511,4170.87863731156,4156.2498575892,4141.59357878018,4126.90959943839,4112.19771553297,4097.4577204008,4082.68940469774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",3836.17636132216,3857.46127475391,3878.90917655265,3900.52131479524,3922.29894711563,3944.24334077806,3966.35577275078,3988.63752978039,4137.29164890958,4155.27557924159,4173.25950957361,4191.24343990562,4209.22737023764,4227.21130056965,4245.19523090166,4263.17916123368,5127.11860597837,5154.52776659876,5182.19299922596,5210.11669623066,5238.30127233444,5266.7491648186,5295.4628337349,5324.44476211832,6279.42917044389,6324.45125037088,6370.01916104042,6416.13951989889,6462.81902462009,6510.06445407788,6557.88266933067,6606.28061461773,4859.90640359909,4889.98885365075,4920.38107574255,4951.08625973158,4982.10762832229,5013.44843740471,5045.11197639616,5077.10156858656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",5217.25643153653,5260.05689629439,5303.36041061857,5347.17288703521,5391.50030756251,5436.34872452756,5481.72426139264,5527.63311359134,5170.60670539652,5184.7132886577,5198.85835786503,5213.04201801688,5227.26437439808,5241.52553258066,5255.82559842472,5270.16467807914,4780.62658933465,4781.24608684065,4781.864562292,4782.48201918707,4783.0984610061,4783.71389121128,4784.3283132469,4784.94173053947,5280.29346706336,5275.58737372088,5270.87875684864,5266.16761148083,5261.45393263478,5256.73771531081,5252.01895449219,5247.29764514504,5138.7476662061,5137.48459840608,5136.22184105919,5134.95939408911,5133.69725741957,5132.43543097428,5131.173914677,5129.9127084515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2411.52253815505,2375.08315365964,2338.64376916423,2302.20438466883,2265.76500017342,2229.32561567801,2192.8862311826,2156.44684668719,3436.53329071546,3407.928122317,3379.1942319454,3350.32934632215,3321.3311213087,3292.19713871448,3262.92490291576,3233.5118372711,3125.33247433403,3110.66116803625,3095.95459589247,3081.21241921493,3066.43429358924,3051.61986873513,3036.76878836276,3021.88069002438,2970.36575717647,2965.70729633277,2961.04232461415,2956.37081349461,2951.69273423758,2947.00805789367,2942.31675529849,2937.6187970704,2318.36186077393,2316.68516755522,2315.00770361989,2313.32946769983,2311.65045852335,2309.97067481513,2308.29011529626,2306.60877868417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",4458.53606804172,4472.01177102108,4485.48747400044,4498.96317697981,4512.43887995917,4525.91458293853,4539.3902859179,4552.86598889726,4217.68169576462,4225.39358319471,4233.12698285417,4240.88195475112,4248.6585590611,4256.4568561275,4264.27690646204,4272.11877074522,3419.99503928758,3404.93278297897,3389.83681839046,3374.70684318104,3359.54255023515,3344.34362755428,3329.10975814535,3313.8406199057,3279.61824772581,3254.43245339823,3229.44007311704,3204.63962156108,3180.02962481568,3155.60862028512,3131.37515660564,3107.3277935592,4106.34593821301,4087.70359100583,4069.01771468165,4050.28790417953,4031.51374780618,4012.69482707975,3993.83071656893,3974.920983727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",4794.35496492699,4797.99764039263,4801.64031585827,4805.28299132391,4808.92566678956,4812.5683422552,4816.21101772084,4819.85369318648,3405.8227152574,3411.63582402413,3417.44893279087,3423.26204155761,3429.07515032435,3434.88825909108,3440.70136785782,3446.51447662456,4683.59239108316,4682.25304016794,4680.91290435115,4679.5719824872,4678.23027342781,4676.88777602202,4675.54448911618,4674.20041155392,4723.88702623463,4716.07381177429,4708.28309418413,4700.51480868807,4692.76889069658,4685.04527580611,4677.34389979853,4669.66469864061,3572.05043938981,3554.05595318328,3536.01427322034,3517.92490859465,3499.78735941483,3481.6011165679,3463.36566147452,3445.08046583579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2768.63367166121,2742.51815483009,2716.64897619326,2691.02381213193,2665.64036094515,2640.49634264307,2615.58949874218,2590.9175920624,2805.66713260948,2801.36559014436,2797.07064264105,2792.7822799884,2788.50049209076,2784.22526886798,2779.95660025534,2775.69447620356,3269.43196216447,3269.34377047424,3269.25558116294,3269.16739423052,3269.07920967691,3268.99102750205,3268.90284770586,3268.81467028829,4331.51350888202,4371.39649111156,4411.64670116303,4452.26752033506,4493.26236106004,4534.63466719076,4576.38791428977,4618.5256099213,4302.39724901175,4340.49803451255,4379.11083760443,4418.24253903827,4457.90011203195,4498.090623513,4538.82123537786,4580.09920576816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",4844.89744752263,4844.77240555238,4844.64736358213,4844.52232161188,4844.39727964163,4844.27223767138,4844.14719570112,4844.02215373087,4974.96337879641,4974.88933080976,4974.81485422171,4974.73994403521,4974.66459516526,4974.58880243686,4974.51256058283,4974.43586424163,5451.38931215546,5437.84163956293,5424.27332760404,5410.68426143168,5397.07432509184,5383.44340150834,5369.7913724674,5356.11811860184,5670.02033529794,5670.0396584544,5670.05896447153,5670.07825337976,5670.09752520944,5670.11677999085,5670.13601775418,5670.15523852954,5345.03823151945,5345.0709596547,5345.10368799035,5345.1364165264,5345.16914526285,5345.2018741997,5345.23460333695,5345.26733267461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",3552.51026266583,3525.22338866261,3498.1461054664,3471.27680320769,3444.61388438241,3418.15576375693,3391.9008682738,3365.84763695828,4323.3132272239,4306.70337637741,4290.15733935395,4273.6748709855,4257.25572704597,4240.89966424758,4224.60644023724,4208.37581359294,4031.97974965439,4013.93692694249,3995.9748445794,3978.09314125781,3960.29145728723,3942.56943458674,3924.92671667782,3907.36294867718,3439.77139428524,3439.57016989594,3439.36895727813,3439.16775643113,3438.96656735425,3438.7653900468,3438.56422450809,3438.36307073743,2805.11283115352,2805.17994983348,2805.24691990625,2805.31374203195,2805.38041686633,2805.44694506076,2805.5133272623,2805.57956411373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2190.92317239472,2191.32435489072,2191.72561084771,2192.12694027915,2192.52834319849,2192.92981961918,2193.33136955469,2193.73299301848,2214.70331167265,2215.74630682095,2216.79020344626,2217.83500232776,2218.88070424526,2219.92730997929,2220.97482031101,2222.0232360223,2041.80517548807,2041.80854116954,2041.81190685656,2041.81527254912,2041.81863824724,2041.8220039509,2041.82536966011,2041.82873537487,2121.68847486566,2119.50628017731,2117.32632991537,2115.14862177142,2112.97315343939,2110.79992261559,2108.62892699872,2106.46016428981,2255.42343940802,2254.43079130296,2253.43858007828,2252.44680554171,2251.45546750105,2250.4645657642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2355.38728805192,2355.43956196541,2355.49164174388,2355.5435288282,2355.59522464323,2355.6467305981,2355.69804808639,2355.74917848636,2274.82629396481,2274.83143438432,2274.83657481545,2274.84171525819,2274.84685571255,2274.85199617853,2274.85713665612,2274.86227714533,2251.19232063494,2250.87214558813,2250.5520160781,2250.23193209838,2249.91189364249,2249.59190070396,2249.27195327632,2248.95205135308,2258.98044042438,2253.46405027555,2247.96113105357,2242.47164986267,2236.99557388744,2231.53287039256,2226.08350672267,2220.64745030217,2265.71877329526,2262.70421667267,2259.69581716625,2256.69356220032,2253.69743922489,2250.70743571561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2183.7639613111,2183.76108839195,2183.75821748241,2183.7553485811,2183.75248168661,2183.74961679752,2183.74675391244,2183.74389302997,2165.02785277443,2164.31189101363,2163.59592925283,2162.87996749203,2162.16400573123,2161.44804397043,2160.73208220963,2160.01612044882,2175.47606383299,2175.48252573983,2175.48898766586,2175.49544961109,2175.50191157551,2175.50837355913,2175.51483556194,2175.52129758394,2177.38047975476,2177.20783921641,2177.03519867805,2176.8625581397,2176.68991760134,2176.51727706299,2176.34463652463,2176.17199598628,2145.13970074002,2144.95955416281,2144.77940758559,2144.59926100837,2144.41911443115,2144.23896785394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2158.29494677455,2158.31212776393,2158.32930889008,2158.34649015299,2158.36367155268,2158.38085308914,2158.39803476237,2158.41521657238,2161.91188559341,2162.26857958791,2162.62536889307,2162.98225353437,2163.33923353726,2163.69630892725,2164.0534797298,2164.41074597042,2140.97683165618,2139.21120989438,2137.44558813259,2135.67996637079,2133.914344609,2132.1487228472,2130.38310108541,2128.61747932361,2164.37124800444,2164.36727029598,2164.36329259484,2164.35931490101,2164.35533721448,2164.35135953527,2164.34738186336,2164.34340419877,2068.64511840383,2068.75460723716,2068.86409607049,2068.97358490381,2069.08307373714,2069.19256257047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2114.1915296443,2110.67428447051,2107.16596496511,2103.66654847754,2100.17601241473,2096.69433424093,2093.22149147759,2089.75746170321,2154.08283517241,2152.74400938541,2151.40518359842,2150.06635781143,2148.72753202444,2147.38870623745,2146.04988045045,2144.71105466346,2142.94450871835,2142.94404433065,2142.94357994306,2142.94311555556,2142.94265116817,2142.94218678087,2142.94172239368,2142.94125800658,2158.10055045289,2158.83343205028,2159.56631364767,2160.29919524507,2161.03207684246,2161.76495843985,2162.49784003724,2163.23072163463,2151.22732450935,2151.50245171392,2151.77755979602,2152.05264876078,2152.32771861327,2152.60276935861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",2154.94705933024,2155.65339533235,2156.35996285316,2157.06676196855,2157.77379275445,2158.48105528678,2159.18854964151,2159.89627589462,2041.89948370284,2041.8924527348,2041.88541074271,2041.8783576919,2041.87129354755,2041.86421827466,2041.85713183808,2041.85003420249,2113.35990112451,2113.3537610052,2113.34762973286,2113.34150729475,2113.33539367813,2113.3292888703,2113.32319285856,2113.31710563024,2178.03536126767,2178.03296570293,2178.03056742526,2178.02816642849,2178.02576270646,2178.02335625296,2178.02094706179,2178.01853512669,2185.25993996712,2187.1348040659,2189.01208434007,2190.89178390339,2192.77390587365,2194.65845337267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2142.23650869313,2141.48057296744,2140.72490399045,2139.96950166805,2139.21436590612,2138.45949661063,2137.70489368753,2136.95055704282,2145.07121970231,2144.89741397909,2144.72362954073,2144.54986638462,2144.37612450816,2144.20240390874,2144.02870458375,2143.85502653059,2129.81630494171,2129.52666861796,2129.23709218201,2128.94757562148,2128.65811892398,2128.36872207715,2128.0793850686,2127.79010788596,2106.78456826271,2105.6209152561,2104.45694061266,2103.2926439765,2102.12802499102,2100.96308329894,2099.79781854231,2098.63223036244,2094.5222097716,2093.07563432697,2091.63005795531,2090.1854799666,2088.74189967133,2087.29931638043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2242.45196101599,2245.43127752925,2248.41455235556,2251.40179075394,2254.39299799038,2257.38817933787,2260.3873400764,2263.39048549298,2090.71674908284,2090.72903265111,2090.74131621939,2090.75359978766,2090.76588335594,2090.77816692422,2090.79045049249,2090.80273406077,2122.71193598861,2122.72952523961,2122.74711449062,2122.76470374162,2122.78229299263,2122.79988224364,2122.81747149464,2122.83506074565,2177.24816065923,2175.99955287728,2174.75166114663,2173.50448505665,2172.25802419694,2171.01227815731,2169.76724652784,2168.52292889883,2169.19712733715,2169.19499412818,2169.19285841374,2169.19072018791,2169.1885794448,2169.18643617847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",4304.42968902052,4299.85008962376,4295.2753625869,4290.70550272612,4286.14050486308,4281.58036382499,4277.02507444452,4272.47463155988,4106.95490822899,4095.8886070335,4084.80206599401,4073.69515570306,4062.5677453297,4051.41970259719,4040.25089376026,4029.06118358193,3869.10138549168,3848.14265993475,3827.12468577163,3806.04679889936,3784.90832211089,3763.70856472291,3742.44682218981,3721.12237570317,3414.81323861017,3391.53736104537,3368.18117004409,3344.74354668445,3321.22334447998,3297.61938839916,3273.93047383932,3250.15536555185,2984.43846798356,2955.74201331686,2926.90515147857,2897.92509772657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",5931.20729816035,5908.36200247657,5885.47241733662,5862.53819742387,5839.55899268261,5816.53444822455,5793.46420423301,5770.34789586448,5619.75813522906,5586.5989917867,5553.31147561996,5519.89381036313,5486.3441770109,5452.66071245254,5418.84150794023,5384.88460748772,5383.69586681041,5357.08090120847,5330.66839707628,5304.45681427858,5278.44462439602,5252.63031063599,5227.01236774424,5201.58930191705,5231.26754153508,5209.67422829734,5188.21730397683,5166.8959071061,5145.70918165892,5124.65627701598,5103.73634793066,5082.94855449517,5166.84515479032,5150.74226344996,5134.68955807448,5118.68688225528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",11342.2571968463,11262.3546486836,11183.014988233,11104.2342501318,11026.0084969522,10948.3338190041,10871.2063341401,10794.6221875611,9815.6038737248,9742.7524864548,9670.44180199794,9598.6678072593,9527.42651892913,9456.71398326182,9386.52627585643,9316.85950143892,8526.65775316246,8435.83129193235,8344.51319362092,8252.69263754487,8160.35837923424,8067.49872631616,7974.10151258339,7880.15407007665,7993.02849583255,7893.4338276166,7793.20593635465,7692.32841565873,7590.7841005494,7488.55501633428,7385.62232291544,7281.9662540118,7392.1569224196,7326.89992353145,7262.21900493335,7198.10908106348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",6371.60348972101,6345.37504817732,6319.31256135041,6293.41497919817,6267.68125832241,6242.11036192679,6216.70125977511,6191.45292814973,6069.04602239855,6043.03313436162,6016.9639690569,5990.83803702932,5964.65484132691,5938.41387733568,5912.11463260978,5885.7565866967,5767.117466978,5746.19600923339,5725.23626322757,5704.2379476156,5683.20077741552,5662.12446394082,5641.00871473128,5619.85323348211,5084.59228188016,5059.11911796454,5033.5816354572,5007.97917992316,4982.31108518512,4956.57667302024,4930.7752528465,4904.90612139845,4655.20559844918,4618.26711641437,4581.17854597114,4543.93743234177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",3439.50112121306,3431.83479929544,3424.16847737782,3416.50215546021,3408.83583354259,3401.16951162498,3393.50318970736,3385.83686778974,2929.21373631863,2911.76601748479,2894.31829865094,2876.87057981709,2859.42286098325,2841.9751421494,2824.52742331555,2807.0797044817,2545.44351867298,2521.77648391492,2497.9976781427,2474.10496133874,2450.09612074355,2425.96886727131,2401.72083169237,2377.34956056379,2380.12817605846,2348.04544160123,2315.73898132389,2283.20246493688,2250.42924220792,2217.41231935811,2184.14433314347,2150.61752233591,2167.08146633686,2146.36495865065,2125.84649321498,2105.52417681825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",3748.87825742578,3718.32069833379,3687.76313924179,3657.20558014979,3626.6480210578,3596.0904619658,3565.5329028738,3534.97534378181,3450.28015812838,3418.25104955652,3386.22194098466,3354.1928324128,3322.16372384095,3290.13461526909,3258.10550669723,3226.07639812537,3345.14786007751,3324.12601458375,3303.30902976252,3282.69490921941,3262.28167601511,3242.06737247586,3222.0500600057,3202.22781890052,3039.27801333749,3017.38644765328,2995.49488196908,2973.60331628488,2951.71175060068,2929.82018491648,2907.92861923228,2886.03705354807,2854.60833255125,2835.14987839586,2815.62428950895,2796.03063059568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",1536.76000934713,1522.45027482384,1508.07288262371,1493.62653559515,1479.10989243322,1464.52156550084,1449.86011850812,1435.12406403829,1428.0162719724,1415.14968391946,1402.39902527949,1389.76325151538,1377.2413275014,1364.83222743844,1352.53493476993,1340.34844209863,1414.23151019601,1403.54477263426,1392.93879013906,1382.41295247919,1371.96665403471,1361.59929376206,1351.31027515953,1341.0990062329,1278.64219114856,1269.32415624526,1260.00612134195,1250.68808643864,1241.37005153534,1232.05201663203,1222.73398172872,1213.41594682542,1179.4414231725,1171.85716036171,1164.24824898139,1156.61436561614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",4479.26360147973,4462.49449477095,4445.6936708615,4428.86088899579,4411.9959052029,4395.09847223485,4378.16833950339,4361.20525301515,4108.12118837816,4097.27149592977,4086.45045790047,4075.65799861294,4064.89404258972,4054.15851455267,4043.4513394225,4032.77244231818,3777.18920671354,3761.37609255621,3745.56297839889,3729.74986424157,3713.93675008425,3698.12363592693,3682.31052176961,3666.49740761228,3744.09559516305,3720.19159496502,3696.287594767,3672.38359456897,3648.47959437095,3624.57559417293,3600.6715939749,3576.76759377688,3863.14997020894,3850.34193572835,3837.57636549288,3824.85311871494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",8301.53671515281,8275.16259832973,8248.87227250367,8222.66547146928,8196.54192986694,8170.50138318008,8144.54356773251,8118.66822068574,8075.78710491823,8049.65486698844,8023.60718971513,7997.64379947059,7971.76442351252,7945.96878998119,7920.25662789657,7894.6276671555,7751.81346018234,7731.59741882446,7711.35482617171,7691.08554241458,7670.78942645041,7650.46633586627,7630.11612692149,7609.7386545299,7151.69435139462,7129.34251638811,7106.95530034372,7084.5324790895,7062.07382595751,7039.57911174392,7017.04810466832,6994.48057033212,6295.82846853831,6257.54458195854,6219.14314263141,6180.62269381378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",3540.39002507239,3523.85817419409,3507.40351879187,3491.02569840145,3474.72435424175,3458.49912920703,3442.34966785902,3426.27561641922,3257.09512865992,3241.14692553671,3225.1588388987,3209.13046955183,3193.06141126405,3176.95125058669,3160.79956667004,3144.60593107271,2921.66580450393,2905.27812268595,2888.84204353843,2872.35700253149,2855.82242354631,2839.23771853263,2822.60228715308,2805.91551641357,2665.61554404083,2644.14196236547,2622.58072538556,2600.93038494504,2579.18945049645,2557.35638730571,2535.42961455678,2513.40750334926,2440.92454240261,2421.01480857986,2401.26747121551,2381.68120570069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",1973.0439719126,1964.7596828797,1956.45724815793,1948.13651056804,1939.79731053881,1931.4394860548,1923.06287260254,1914.66730311521,1845.46672245116,1833.86084254794,1822.21800563468,1810.53773717846,1798.81955188212,1787.06295333203,1775.26743363075,1763.43247301376,1697.32315424162,1685.98052107607,1674.5995709566,1663.17978104401,1651.72061588575,1640.2215269767,1628.68195229986,1617.10131584571,1431.04852409298,1420.03875442621,1408.97262588016,1397.84910893234,1386.66714135774,1375.42562673683,1364.12343287411,1352.75939012078,1170.62519347199,1155.15021293864,1139.57082449261,1123.88415270979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",4715.65370092771,4686.21363517376,4656.68051245605,4627.05314678568,4597.33032547267,4567.51080825888,4537.59332641399,4507.57658179253,4408.46587475563,4388.01682736586,4367.66263463778,4347.40285657991,4327.23705524169,4307.16479470404,4287.18564106994,4267.299162455,4177.66098453274,4158.40933938235,4139.24641034425,4120.17178859371,4101.18506718996,4082.28584106752,4063.47370702752,4044.74826372917,3926.79745388003,3907.69044421592,3888.67640543267,3869.75488515262,3850.92543319927,3832.18760158658,3813.54094450834,3794.98501832752,3671.62524864295,3650.17750797205,3628.66377015144,3607.08323282849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",15188.3416328475,15165.6688893866,15142.9785616129,15120.2705958195,15097.5449380127,15074.8015339094,15052.0403289354,15029.2612682226,14156.3383278463,14132.7025446252,14109.1062243101,14085.5493010127,14062.0317089548,14038.5533824678,14015.1142559931,13991.7142640812,12735.0575466466,12691.0244222334,12646.9146287231,12602.727629851,12558.4628827545,12514.1198378567,12469.697938747,12425.1966220591,11543.615178749,11457.9074073165,11371.8775981556,11285.5208579983,11198.8321619669,11111.8063484581,11024.4381137655,10936.7220064246,10670.632249724,10590.8731502167,10511.7102210023,10433.1390059245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",8261.03954223027,8261.07331637378,8261.10712685992,8261.14097372778,8261.17485701653,8261.20877676534,8261.24273301346,8261.27672580015,7605.01577005481,7605.02830007964,7605.04083012511,7605.05336019124,7605.065890278,7605.07842038541,7605.09095051347,7605.10348066217,8016.2396855284,8011.47583440753,8006.71481432445,8001.95662359674,7997.201260543,7992.4487234828,7987.69901073674,7982.95212062638,7457.287734057,7442.61241617098,7427.98004585448,7413.39049742071,7398.84364555068,7384.33936529218,7369.87753205865,7355.45802162814,7377.31128717558,7363.61119458974,7349.89831046117,7336.1725869485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",11615.3851619644,11591.8411057551,11568.3685462466,11544.9672663236,11521.6370495298,11498.3776800666,11475.1889427903,11452.0706232109,10592.5661574508,10562.1261541416,10531.6861508323,10501.246147523,10470.8061442137,10440.3661409045,10409.9261375952,10379.4861342859,9752.32066282345,9702.51035870313,9652.57111100748,9602.50157807207,9552.30039362052,9501.96616611441,9451.49747808088,9400.89288541664,9157.66526016823,9089.25018128949,9020.57632758503,8951.63974130943,8882.43635756746,8812.96200012131,8743.21237698208,8673.18307577152,8423.48637205601,8369.32862971124,8315.51908773464,8262.05550741586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",3337.1257706562,3306.53680073259,3276.22821732879,3246.19745034843,3216.44195325331,3186.95920284749,3157.74669906328,3128.80196474929,3241.07519864063,3216.34111580038,3191.7957897203,3167.4377799138,3143.26565688729,3119.27800205628,3095.47340766212,3071.85047668939,3035.59949430063,3016.13655070102,2996.61053135458,2977.02061105206,2957.36594550522,2937.64567071045,2917.85890228441,2898.00473477031,2523.12610587938,2506.36103007042,2489.70735090003,2473.16432818599,2456.73122666426,2440.40731595631,2424.19187053668,2408.08416970068,2134.82068016081,2110.50084349604,2086.03416038897,2061.41709250288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",6424.17504488195,6393.04553502169,6362.06686886935,6331.23831548429,6300.55914746775,6270.02864094575,6239.64607555193,6209.41073441063,5737.02546571985,5703.95101495431,5670.78036629206,5637.51239085127,5604.14593636146,5570.6798264651,5537.11285999176,5503.4438102036,5126.60299822613,5089.06729693337,5051.3918210153,5013.5744712985,4975.61309283399,4937.50547275608,4899.24933803311,4860.84235310334,4652.82491329866,4606.41545224386,4559.76970742036,4512.8828057895,4465.74969574145,4418.36513759911,4370.72369345499,4322.8197162824,4110.77059564363,4072.89716364174,4035.37266788385,3998.19389354374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",2281.09456042622,2276.30101350072,2271.50746657521,2266.7139196497,2261.92037272419,2257.12682579869,2252.33327887318,2247.53973194767,2181.31564319122,2177.765128575,2174.22307573893,2170.68946451646,2167.16427478905,2163.64748648615,2160.13907958503,2156.63903411066,2044.08585054002,2037.54425442392,2031.03345210864,2024.55329863596,2018.10364973003,2011.68436179416,2005.29529190762,1998.93629782248,1776.96259783374,1767.00193215053,1757.12108048931,1747.31940330666,1737.59626618378,1727.95103978542,1718.38309981914,1708.8918269949,1496.37184985169,1483.38569447981,1470.34239043749,1457.24091874656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
