"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
"198",6467.94051654127,6724.40184135998,6991.03215443076,4278.20613144661,4278.19970049994,4278.19326955326,4261.27214237811,4261.66436007513,4262.0566138728,5941.42800904567,6166.39467847208,6399.87950250303,5889.52930025906,6014.97015839435,6140.41101652965,6068.070381243,6135.51678498581,6202.38639346096,5398.59602356194,5374.98026725421,5351.66357781884,4272.38720027573,4128.4670194363,3984.54683859688,3670.20062609678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",2490.00510847496,2529.20034202892,2569.29573049532,2060.33059180961,2093.72680518243,2127.12301855524,2540.75605445688,2650.74154675139,2767.2827325786,2328.12226203635,2345.13818630872,2362.1541105811,2316.6112858823,2316.07960958913,2315.54793329596,2230.88407700655,2214.51045985552,2198.33210381737,2191.51275454776,2196.89102327461,2202.26929200145,2274.40704310587,2275.42383324816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",6171.72436041763,6361.07530685371,6559.28616622182,5410.308897737,5433.2906281901,5456.27235864321,4480.16365894471,4407.93599223723,4335.70832552975,5724.90944041306,5906.94291304961,6088.97638568616,5894.05336205294,5924.29151780942,5954.77308216911,5931.41549187281,6024.76477680034,6119.5832032858,8435.81076884463,8593.67355787583,8751.53634690703,7798.92068846258,7988.75659858329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",5229.8796189847,5297.25480663057,5365.49797140803,4693.31723354774,4661.4187005756,4629.32976792933,4721.48275950953,4722.03463965376,4722.58658430563,5202.1991193938,5307.53619882367,5416.50858347145,4892.96770674328,4890.84048086579,4888.7141798033,5215.81901159134,5258.23628804036,5300.48283557007,5619.75851762622,5691.47542580949,5762.73214212486,5866.58042604029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",2079.37315633626,2111.49521015637,2143.3744010736,1605.05988610791,1601.56001712996,1598.07218121284,1677.70579949751,1677.70956222548,1677.71332496189,2093.08555682652,2159.78072352646,2229.45115101914,2078.22493746129,2094.68494866459,2111.07253674416,3148.08075390724,3282.57907367565,3426.47206838639,2517.37143956006,2531.11496930889,2545.0346152634,2222.95766636999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",6061.5642594498,6061.65429264116,6061.74432716978,6058.58824684484,6080.91306922117,6103.36627816386,5696.55780825517,5654.03325602399,5611.50870379281,5970.22067733463,5951.94775640322,5933.64665990093,6461.32735876362,6519.65954813184,6577.72954328834,6338.42687392522,6383.0787875988,6427.73070127236,6086.76061107516,6071.47681164184,6056.23138968713,6559.74109436805,6566.23051397763,6572.72635343919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",3428.38883021594,3576.34317473868,3733.15888906434,2607.53251762168,2622.50142636309,2637.4703351045,2469.38975924119,2469.39905625824,2469.4083533103,2777.14516352487,2801.45468092056,2826.09362086481,3127.61259583304,3183.37867007379,3240.67656505987,3314.23625063579,3351.37326415809,3388.92640908112,2887.48413697663,2889.29245914884,2891.10078132104,3003.12482514261,2986.37796988674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",5848.2902199348,5884.89823405089,5921.84407534227,5279.13424574133,5276.52223203017,5273.910218319,5334.95352186007,5335.63066243164,5336.30862400183,5431.78647897638,5432.11292407264,5432.43759491782,5640.93237861923,5664.4583009247,5687.98422323018,5817.8128987448,5847.04353243909,5876.27416613337,5777.75506051149,5785.35370791273,5792.95235531396,6076.25781802917,6379.73929154923,5964.82413431977,6058.75951066321,6076.78032679847,6094.80114293372,6378.93087675447,6414.06740802319,6449.48881491419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",7337.67925368173,8739.80114378157,7527.43935190972,6210.41694683885,7313.78979062006,6398.56452872683,6746.85077847061,6543.94729661447,7713.44003053441,6930.60300612057,7102.40966549983,6810.85022510957,8576.40014670058,7417.94512300847,7655.63446811985,7362.00948371694,8662.15630948659,7527.0041769229,7857.83711537335,7782.89835369256,8986.56748467419,8098.85640267034,8165.67040670212,8192.01626365376,9603.4624075532,8320.06598278846,8366.20413335482,8527.69101209053,10042.6181420502,8583.8902820589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",6005.91884797812,6028.83846042401,6051.7580728699,5468.53599247399,5468.46313761416,5468.39028275432,5859.07370213558,5850.35093713719,5841.64828777302,6464.09819281574,6472.01211280911,6479.92603280248,6219.31789155468,6244.92445880185,6270.69608818235,6005.19822611435,6027.3972958323,6049.59636555024,6151.13728551377,6151.15897528081,6151.18066512432,6232.19048351835,6235.0608113124,6237.93113910646,6387.35757277291,6406.11477055102,6424.92705096143,6587.07646198144,6616.76668964628,6646.45691731113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",5559.12743512621,5681.8775280626,5780.01373863869,5414.55138166982,5425.53806841721,5436.5247551646,5367.7349044883,5373.45829350295,5379.18168251759,5429.6953686218,5435.96452349964,5442.21834601598,5686.89870001249,5709.69347402651,5732.48824804053,5536.32346043635,5659.8012553563,5882.42543708043,6502.47510013608,5702.06098478678,5807.03578721307,6235.85823608767,6753.11065272031,5916.63379496371,6155.17793495154,6489.71692162013,6923.21424162205,5998.91313336293,6175.89510057618,6403.98318104182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",6160.43923306792,6200.83661692171,6241.49890861088,5604.64831080141,5615.15980663202,5625.69101673165,5557.61003387511,5564.13817516248,5570.66631644985,5876.73188980818,5900.116450664,5923.59406284437,5784.30385869243,5800.98816685424,5817.67247501605,6126.86762201179,6156.63153485336,6186.54003879144,5939.87313880052,5946.37289142747,5952.91717811552,6409.5451763728,6441.07932248523,6472.76861258116,6195.38987936376,6206.22084926663,6217.12782020763,6766.65895911544,6805.10125197255,6843.7619406272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",6960.11703181447,6905.53395760701,7655.91655064518,6423.47524006267,6583.20568419038,7413.45880966779,7441.68956166618,6277.03553344634,6513.16663555954,7541.97534883944,7475.50743624729,6418.65942279584,7139.84761653851,7134.94065124176,7130.03199601023,7391.61463627785,7416.43573097743,7441.34017509015,7534.8859139008,7574.7003292171,7614.51474453341,7287.47953169087,7289.38871100505,7291.29839048744,7313.81273842682,7313.80048671077,7313.78825704052,7329.68718747161,7327.78458988035,7325.88248615432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",7785.71489706585,7819.82824180225,7853.79881731741,7163.40498494386,7219.93173723219,7277.12273539491,7291.45639903379,7360.77180417111,7430.74614836346,7441.51319513137,7486.95195072952,7532.25319826346,7666.37127068103,7721.60597289144,7777.42223608716,7763.77599703699,7792.07413915618,7820.37228127537,7803.29068568474,7831.59445587572,7859.81571959318,7892.59977864053,7916.25082936374,7940.00726209954,7879.8425378372,7893.83874952207,7907.83496120695,7973.2333997734,8709.17968441015,8125.15875981662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",2716.97036085091,2715.58249032829,2714.19461980566,2825.37414278405,2796.43646710613,2767.79517308647,2714.51877623893,2687.3000893642,2660.35432633943,2799.08241017007,2791.43980489571,2783.83122577906,2801.96660937813,2801.82386280848,2801.68110890284,2692.14842854109,2684.31492752242,2676.48142650375,2636.46534733518,2627.62951045893,2618.79367358268,2411.69212725375,2382.95154730516,2354.21096735657,2051.62781074745,2020.27496361158,1989.65133377195,2169.018535982,2146.73561404388,2124.81371848133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",3769.90523630584,3801.98443840232,3834.63483373593,3158.01160423639,3210.5166996502,3263.02179506401,3261.75326147818,3295.72472026562,3329.69617905306,3539.69704856792,3580.6531382816,3622.53935635047,3601.1723764787,3630.05274548992,3658.93311450114,3795.33683509733,3838.41894144767,3882.20709153769,3835.53264564383,3653.35452460922,4314.56565073747,3852.83452859641,3999.55187119517,3832.87645966309,4473.49199266796,3767.00757254393,3896.04476336332,3839.90794185965,4748.90756784693,3915.79285514161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",9824.97493703188,9841.25545233354,9857.56294533034,9590.97555520536,9615.82884918284,9640.65006292005,9693.64732182628,9719.39331079273,9745.2076802073,9713.5326178743,9734.24133491498,9754.99420180087,9759.13200601497,9776.05610389033,9792.96556287089,9822.29669263061,9839.68474088982,9857.05743859507,9892.98456726578,9909.76405695784,9926.54354664989,9959.42903702494,9975.41164579607,9991.43247169473,10109.3940514526,10128.1299677255,10146.8485696235,10298.6156361861,10323.6047787647,10348.563700024,10428.2998000888,10455.11790193,10481.9016477036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",9056.68198127274,9070.76389176491,9084.83487598587,8833.85687749709,8856.50467125909,8879.123538367,8924.53676910248,8947.78047730387,8971.08472309784,8940.00424938352,8958.65531198078,8977.34528531302,8980.02413403059,8995.18834738446,9010.3397877251,9056.3993578516,9071.75952029384,9087.10665983717,9096.63795744816,9111.42112236754,9126.20428728692,9181.88780069654,9196.070520381,9210.27514727475,9291.83340264502,9308.47280734951,9325.09735278955,9458.84632634252,9480.87491639666,9502.87793720862,9579.04667676675,9603.69483658733,9628.40641939802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",7419.35966680276,7438.21555603768,7457.04757427107,7059.83846521273,7081.7176422446,7103.69725199698,7204.3492923009,7229.0630587183,7253.86160312546,7233.1195184473,7253.22468287205,7273.30202005201,7314.17672350865,7332.39937699087,7350.59941415134,7427.33217766276,7449.76895849714,7472.30616175046,7509.48166639694,7529.82236143544,7550.13561922715,7577.83385647171,7595.95879433527,7614.14812618193,7703.49593099876,7724.78986173745,7746.08379247614,7931.8754484059,7960.91904868032,7989.90975565994,8003.71980786057,8033.32333308959,8062.92685831862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",8945.40881258247,8928.67751557867,8911.94621857487,9400.1266581888,9400.25296102139,9400.37892256116,9342.40515602512,9336.69831048335,9330.994950991,9246.98896514056,9243.96723987578,9240.94650204849,9070.70948209351,9058.40421231906,9046.09057865541,8994.42693485348,8979.15373760482,8963.86267338073,8987.33520194402,8968.06536109408,8948.83683691456,8880.18704302143,8861.31091761143,8842.49522581793,8862.56180414844,8850.02836647692,8837.52388554108,8948.4070260331,8944.46947915732,8940.53366491119,8851.21310523931,8842.00013496864,8832.79675421077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",3294.23476997459,4673.17346228033,2705.56550762817,2744.73572383243,3874.33427858651,5499.6320765863,3356.82014501077,2773.93143714453,3886.71660864345,4674.50675312179,2814.37853013804,2345.63437894648,3181.9060028061,4268.71761024178,2586.86371737458,2290.2003770257,3288.19964543388,4445.76395019995,2739.20765055086,2141.81983900942,3234.22985788025,4630.93224476176,2623.74167358939,2077.31491133341,2935.95822089987,4315.6461189579,2245.68313228615,1692.59493407168,2714.98531025744,3730.0660478275,2063.18577833412,1640.50502722823,2828.68368309746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",2402.66266612565,4255.32010685153,1736.58913750243,795.396403800017,2401.08493133989,4407.52808594784,1767.92569512025,815.760790899279,2468.28272008175,4222.36757735395,1636.84977663896,768.761951433232,2451.5909272825,4235.92615850181,1674.4210425757,795.371344817291,2418.6801739252,4261.5443728706,1789.15074115175,789.809410111681,2402.80138700141,4163.95907743212,1689.53541910401,758.946519443336,2321.88063250719,4139.01089673183,1643.78405724396,743.064474202891,2359.85665037473,4084.60338086316,1508.28973232303,772.25501278657,2454.13499065101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",3125.8998205782,5059.74405455338,2276.30037465891,1410.95878514971,3059.08655715103,5126.02988606808,2319.38069013607,1474.51192317232,3176.13772119483,5210.9798274988,2259.43411349052,1449.55892386005,3191.22404112952,4994.17721729262,2215.88150397919,1469.63378904167,3151.92825260937,5036.51555370579,2318.30858842969,1410.00134979307,3110.23577782311,4999.32376396973,2225.25895748542,1353.27748433445,2973.97319938992,4886.99490194831,2126.02543735957,1272.82335964874,2979.80391020042,4722.1790701546,1897.1680174738,1263.87069660265,2979.51243892778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",7748.52471325698,7633.67596530199,7517.38476719082,9711.35642976401,9782.33204663731,9854.06377566963,10369.8167145753,10452.9681438129,10535.7901279962,10052.3138702266,10116.6877114235,10180.8573826803,7936.07990285516,7936.05315925397,7936.02641565279,7439.2990787474,7332.22542454184,7224.02748310879,7174.50828983739,7027.92956457161,6879.80382174888,5926.19222872788,5759.85594431358,5591.07173478103,4545.01591958994,4409.86516823598,4278.73326432165,2619.70232581942,2438.2732760753,2249.81698200921,2312.41517601551,2055.90710589896,1781.80963974503,3329.50829082981,3180.99334230109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",3844.39003203119,3844.48279542443,3844.57478522296,3520.27147705081,3372.04316821679,3230.05631879379,3430.99309407297,3370.94177531708,3310.89045656119,3347.50196064826,3307.06662047318,3267.68751002738,3263.64756026401,3263.72631784206,3263.80477740836,2639.93067117924,2569.71940480879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",2830.76065400864,2142.04614464389,4023.12330194582,4989.09892208475,6950.97064450548,4024.13067620587,2806.34758796597,4641.89121097738,6885.76816732212,2460.32168911703,1914.70618889698,3908.67402201026,5527.66357930327,2562.23137997495,1911.55041866485,3701.9442156572,4764.34579478627,2465.15513663415,2075.94476275038,3893.90198264475,5353.8175490261,2809.15199177355,1947.04836048457,3697.50829746416,5420.19966243714,2587.74107731965,1736.63894424116,4709.68574862977,6471.99170222725,3794.74279214618,2102.64629278771,3917.26513919237,5663.13670573863,3383.69811571106,2528.86378602285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",5006.67796261231,7249.88259589938,4397.53312942525,2907.51793372941,4360.00385065883,6714.43671003228,4158.7720301555,3371.58377464458,4950.21440722156,7352.16496519672,4483.91650417853,3686.19541654019,5014.21969666743,7197.47136520149,4382.21094173726,3500.56423907628,5317.24896843498,7630.18539423429,4393.76192072006,3389.48495526079,5239.68664415035,7002.49238974286,3918.71358750336,3097.42150211632,4077.51395514283,6268.64660007595,2978.62924500906,2040.44250543071,3478.36134177061,4749.0003693745,2715.55204052566,2045.31316295416,3670.48226665488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",7302.93176059235,12915.5003532134,5759.69157288068,1784.64307105889,4630.073418409,8511.08363539411,4530.2452350853,2381.22012662058,6263.52658099805,11616.1245249475,5000.82976259553,2651.15811251162,7197.31953958141,12536.7661557107,5452.90157287278,2764.22034711445,7429.51956304133,13106.0737719537,5647.43746810468,2795.4106495448,7443.60404547008,12254.8840497789,5334.06617348707,2707.57078865582,6855.58352885093,11645.6006263994,4975.43078875672,2462.83271671365,6596.13053823184,10869.5564145758,4213.88324232832,2445.87608203104,6439.82631909029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",6869.66929114442,11493.169089457,5434.10603344391,2088.46004421148,4530.5489442477,7959.90391860166,4442.91291772149,2830.26805102435,6170.89534174104,10935.6906515546,5003.10956176317,3167.31127249698,6934.09406012052,11453.7346216886,5337.01269756895,3288.57176537678,7144.07506988621,11907.9413350247,5417.18140456112,3305.25870837979,7207.94186816779,10864.0023223774,4952.10919862361,3076.17375993366,5757.23810950377,9426.09190999035,4206.82594257087,2396.53218518602,5500.08491021534,8609.66659277121,3689.21271857557,2403.22043135396,5553.87329717686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",10473.7001973564,10581.4864115842,10690.381867795,8671.93094682742,8989.91981072581,9325.39276678149,10548.7609776601,10968.7829610369,11413.7189938975,11027.8767645934,11309.7498414646,11591.6229183357,10380.4736756401,10607.5215506156,10834.5694255911,10072.2559832448,10187.5630643519,10302.2200042373,9805.16043501615,9861.69234043442,9918.55018201165,9380.22804784859,9322.12993007574,9263.84934898133,5605.05031763054,5442.17701247798,5276.2353422847,2577.18838289218,2359.86093275697,2131.84355827939,2028.81139521941,1645.03604063893,1180.07558861509,970.65891884269,922.106439788596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",4347.63954960791,4494.77187805856,4641.9042065092,2641.29460972927,2429.78503620059,2235.21272500134,4109.1201773892,4256.76019182345,4404.40020625771,5096.35312005542,5353.68414855239,5611.01517704935,3737.31188605892,3722.31484549496,3707.37798487652,1806.43297067447,1575.79168876279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",2970.12830576212,2208.42291350647,4302.96040207399,2342.23171964533,3414.25470422783,1810.59371051612,1625.56250001458,2702.82096057223,3990.716969127,2066.67759494797,1787.18257337275,3118.01859712495,5146.98209637777,2550.64812262628,2093.9086664231,3976.88680213183,5664.96653369067,2898.48771171521,2082.77746010715,4045.93886551816,5901.03363091593,2770.22518769269,1938.19431578401,3839.50036670834,4771.95852400582,2270.61329942345,1566.35493338799,3667.58409270822,5274.94526814561,2546.52559523127,1597.06014141611,3318.1364023172,4730.36497538754,2294.24045620983,1517.27092199487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",5638.55832290445,5695.0120992316,5752.34641285573,4497.18475266602,4625.27284757884,4758.78598261562,4953.85378115023,5099.83314981196,5252.05404848132,4637.79934662166,4721.20110388643,4804.60286115121,4274.03019297037,4332.04622438686,4390.06225580335,4851.84311014022,4900.34210812593,4949.53954610138,5631.69516387454,5683.40457259905,5735.85852575387,5756.00726603604,5821.86786035727,5888.48203570852,5998.31335316981,6070.53850343132,6142.76365369284,6454.76164204119,6547.96486176331,6642.51388488581,7156.69968958016,7259.22227674428,7363.93922512876,7735.5794301211,7853.24148998214,7973.57419677705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",4643.95252176322,4694.74273008743,4746.08842325985,3743.83820997185,3856.0517726553,3973.22656967139,4169.24164020773,4297.93077369967,4432.36489777244,3914.45996870399,3986.33293328923,4058.20589787446,3700.771423485,3752.57151828183,3804.37161307866,4100.34046549579,4143.99489692617,4188.31769032751,4679.22474538864,4726.7934105262,4774.84565532195,4816.65973214607,4872.72180014398,4929.43638578751,4953.9279063122,5010.99340085448,5068.05889539677,5079.63678747353,5142.59492059932,5206.6686256778,5383.75060845784,5444.40544112812,5506.03997461459,5970.44680404768,6038.94312028169,6108.22526469432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",3605.05267886963,3627.06249730112,3649.00572877601,3229.93241941645,3296.93474229086,3365.32697389635,3276.83236650823,3330.82412018207,3385.70548587713,3094.57185493427,3121.41626168295,3148.14546461919,3029.93477311543,3042.34710327432,3054.81028137269,3192.06189272462,3204.69601721057,3217.41001260046,3609.64498274374,3631.14665152774,3652.58484567478,3454.44323604469,3475.31362109511,3496.12151213367,4035.95040930825,4096.03689113451,4156.12337296077,7800.06170298751,8058.42109605184,8325.33805936706,8600.28154844844,8965.43650336163,9346.09538571563,9667.50762950671,10202.4166673298,10777.535108494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",3946.55072873486,3458.19239713061,3443.05220354437,3100.8915456069,3176.48388077205,3255.27017294111,3323.42312819898,3381.8915218335,3442.94012123498,3491.91955980112,3519.96143759726,3548.00331539341,3665.76332072857,3718.78276757436,3771.39288191546,3416.41309858904,3405.05714466617,3319.82178581496,3942.47997039538,3452.84832534446,3435.95779962619,4122.86264491371,4122.94244024156,4123.02223711379,4360.00218241467,4360.00779725388,4360.01350157149,4332.37107748925,4377.91091745124,4423.21493864418,4434.53972861023,4466.81345420047,4499.08717979071,4749.98348773923,4801.67900952618,4853.37453131313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",5425.14631070234,5473.03010433512,5521.33653314885,4430.62677333885,4574.59703848434,4725.33937130061,4499.97284026381,4599.91593650544,4699.85903274707,4662.83165055505,4753.7097520982,4844.58785364135,4631.7133132717,4698.1535036072,4764.5936939427,4907.00240806784,4946.07146153239,4985.14051499694,5423.90343991647,5469.37461743907,5515.22700159785,5566.96551138504,5620.90709764191,5675.37135549103,6069.0325170568,6142.01372812493,6216.31580169591,6238.35969121678,6317.43512931755,6397.51290220187,7001.19117143781,7094.22535431316,7188.49580669913,7501.78661233731,7606.00034011915,7712.41078335341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",4629.32948876569,4670.65844830612,4711.98740784655,3507.46272459725,3606.3070545972,3709.26140964802,3832.6722883815,3908.93936711438,3985.20644584727,3749.31893329057,3814.15935972578,3878.999786161,3502.01560319652,3550.52464853999,3599.03369388346,4096.26811630632,4138.16253477133,4180.70743197131,4628.53070378056,4669.06095815374,4709.59121252693,4879.68813959624,4913.41127536488,4947.13441113352,4896.6518530543,4956.32630614173,5015.64360404733,5284.89311356995,5350.45517747771,5415.61797487354,6057.46590497043,6124.38545382575,6192.77128115919,6243.49020185608,6335.77382749343,6430.10086018925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",4326.07462480997,4366.85984967266,4408.22646801723,3432.28189594099,3535.64747275826,3642.12597642556,3862.3410151287,3981.15223007018,4103.61825041092,3710.55684630339,3778.04800396262,3844.93977831494,3857.45788343603,3916.82568610106,3976.19348876609,3994.14514604432,4031.90956024889,4069.67397445346,4321.26445809439,4360.39742965312,4400.06755187198,4506.95584329853,4546.58696841214,4586.74626192504,5099.59894945391,5158.30235407237,5218.06404722555,5034.00824896886,5088.43951482987,5142.87078069087,5630.41083164009,5693.62099697822,5756.83116231634,5981.48933165258,6052.61480728413,6123.74028291567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",2848.64046712771,2556.63369247863,3129.8675085982,2564.37894096766,2635.12288569908,2708.65984538538,2564.98146650514,2627.02849559951,2691.14695283631,2956.68164618087,2382.81896039944,2214.9936120875,2493.28228718446,2998.79986407627,2393.39109180536,2357.52075087579,2785.6747151235,3345.48179618904,2862.98277053218,2577.95745915154,3166.38705397388,3798.00769695597,2940.94767413509,2699.06006594735,3512.22137457878,4209.72027503968,3244.00486067971,2825.41100573112,3464.12712384892,4234.43453346098,3915.52114794176,3614.93026742721,4394.52745636781,4221.17982026749,4314.05581502414,4409.77643806719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",2835.95960000217,2575.59073205229,2861.6437391024,2732.72120300213,2820.31628664414,2912.03717085303,2721.68095092644,2776.46694575519,2831.25294058393,2432.87953041878,2467.35074469082,2501.58228804682,2358.19540803005,2375.36555737839,2392.47374152967,2494.94150940278,2497.75872664396,2500.57594388514,2833.61420675665,2573.22786157314,2859.26341348328,3406.19734939567,2957.50006969118,2668.05621850274,3411.95443849511,3856.21076235964,3367.31094677483,2951.98191590998,3334.031322349,3715.47135378803,3526.54379528065,3583.88313917924,3642.53835089859,4368.51022611386,4454.82562498359,4542.84649040745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",4411.81000788255,4411.61789515204,4411.4258465986,4669.22688171392,4691.01964946271,4712.76190463163,4494.53689277859,4489.0159327029,4483.50175441605,3875.9804498049,3857.32201676992,3838.75340284725,4305.96790981985,4305.9448568776,4305.92180405876,4679.99268870611,4679.98337749649,4679.9740663054,4468.13922829752,4480.33163976153,4492.57424888229,4386.30560751034,4400.61438729272,4414.92316707509,4449.47512870849,4465.03542893964,4480.67584963145,4851.67782582787,4857.38433402323,4863.09755417204,5036.71420619108,5055.54404099081,5074.48461245573,5044.9166461871,5081.26768881132,5117.61873143553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",2603.41208684902,2610.36394040367,2617.33435739209,2399.82164349008,2417.99529216029,2436.30656835249,2278.85413832492,2288.40860247398,2297.96306662305,2305.03062867963,2314.57067384246,2324.16904626841,2386.07677714352,2395.88545683481,2405.73445802715,2381.58862466179,2385.93724898614,2390.28177544105,2827.76540855651,2844.04099559493,2860.46990810062,2978.81605991365,3014.48111089033,3050.14616186701,3350.58053715983,3405.16519995779,3461.092999412,3855.2488246316,3935.11090475517,4016.62734031254,3769.69295854558,3826.64560598764,3883.5982534297,3983.0147058586,4031.75371209728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
