"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131"
"375",4542.91022248319,4535.82414363032,4528.74911771731,4521.68512750368,4514.63215577582,4507.590185347,4500.55919905725,4493.53917977342,4486.53011038905,4479.53197382437,4472.54475302626,4465.56843096819,4458.60299065019,4451.64841509881,4444.70468736707,4437.77179053443,4430.84970770674,4423.9384220162,4288.38709953071,4256.59419386492,4224.67699297592,4192.63357096808,4160.46194927167,4128.16009456285,4095.72591657577,4063.15726579971,4030.4519310537,3997.60763693055,3964.6220411016,3931.4927314725,3898.21722318012,3864.79295541913,3831.21728808654,3797.487498231,3763.6007762927,3729.55422211858,4123.0583049773,4120.77084840877,4118.47997823358,4116.18568234085,4113.8879485517,4111.58676461878,4109.28211822572,4106.97399698661,4104.66238844546,4102.34728007564,4100.02865927935,4097.70651338706,4095.38082965696,4093.05159527439,4090.71879735124,4088.38242292542,4086.04245896026,4083.69889234392,4254.64304569602,4260.39400105763,4266.1527299239,4271.9192428022,4277.69355021409,4283.47566269537,4289.26559079606,4295.06334508045,4300.86893612711,4306.6823745289,4312.50367089301,4318.33283584098,4324.16988000866,4330.01481404633,4335.86764861864,4341.72839440465,4347.59706209786,4353.47366240624,3665.33864651983,3659.49409576673,3653.66373663972,3647.84753467896,3642.0454555083,3636.25746483505,3630.48352844978,3624.72361222615,3618.97768212067,3613.24570417251,3607.52764450332,3601.82346931699,3596.13314489948,3590.45663761864,3584.79391392395,3579.14494034637,3573.50968349814,3567.88811007255,3522.54141133208,3515.04043473601,3507.55543088329,3500.08636576122,3492.6332054295,3485.19591602012,3477.77446373722,3470.36881485685,3462.97893572691,3455.60479276694,3448.24635246801,3440.90358139253,3433.5764461741,3426.26491351739,3418.96895019797,3411.68852306215,3404.42359902685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",4746.0815621081,4742.17938056209,4738.28040735134,4734.38463983798,4730.49207538633,4726.60271136286,4722.71654513621,4718.83357407718,4714.95379555873,4711.07720695599,4707.20380564625,4703.33358900894,4699.46655442565,4695.60269928014,4691.7420209583,4687.88451684817,4684.03018433995,4680.17902082599,4812.43390820968,4810.35654920113,4808.27919019257,4806.20183118402,4804.12447217547,4802.04711316692,4799.96975415836,4797.89239514981,4795.81503614125,4793.7376771327,4791.66031812415,4789.5829591156,4787.50560010704,4785.42824109849,4783.35088208994,4781.27352308138,4779.19616407283,4777.11880506428,4425.77523448147,4416.01178439099,4406.28140864709,4396.5839952082,4386.91943241227,4377.28760897554,4367.68841399121,4358.1217369282,4348.58746762986,4339.08549631269,4329.6157135651,4320.17801034614,4310.77227798424,4301.39840817596,4292.05629298474,4282.74582483968,4273.46689653428,4264.21940122519,4405.63155644653,4406.27213528449,4406.9128072626,4407.55357239443,4408.1944306935,4408.83538217337,4409.47642684759,4410.11756472971,4410.75879583328,4411.40012017185,4412.04153775898,4412.68304860823,4413.32465273315,4413.96635014732,4414.6081408643,4415.25002489764,4415.89200226093,4416.53407296772,4313.74320913405,4312.65975062808,4311.57685746093,4310.4945293376,4309.41276596325,4308.33156704322,4307.25093228296,4306.1708613881,4305.09135406444,4304.0124100179,4302.93402895455,4301.85621058066,4300.77895460261,4299.70226072695,4298.62612866038,4297.55055810974,4296.47554878206,4295.40110038448,4411.55475647182,4413.61623203914,4415.67722602747,4417.73773888638,4419.7977710647,4421.85732301054,4423.91639517127,4425.97498799352,4428.0331019232,4430.09073740552,4432.14789488494,4434.20457480519,4436.2607776093,4438.31650373957,4440.3717536376,4442.42652774424,4444.48082649968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",5064.00427004889,5063.6911155466,5063.37798967048,5063.06489241789,5062.75182378622,5062.43878377286,5062.1257723752,5061.8127895906,5061.49983541647,5061.18690985018,5060.87401288911,5060.56114453067,5060.24830477222,5059.93549361115,5059.62271104486,5059.30995707072,5058.99723168613,5058.68453488847,5386.88781356549,5389.20986820515,5391.53192284481,5393.85397748447,5396.17603212412,5398.49808676378,5400.82014140344,5403.1421960431,5405.46425068276,5407.78630532241,5410.10835996207,5412.43041460173,5414.75246924139,5417.07452388105,5419.39657852071,5421.71863316036,5424.04068780002,5426.36274243968,4450.43845665505,4426.11661741107,4402.00189212565,4378.09251710848,4354.38674368808,4330.88283808385,4307.57908127932,4284.47376889638,4261.56521107066,4238.85173232792,4216.33167146149,4194.00338141084,4171.86522914104,4149.91559552336,4128.15287521688,4106.57547655101,4085.18182140914,4063.9703451132,4408.6611055987,4414.48600437909,4420.30059484121,4426.10492689403,4431.8990500525,4437.68301344186,4443.45686580191,4449.22065549115,4454.97443049093,4460.71823840953,4466.45212648618,4472.176141595,4477.89033024891,4483.59473860352,4489.28941246087,4494.97439727323,4500.64973814678,4506.31547984523,3938.74798684359,3934.60274473972,3930.46422504143,3926.33241684687,3922.2073092719,3918.08889145001,3913.97715253232,3909.87208168755,3905.77366810198,3901.68190097942,3897.5967695412,3893.51826302612,3889.44637069043,3885.38108180783,3881.32238566937,3877.2702715835,3873.22472887601,3869.18574688998,3956.74793817954,3955.50175811883,3954.25557805812,3953.00939799742,3951.76321793671,3950.51703787601,3949.2708578153,3948.0246777546,3946.77849769389,3945.53231763319,3944.28613757248,3943.03995751178,3941.79377745107,3940.54759739036,3939.30141732966,3938.05523726895,3936.80905720825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",4062.51961640688,4050.40437487071,4038.28913333454,4026.17389179837,4014.0586502622,4001.94340872603,3989.82816718986,3977.71292565369,3965.59768411752,3953.48244258135,3941.36720104518,3929.25195950901,3917.13671797284,3905.02147643667,3892.9062349005,3880.79099336433,3868.67575182816,3856.56051029199,3906.41618914275,3886.69682632275,3866.97746350275,3847.25810068275,3827.53873786276,3807.81937504276,3788.10001222276,3768.38064940277,3748.66128658277,3728.94192376277,3709.22256094277,3689.50319812278,3669.78383530278,3650.06447248278,3630.34510966279,3610.62574684279,3590.90638402279,3571.18702120279,3637.63419891548,3635.37222143727,3633.10917032541,3630.84504389051,3628.57984043867,3626.31355827144,3624.04619568583,3621.77775097427,3619.50822242462,3617.2376083201,3614.96590693935,3612.69311655633,3610.41923544038,3608.14426185614,3605.86819406356,3603.59103031788,3601.31276886961,3599.03340796453,3622.30944172088,3625.94730007575,3629.58881190463,3633.23398087667,3636.88281066473,3640.53530494533,3644.19146739869,3647.85130170873,3651.51481156308,3655.18200065304,3658.85287267366,3662.52743132366,3666.20568030552,3669.88762332538,3673.57326409317,3677.26260632248,3680.95565373068,3684.65241003885,3324.3509533086,3321.91822236189,3319.48549141518,3317.05276046847,3314.62002952176,3312.18729857505,3309.75456762833,3307.32183668162,3304.88910573491,3302.4563747882,3300.02364384149,3297.59091289478,3295.15818194807,3292.72545100136,3290.29272005464,3287.85998910793,3285.42725816122,3282.99452721451,3338.41295320293,3334.20881941046,3330.01269968017,3325.82457873537,3321.64444132853,3317.47227224113,3313.30805628371,3309.15177829574,3305.00342314559,3300.86297573049,3296.73042097643,3292.60574383816,3288.4889292991,3284.3799623713,3280.27882809539,3276.18551154048,3272.09999780418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",3366.7339716548,3311.19315723499,3254.98368402573,3198.07727615627,3140.44355381962,3082.0498048297,3022.86072305311,2962.83810762329,2901.94051547035,2840.12285795441,2777.33593015427,2713.52585847645,2648.63344848554,2582.59340990186,2515.33342911931,2446.77305072084,2376.82231737124,2305.38010075032,2926.32562079028,2877.97920044265,2829.63278009503,2781.2863597474,2732.93993939977,2684.59351905215,2636.24709870452,2587.90067835689,2539.55425800927,2491.20783766164,2442.86141731401,2394.51499696639,2346.16857661876,2297.82215627113,2249.4757359235,2201.12931557588,2152.78289522825,2104.43647488062,1826.05987133772,1793.57018932795,1761.08050731818,1728.59082530841,1696.10114329864,1663.61146128887,1631.1217792791,1598.63209726933,1566.14241525956,1533.65273324979,1501.16305124002,1468.67336923026,1436.18368722049,1403.69400521072,1371.20432320095,1338.71464119118,1306.22495918141,1273.73527717164,2660.23700680059,2659.34998546881,2658.46150693414,2657.57156591147,2656.68015708603,2655.78727511308,2654.89291461777,2653.99707019485,2653.09973640846,2652.20090779189,2651.30057884735,2650.3987440457,2649.49539782627,2648.59053459654,2647.68414873195,2646.77623457563,2645.86678643814,2644.95579859725,1385.06799674968,1368.19677069905,1351.32554464841,1334.45431859778,1317.58309254714,1300.71186649651,1283.84064044587,1266.96941439524,1250.0981883446,1233.22696229397,1216.35573624333,1199.4845101927,1182.61328414206,1165.74205809143,1148.87083204079,1131.99960599016,1115.12837993952,1098.25715388888,1548.3021415437,1586.51844589601,1624.73475024832,1662.95105460063,1701.16735895294,1739.38366330525,1777.59996765756,1815.81627200986,1854.03257636217,1892.24888071448,1930.46518506679,1968.6814894191,2006.89779377141,2045.11409812372,2083.33040247603,2121.54670682833,2159.76301118064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",2463.05471981579,2451.88552372008,2440.79652532617,2429.7871487939,2418.85682241783,2408.00497859751,2397.23105380797,2386.53448857054,2375.91472742373,2365.3712188944,2354.90341546914,2344.51077356582,2334.19275350539,2323.9488194838,2313.77843954423,2303.68108554946,2293.6562331544,2283.70336177892,2352.03438828176,2332.47263227809,2313.12209318537,2293.9804904014,2275.04556794867,2256.31509420844,2237.78686165776,2219.45868660927,2201.32840895385,2183.39389190601,2165.65302175211,2148.10370760119,2130.74388113856,2113.57149638204,2096.58452944082,2079.78097827695,2063.15886246933,2046.71622298038,1948.95488234311,1944.52433873144,1940.12377874785,1935.75299947865,1931.41179938335,1927.0999782854,1922.81733736295,1918.56367913965,1914.33880747559,1910.14252755822,1905.97464589337,1901.83497029637,1897.72330988313,1893.63947506138,1889.58327752189,1885.55453022984,1881.55304741615,1877.57864456892,1921.02869979691,1919.58642319507,1918.14522943066,1916.70511769071,1915.26608716286,1913.82813703535,1912.39126649703,1910.95547473737,1909.52076094643,1908.0871243149,1906.65456403406,1905.2230792958,1903.79266929264,1902.36333321766,1900.93507026458,1899.50787962773,1898.08176050203,1896.65671208299,1088.78896942698,1077.69904222171,1066.60911501643,1055.51918781115,1044.42926060587,1033.33933340059,1022.24940619531,1011.15947899003,1000.06955178475,988.979624579475,977.889697374196,966.799770168917,955.709842963639,944.61991575836,933.529988553081,922.440061347802,911.350134142523,900.260206937244,1274.13887070796,1289.31775321288,1304.49663571779,1319.6755182227,1334.85440072761,1350.03328323253,1365.21216573744,1380.39104824235,1395.56993074726,1410.74881325218,1425.92769575709,1441.106578262,1456.28546076691,1471.46434327182,1486.64322577674,1501.82210828165,1517.00099078656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",2976.14503356195,2975.44509516608,2974.74532138375,2974.04571217624,2973.34626750485,2972.64698733088,2971.94787161564,2971.24892032046,2970.55013340666,2969.8515108356,2969.1530525686,2968.45475856705,2967.7566287923,2967.05866320572,2966.36086176871,2965.66322444267,2964.96575118898,2964.26844196907,3984.26242550238,4005.3196863448,4026.48823710411,4047.76866595963,4069.16156419929,4090.66752623604,4112.28714962436,4134.02103507685,4155.869786481,4177.83401091584,4199.91431866894,4222.11132325326,4244.42564142428,4266.85789319706,4289.40870186355,4312.07869400984,4334.86849953359,4357.77875166157,3786.11304730654,3750.60510053907,3715.43016397702,3680.58511449424,3646.06685825475,3611.87233043798,3577.9984949667,3544.44234423746,3511.20089885349,3478.27120736023,3445.65034598324,3413.33541836861,3381.3235553258,3349.61191457289,3318.19768048419,3287.0780638403,3256.25030158043,3225.71165655704,2416.49379730387,2436.25902877048,2456.02426023708,2475.78949170369,2495.5547231703,2515.31995463691,2535.08518610352,2554.85041757013,2574.61564903674,2594.38088050335,2614.14611196996,2633.91134343657,2653.67657490318,2673.44180636979,2693.2070378364,2712.97226930301,2732.73750076962,2752.50273223623,2110.23561687503,2108.44094365579,2106.64920141067,2104.86038535294,2103.07449070371,2101.29151269185,2099.51144655407,2097.73428753483,2095.96003088636,2094.18867186865,2092.42020574942,2090.65462780414,2088.89193331598,2087.13211757582,2085.37517588222,2083.62110354142,2081.86989586734,2080.12154818154,2322.28470322986,2306.59644150922,2290.90817978857,2275.21991806793,2259.53165634728,2243.84339462664,2228.155132906,2212.46687118535,2196.77860946471,2181.09034774406,2165.40208602342,2149.71382430277,2134.02556258213,2118.33730086148,2102.64903914084,2086.96077742019,2071.27251569955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",2501.94738930873,2499.83159400811,2497.7157987075,2495.60000340689,2493.48420810628,2491.36841280566,2489.25261750505,2487.13682220444,2485.02102690383,2482.90523160321,2480.7894363026,2478.67364100199,2476.55784570138,2474.44205040076,2472.32625510015,2470.21045979954,2468.09466449892,2465.97886919831,3796.37547493547,3789.75649532245,3783.15703782299,3776.57704485828,3770.01645901936,3763.47522306656,3756.95327992905,3750.45057270433,3743.96704465772,3737.50263922187,3731.05729999629,3724.63097074681,3718.22359540514,3711.83511806835,3705.4654829984,3699.11463462164,3692.78251752831,3686.4690764721,3434.94362109833,3445.92227578911,3456.98208665903,3468.12365362909,3479.34758105499,3490.65447775996,3502.04495706776,3513.51963683592,3525.07913948932,3536.72409205389,3548.45512619066,3560.27287823001,3572.17798920618,3584.17110489207,3596.25287583423,3608.42395738816,3620.68500975388,3633.03669801173,3607.70733105894,3607.83206995766,3607.9581410199,3608.08555847267,3608.2143366949,3608.34449021908,3608.47603373291,3608.60898208095,3608.74335026628,3608.87915345223,3609.01640696404,3609.15512629064,3609.29532708637,3609.43702517276,3609.58023654028,3609.7249773502,3609.87126393639,3610.01911280713,2252.55638706121,2222.00818491372,2192.18469146603,2163.06871412864,2134.64346817956,2106.89256708828,2079.80001306931,2053.3501878598,2027.52784371595,2002.31809462303,1977.70640771391,1953.67859489117,1930.22080464803,1907.31951408317,1884.96152110515,1863.13393682166,1841.82417810936,1821.01996036,2713.38771097738,2747.36160039915,2781.12482248324,2814.68248474613,2848.03948199607,2881.20050876368,2914.17007080444,2946.95249575705,2979.55194303259,3011.97241300159,3044.21775553957,3076.29167798507,3108.19775255929,3139.93942329136,3171.52001248928,3202.94272679253,3234.21066283922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",5183.05070656153,5113.73440315695,5044.41809975236,4975.10179634778,4905.78549294319,4836.46918953861,4767.15288613402,4697.83658272944,4628.52027932485,4559.20397592027,4489.88767251568,4420.5713691111,4351.25506570651,4281.93876230193,4212.62245889734,4143.30615549276,4073.98985208817,4004.67354868359,7580.16548668049,7549.98428626242,7519.80308584435,7489.62188542628,7459.44068500821,7429.25948459014,7399.07828417207,7368.897083754,7338.71588333593,7308.53468291786,7278.35348249979,7248.17228208172,7217.99108166365,7187.80988124558,7157.62868082751,7127.44748040944,7097.26627999137,7067.0850795733,4682.29562820209,4648.09806237492,4613.55951041035,4578.67047280935,4543.42100936076,4507.80071022636,4471.79866455224,4435.40342634395,4398.60297730867,4361.3846863298,4323.73526519415,4285.64072014085,4247.08629874124,4208.05643154965,4168.53466788372,4128.50360499849,4087.94480980683,4046.83873216765,4607.83804326989,4671.10265864799,4734.36727402609,4797.63188940419,4860.89650478229,4924.16112016039,4987.42573553849,5050.69035091659,5113.95496629469,5177.21958167279,5240.4841970509,5303.748812429,5367.0134278071,5430.2780431852,5493.5426585633,5556.8072739414,5620.0718893195,5683.3365046976,2865.96841697342,2848.00931133643,2830.23935428284,2812.65655366518,2795.25893831767,2778.04455783519,2761.01148235464,2744.15780233861,2727.48162836127,2710.98109089657,2694.65434010866,2678.49954564448,2662.51489642861,2646.69860046019,2631.04888461204,2615.56399443189,2600.24219394567,2585.08176546291,2622.69035339334,2629.20867894234,2635.74320486663,2642.29397142993,2648.86101899605,2655.44438802913,2662.04411909386,2668.66025285575,2675.29283008138,2681.94189163866,2688.60747849705,2695.28963172786,2701.98839250445,2708.70380210253,2715.43590190039,2722.18473337916,2728.95033812306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",3164.19808001541,3164.08983073326,3163.98149439053,3163.87307084408,3163.76455995042,3163.65596156569,3163.54727554569,3163.43850174585,3163.32964002123,3163.22069022654,3163.11165221613,3163.00252584397,3162.89331096369,3162.78400742854,3162.67461509139,3162.56513380475,3162.45556342077,3162.34590379122,5234.07442995254,5234.27389382086,5234.47474112506,5234.67698146034,5234.88062448843,5235.08567993811,5235.2921576056,5235.50006735507,5235.70941911914,5235.92022289926,5236.13248876632,5236.34622686099,5236.56144739432,5236.77816064816,5236.99637697569,5237.21610680187,5237.43736062399,5237.66014901215,3582.53280490573,3545.45942089383,3507.97662920349,3470.07076275364,3431.72737907026,3392.93119734839,3353.66602879482,3313.91469935338,3273.65896377017,3232.87940978237,3191.55535100788,3149.66470686377,3107.18386754149,3064.08754170221,3020.34858411165,2975.93779988875,2930.8237213714,2884.97235276874,3899.14481642709,3918.72923555355,3938.41202226843,3958.19367064728,3978.07467724726,3998.05554111959,4018.13676382213,4038.31884943193,4058.60230455787,4078.98763835342,4099.47536252939,4120.0659913668,4140.76004172975,4161.55803307844,4182.46048748216,4203.46792963245,4224.58088685622,4245.79988912904,2673.01033635107,2672.93693813085,2672.86354192608,2672.7901477367,2672.71675556265,2672.64336540387,2672.56997726031,2672.49659113193,2672.42320701865,2672.34982492042,2672.2764448372,2672.20306676892,2672.12969071553,2672.05631667698,2671.9829446532,2671.90957464414,2671.83620664976,2671.76284066999,1971.82669061039,1967.77026724244,1963.72218871057,1959.68243784788,1955.65099752277,1951.62785063886,1947.61298013498,1943.60636898504,1939.60800019796,1935.61785681764,1931.63592192284,1927.66217862715,1923.69661007888,1919.73919946103,1915.78992999117,1911.84878492141,1907.91574753831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",2468.96336045046,2504.97195056068,2541.7376947186,2579.27651363232,2617.6046627753,2656.73873942545,2696.69568985234,2737.4928166554,2779.14778625649,2821.67863655006,2865.10378471404,2909.4420351851,2954.71258780157,3000.93504611748,3048.12942589164,3096.31616375494,3145.51612606018,3195.75061791773,3356.12453796863,3353.2095431036,3350.2776433955,3347.3286265744,3344.36227625113,3341.37837180872,3338.37668829027,3335.356996283,3332.31906179843,3329.26264614841,3326.18750581695,3323.09339232757,3319.9800521061,3316.8472263386,3313.69465082427,3310.52205582319,3307.32916589853,3304.11569975309,2286.84733524954,2275.30198278657,2263.69381200692,2252.02180811631,2240.28492882055,2228.48210327288,2216.61223096885,2204.67418058566,2192.66678876257,2180.58885881855,2168.43915940328,2156.21642307713,2143.91934481566,2131.54658043344,2119.09674492205,2106.56841069631,2093.96010574258,2081.27031166232,1597.96069617547,1592.43737617526,1586.94375498323,1581.47967290933,1576.04497112217,1570.6394916444,1565.2630773481,1559.91557195023,1554.59682000807,1549.30666691473,1544.04495889464,1538.81154299906,1533.60626710167,1528.42897989412,1523.27953088165,1518.15777037871,1513.06354950459,1507.99672017914,1003.35257530795,987.871711743978,972.390848180002,956.909984616026,941.429121052049,925.948257488073,910.467393924097,894.986530360122,879.505666796146,864.024803232169,848.543939668194,833.063076104218,817.582212540242,802.101348976266,786.620485412289,771.139621848313,755.658758284337,740.177894720361,765.074291302999,764.555857593125,764.04207434028,763.532899828907,763.028292717648,762.528212035985,762.032617180911,761.54146791364,761.054724356335,760.572346988871,760.094296645627,759.620534512306,759.151022122782,758.685721355979,758.224594432776,757.767603912935,757.314712692069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",2373.69882974932,2394.1682752833,2414.63772081727,2435.10716635124,2455.57661188521,2476.04605741918,2496.51550295315,2516.98494848713,2537.4543940211,2557.92383955507,2578.39328508904,2598.86273062301,2619.33217615698,2639.80162169095,2660.27106722493,2680.7405127589,2701.20995829287,2721.67940382684,3770.20771528573,3770.1622323837,3770.11675003037,3770.07126822572,3770.02578696976,3769.98030626247,3769.93482610385,3769.88934649389,3769.84386743259,3769.79838891993,3769.75291095592,3769.70743354054,3769.6619566738,3769.61648035567,3769.57100458616,3769.52552936526,3769.48005469296,3769.43458056926,2062.14877294736,2066.27493372788,2070.41630208386,2074.57293406506,2078.74488592783,2082.93221413586,2087.13497536094,2091.35322648373,2095.58702459455,2099.83642699411,2104.10149119433,2108.38227491909,2112.67883610502,2116.99123290229,2121.31952367538,2125.66376700389,2130.02402168332,2134.40034672587,1739.82332769134,1739.73247717581,1739.64162666028,1739.55077614475,1739.45992562922,1739.36907511369,1739.27822459816,1739.18737408263,1739.0965235671,1739.00567305158,1738.91482253605,1738.82397202052,1738.73312150499,1738.64227098946,1738.55142047393,1738.4605699584,1738.36971944287,1738.27886892734,1207.23620009368,1201.5013548149,1195.82349300719,1190.20204846244,1184.63646059856,1179.12617440362,1173.6706403805,1168.26931449205,1162.92165810688,1157.62713794565,1152.38522602785,1147.19539961917,1142.05714117941,1136.9699383108,1131.93328370696,1126.94667510226,1122.00961522178,1117.12161173171,848.327150416566,846.262592705652,844.192183899612,842.115876266495,840.033621428137,837.9453703479,835.851073318105,833.750679947166,831.644139146393,829.531399116477,827.412407333632,825.287110535391,823.155454706035,821.017385061667,818.872846034888,816.721781259088,814.564133552327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",4026.33392173888,4062.14408785135,4097.95425396382,4133.76442007629,4169.57458618876,4205.38475230122,4241.19491841369,4277.00508452616,4312.81525063863,4348.6254167511,4384.43558286357,4420.24574897603,4456.0559150885,4491.86608120097,4527.67624731344,4563.48641342591,4599.29657953838,4635.10674565084,4820.35431712127,4820.67238730664,4820.99045749202,4821.3085276774,4821.62659786277,4821.94466804815,4822.26273823352,4822.5808084189,4822.89887860428,4823.21694878966,4823.53501897503,4823.85308916041,4824.17115934579,4824.48922953116,4824.80729971654,4825.12536990191,4825.44344008729,4825.76151027267,4920.15754752411,4919.91377823959,4919.67002103262,4919.42627590261,4919.18254284896,4918.93882187106,4918.69511296833,4918.45141614015,4918.20773138594,4917.96405870509,4917.72039809701,4917.4767495611,4917.23311309676,4916.98948870339,4916.7458763804,4916.50227612718,4916.25868794314,4916.01511182769,4302.00325286196,4307.4662737931,4312.92929472424,4318.39231565538,4323.85533658652,4329.31835751766,4334.7813784488,4340.24439937993,4345.70742031107,4351.17044124221,4356.63346217335,4362.09648310449,4367.55950403563,4373.02252496677,4378.48554589791,4383.94856682905,4389.41158776019,4394.87460869133,2771.51704136016,2738.18034773648,2704.8436541128,2671.50696048911,2638.17026686543,2604.83357324175,2571.49687961807,2538.16018599438,2504.8234923707,2471.48679874701,2438.15010512333,2404.81341149965,2371.47671787596,2338.14002425228,2304.8033306286,2271.46663700491,2238.12994338123,2204.79324975755,2806.88865448862,2792.91107713479,2779.00310449021,2765.16438994148,2751.39458860125,2737.69335729962,2724.06035457558,2710.49524066852,2696.99767750974,2683.56732871404,2670.20385957132,2656.90693703827,2643.67622973003,2630.51140791195,2617.41214349139,2604.37811000952,2591.40898263317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",4669.62787546041,4645.82335161739,4622.14017692049,4598.57773276397,4575.13540369557,4551.81257740042,4528.60864468512,4505.52299946174,4482.55503873203,4459.70416257166,4436.96977411458,4414.35127953738,4391.8480880438,4369.45961184934,4347.18526616583,4325.02446918621,4302.97664206931,4281.04120892476,5664.06964129123,5598.62353036554,5532.77816563001,5466.52380552349,5399.85028591471,5332.7469934485,5265.20283666581,5197.2062146638,5128.74498303329,5059.80641677661,4990.37716986947,4920.44323108537,4849.98987564808,4779.00161221692,4707.46212463752,4635.3542078076,4562.65969690871,4489.35938913882,4456.3909383132,4437.25034836242,4418.00985560403,4398.66796971443,4379.22316340218,4359.67387111832,4340.01848770836,4320.25536700283,4300.38282034283,4280.39911503701,4260.30247274582,4240.09106778913,4219.76302537244,4199.31641972701,4178.74927215874,4158.05954900029,4137.24515946035,4116.30395336406,3805.52952729558,3798.04304841028,3790.58312133933,3783.1496519131,3775.74254629598,3768.36171098512,3761.00705280932,3753.67847892782,3746.37589682911,3739.09921432982,3731.84833957349,3724.62318102946,3717.42364749168,3710.2496480776,3703.10109222697,3695.97788970074,3688.8799505799,3681.80718526435,2735.21204241414,2704.85316948187,2674.4942965496,2644.13542361733,2613.77655068506,2583.41767775279,2553.05880482051,2522.69993188824,2492.34105895597,2461.9821860237,2431.62331309143,2401.26444015916,2370.90556722689,2340.54669429462,2310.18782136234,2279.82894843007,2249.4700754978,2219.11120256553,4635.27456146294,4661.77209216225,4688.42109590244,4715.22243857862,4742.17699103578,4769.28562909709,4796.54923359237,4823.96869038669,4851.54489040917,4879.27872968192,4907.17110934915,4935.22293570649,4963.43512023036,4991.80857960766,5020.34423576553,5049.04301590128,5077.90585251257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
