"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"167",8522.98501749222,8415.05764696885,8306.4334652315,8197.09412320834,8087.02040918771,7976.19218968802,6365.12917105345,6223.47355376203,6084.97047483566,5949.54977469765,5817.14285516905,5687.68264471979,5441.14530059424,5331.99660961889,5221.71862250645,5110.26310807432,4997.57811055017,4883.60752454836,3246.7477093928,2988.3358307783,2714.70975305952,2422.0991321107,2104.76672474258,1753.12749857955,3258.16805984827,3345.0048698076,3435.16090253152,3528.76303094141,3625.94297750905,3726.83749962432,3611.86411623102,3611.622014268,3611.36320247818,3611.08520062318,3610.78493153695,3610.45851270946,911.772359364614,893.398313585464,875.60659489881,858.378747660926,NA,NA,NA,NA,NA,NA
"168",1624.58225714234,1657.49772253805,1691.08008421276,1725.34285407164,1760.29981778293,1795.96504032465,1557.14732014735,1555.37115128988,1553.59498243241,1551.81881357494,1550.04264471747,1548.26647586,1533.05090188356,1537.58212430591,1542.1267396147,1546.68478739514,1551.25630734946,1555.84133929721,2068.81968100506,2128.51423317407,2190.78778802855,2255.75176704013,2323.52240545766,2394.22096027833,4116.73920085922,4445.57954210885,4813.39762321683,5224.81351056153,5684.9948911227,6199.72198244126,5124.09649573368,5253.93800135708,5383.77950698049,5513.62101260389,5643.46251822729,5773.3040238507,4970.45151925781,4966.78060773851,4963.12548779233,4959.48609148691,NA,NA,NA,NA,NA,NA
"169",513.3779014241,538.258415158247,563.138928892395,588.019442626542,612.899956360689,637.780470094836,998.947666728918,1073.87372350395,1157.10120804418,1249.54987651867,1352.24138942356,1466.31060206566,1787.40230281425,1906.79115098174,2034.15453126453,2170.02509946284,2314.97108991585,2469.59869195649,4167.99519714027,4595.0294445284,5084.5695600509,5645.76465428879,6289.1030116786,7026.60810810338,4073.93204894818,4050.20201325134,4026.4719775545,4002.74194185767,3979.01190616083,3955.28187046399,5251.55359151084,5407.26192003873,5569.6743876853,5739.07964619928,5915.7787754474,6100.08581851636,9345.73281714771,9631.46375143778,9917.19468572787,10202.9256200179,NA,NA,NA,NA,NA,NA
"170",511.898828146054,559.20872872696,612.717836379599,673.238458207691,741.689341190754,819.109619430297,983.86331240311,1064.2331546236,1154.1099825899,1254.6183820356,1367.01596645996,1492.70911304376,1780.49433005863,1901.91519157744,2035.93128626365,2183.84914329651,2347.11082078698,2527.30796446977,3743.26247292281,3957.03157159335,4170.80067026389,4384.56976893444,4598.33886760498,4812.10796627552,4165.66765098803,4190.47116255086,4215.2000675718,4239.85524730231,4264.43756496158,4288.94786625878,5702.10733706907,5904.9232504037,6117.94080859986,6341.67315461644,6576.65924251436,6823.46513575555,9141.65094628813,9519.04789895559,9918.89265270371,10342.5204164413,NA,NA,NA,NA,NA,NA
"171",297.786885553196,304.572553494234,311.358221435271,318.143889376308,324.929557317345,331.715225258382,590.676622362727,622.354977434832,654.033332506937,685.711687579042,717.390042651148,749.068397723253,1113.26970405883,1191.90284132103,1278.78466447304,1374.78046798584,1480.84631648842,1598.03856663788,2291.50663679674,2420.51337394924,2549.52011110174,2678.52684825423,2807.53358540673,2936.54032255923,3357.5305993327,3465.5621449743,3573.5936906159,3681.6252362575,3789.65678189909,3897.68832754069,5614.54414203531,5782.47298429104,5947.96115912685,6111.14368511913,6272.14304003729,6431.07076087647,8027.44675734899,8554.53749334219,9135.79929491817,9776.79952296186,NA,NA,NA,NA,NA,NA
"172",216.241212005071,224.457079889175,233.1770782902,242.432140955093,252.255099743829,262.680801098743,517.846251483699,567.474825050886,624.2928123428,689.341703492849,763.813863481753,849.074388532358,975.538968455385,1049.01491307624,1130.76241983909,1221.7126607162,1322.90163446195,1435.48196749869,1887.53456705492,1991.56463130808,2095.59469556124,2199.62475981439,2303.65482406755,2407.68488832071,2820.92657053917,2904.849347234,2988.77212392883,3072.69490062366,3156.61767731849,3240.54045401332,4670.55632992295,4814.11938107014,4955.57211471504,5095.03338697292,5232.61081162948,5368.40222037912,7262.09327357167,7804.1478118619,8407.33647200224,9078.55409683668,NA,NA,NA,NA,NA,NA
"173",499.700213949466,540.069185985103,585.086108187312,635.28613019359,691.266017003957,753.691243170385,826.990179974613,879.15117273911,936.080102978992,998.212798821072,1066.0249266151,1140.03563247023,1218.5482168774,1262.10019920483,1305.65218153225,1349.20416385968,1392.7561461871,1436.30812851453,2134.56243289599,2228.13862143196,2321.71480996793,2415.29099850389,2508.86718703986,2602.44337557583,4403.21662314832,4772.80886620484,5187.20992100483,5651.8523409841,6172.82731424614,6756.96451544593,8246.45152974848,8683.70277721574,9120.954024683,9558.20527215026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",593.787962749684,644.95333904728,702.377209081666,766.825105067938,839.156198297465,920.334752968868,930.86573379486,984.712359901844,1043.08985470067,1106.37946345379,1174.99451091218,1249.38310061073,1304.67531282517,1357.97238481925,1414.47023486273,1474.36108702605,1537.84870947696,1605.14910776614,2073.20023322015,2152.41378812525,2231.62734303036,2310.84089793547,2390.05445284057,2469.26800774568,3890.13324520649,4173.70772212217,4486.92028601075,4832.86859294115,5214.9740537891,5637.01567181384,6971.03111161441,7324.05564394795,7677.08017628149,8030.10470861502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",326.803264251999,348.966034614287,373.278340656134,399.948662795925,429.205701672284,461.300339274566,555.087455998471,579.777763559367,604.468071120264,629.158378681161,653.848686242058,678.538993802954,871.110187082663,904.624243903028,938.138300723393,971.652357543757,1005.16641436412,1038.68047118449,1669.83995233021,1750.69178108169,1831.54360983318,1912.39543858467,1993.24726733616,2074.09909608765,3536.36944777731,3846.54752085958,4195.92248086983,4589.44759845541,5032.70208402645,5531.97018712563,5891.24637184305,6176.26347285557,6461.28057386809,6746.29767488061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",683.932333232642,725.673450414065,771.12510932287,820.61715546489,874.508755686533,933.191004670851,979.012152018461,1013.42620269206,1047.84025336565,1082.25430403925,1116.66835471285,1151.08240538645,1465.97272876976,1516.75198123518,1567.53123370059,1618.31048616601,1669.08973863142,1719.86899109683,2837.8244529857,3045.56262654609,3276.04213327531,3531.75249267491,3815.4557547662,4130.21633431496,5636.22776503355,6099.69855351695,6618.49325217596,7199.21580480418,7849.25845944721,8576.89586726436,11262.7386201965,11906.4503105356,12550.1620008748,13193.8736912139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",302.103918800849,322.113158638497,342.122398476145,362.131638313793,382.140878151441,402.150117989089,687.860770933046,727.22640700118,766.592043069314,805.957679137448,845.323315205583,884.688951273716,1103.05991827492,1165.37924931916,1232.84797543946,1305.89158691636,1384.9707319424,1470.58412169142,1833.32508025352,1930.42244766346,2035.3627157714,2148.77938364121,2271.35712031574,2403.83589799858,3972.01272593893,4338.82198407794,4753.4380355307,5222.09161040074,5751.82549906446,6350.60038918795,6713.8380570397,7033.0720536444,7352.3060502491,7671.5400468538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",3614.75899999919,3656.89671265186,3699.83705200582,3743.59530625736,3788.1870548078,3833.6281738103,3999.90476579413,4055.5669704185,4112.00376374062,4169.22592484577,4227.24438281971,4286.07021883609,4699.68070247563,4812.30717152419,4928.85490161507,5049.46041738847,5174.26499679662,5303.41483659757,5970.49418056291,6075.52212866816,6179.64930634123,6282.90583216562,6385.32010542745,6486.91894298231,9270.88065540653,9567.18815549849,9863.49565559045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",6314.52683863797,6629.61747028734,6937.37772964929,7238.44516830132,7533.36620341061,7822.61366111737,7884.10130693105,7987.84109664331,8090.71998465748,8192.76282335969,8293.99325722659,8394.43380442543,5484.4707557846,5118.6360224298,4739.20801876473,4343.90910981655,3929.69568337657,3492.3265033535,4093.34372470606,4023.55678850444,3950.25284002367,3872.98218447207,3791.19719516759,3704.22064157159,7551.17719202264,7821.00309472111,8105.09070587022,8404.19383126067,8719.10611925684,9050.66316668498,6152.60029378259,6171.74445284403,6190.98073042643,6210.30956978884,6229.73141632322,6249.24671756467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",3850.27097520109,3925.43732006854,4002.73040652434,4082.21040817134,4163.93920115232,4247.98041232132,4606.94774122494,4689.6971760638,4772.44661090266,4855.19604574152,4937.94548058038,5020.69491541923,4870.50047087279,4895.00278105478,4919.62835643464,4944.37781712978,4969.25178637725,4994.25089054948,4945.19646928901,4942.07270577271,4938.96484797113,4935.87281489487,4932.79652596691,4929.73590102051,4771.63488027433,4731.06909162224,4690.84817076709,4650.96918583448,4611.42922987517,4572.2254206532,3999.72556318884,3867.53880656783,3735.35204994682,3603.16529332581,3470.97853670479,3338.79178008378,5742.52445920621,5898.0214077358,6053.5183562654,6209.01530479499,NA,NA,NA,NA,NA,NA
"181",3451.35582082417,3532.00673401838,3614.54228911472,3699.00652622331,3785.44451457887,3873.90237658914,3662.65279030456,3693.55962306364,3724.72725922558,3756.15789954693,3787.85376335507,3819.81708870487,3468.26000226511,3428.40316975605,3388.546337247,3348.68950473795,3308.83267222889,3268.97583971984,2952.52358986626,2911.11270692806,2870.28263602186,2830.02523091668,2790.33245963727,2751.19640286154,2628.90558982227,2628.99113759882,2629.07668815919,2629.16224150349,2629.24779763179,2629.33335654419,2325.4376968041,2286.6053080901,2248.4213798424,2210.87508344628,2173.95577111361,2137.65297286322,2763.65034464106,2791.65477278532,2819.51941216587,2847.24701258307,NA,NA,NA,NA,NA,NA
"182",468.886787680864,506.347246119569,543.807704558274,581.268162996979,618.728621435684,656.189079874389,564.644577297502,585.547217850111,607.223655583529,629.702535781854,653.013564152148,677.187546080357,1442.79371083448,1523.95440716104,1605.11510348759,1686.27579981415,1767.4364961407,1848.59719246726,1096.71006606555,1068.5645569768,1041.14136247817,1014.42194538972,988.388244261914,963.022661166744,2195.03050998714,2319.99989456791,2444.96927914868,2569.93866372945,2694.90804831022,2819.87743289099,5376.9829644426,5654.16998676696,5931.35700909132,6208.54403141568,6485.73105374005,6762.91807606441,7967.47166434092,8237.81842056373,NA,NA,NA,NA,NA,NA,NA,NA
"183",656.302269124773,720.054214664848,783.806160204922,847.558105744996,911.31005128507,975.061996825145,465.911011085778,457.511525361484,449.112039637191,440.712553912897,432.313068188604,423.913582464311,1656.97428959223,1751.49062828324,1843.44840058034,1933.10063932067,2020.65965543281,2106.30579527312,1467.0626312473,1436.86998031386,1406.67732938042,1376.48467844699,1346.29202751355,1316.09937658012,2675.53642836542,2847.58903683304,3035.65027701684,3241.2096717535,3465.89533650403,3711.48687470181,7210.62656347773,7739.39287175509,8268.15918003245,8796.92548830981,9325.69179658717,9854.45810486454,6742.57442010376,6727.52826022062,NA,NA,NA,NA,NA,NA,NA,NA
"184",1302.56465404884,1377.23393095179,1451.90320785473,1526.57248475768,1601.24176166063,1675.91103856358,1052.29526748257,1044.1076541042,1035.92004072582,1027.73242734745,1019.54481396908,1011.35720059071,3352.7889443793,3655.98817625084,4004.87664618752,4406.33928744622,4868.2985271874,5399.87062693037,5666.60867424278,5933.63114314419,6200.6536120456,6467.67608094702,6734.69854984843,7001.72101874984,7418.21883543799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",907.704682086537,984.899584664466,1062.09448724239,1139.28938982032,1216.48429239825,1293.67919497618,1113.58706027528,1127.47015107936,1141.35324188343,1155.23633268751,1169.11942349158,1183.00251429566,1884.74766107086,1945.40450090208,2004.71880281121,2062.78595722388,2119.69035240841,2175.50708660497,2321.49143918114,2320.16328548944,2318.83475065073,2317.50583422763,2316.1765357819,2314.84685487437,4029.97655057326,4284.87712791688,4563.49552859472,4868.03863322499,5200.91866682007,5564.77230553826,9476.16658198142,10058.229837836,10640.2930936906,11222.3563495452,11804.4196053998,12386.4828612545,14127.1781080048,14589.8549469533,NA,NA,NA,NA,NA,NA,NA,NA
"186",1439.17743121942,1548.53638890578,1657.89534659214,1767.2543042785,1876.61326196486,1985.97221965122,1194.13629258245,1171.623571161,1148.15144561739,1123.61211080816,1097.87704123241,1070.79109629638,3021.99664760813,3163.21825715106,3301.33942026984,3436.61514058033,3569.26584523869,3699.48371658594,2950.03182994286,2913.16166700336,2876.75231567321,2840.79801662502,2805.29308251276,2770.23189707216,4642.9529010478,4932.06508219474,5247.0647115327,5590.26978192932,5964.20584208756,6371.62458134186,12551.6833821333,14206.7863780603,16168.661265727,18494.1679467787,21250.7052558669,24518.1643426577,14988.4471404663,15280.0366063846,NA,NA,NA,NA,NA,NA,NA,NA
"187",817.179552495195,891.741665828993,966.30377916279,1040.86589249659,1115.42800583039,1189.99011916418,695.474946520702,684.246179661905,673.306787708874,662.649313223306,652.266490951444,642.151242871325,1434.61848606584,1497.59231971875,1566.80291343398,1642.86793924796,1726.46624178366,1818.34389661996,1297.65015198409,1274.27661266628,1250.614694607,1226.65152679617,1202.37322058062,1177.76475176477,3072.1795368241,3312.48544314319,3582.05414049625,3884.44904915958,4223.66751808196,4604.1936657168,7231.3045681029,7917.99721217917,8696.15200044709,9577.95098246303,10577.1987624775,11709.5386111595,13644.7496271277,14824.4130020394,NA,NA,NA,NA,NA,NA,NA,NA
"188",1413.43216472986,1543.32984763223,1673.2275305346,1803.12521343697,1933.02289633934,2062.92057924171,849.69559699582,805.975315505968,764.504619656327,725.167759150233,687.854939512815,652.462015639828,1388.80973695721,1436.25077185211,1485.99488316892,1538.15387624697,1592.84498413691,1650.19113109478,1411.78070153153,1386.67361782015,1362.28303096166,1338.58849382862,1315.57014280631,1293.20868114064,3255.84037469486,3516.59482263299,3807.64577038692,4132.51330326428,4495.12649773172,4899.87094122006,9809.74200429055,11324.6975758237,13164.9638489127,15400.3957120671,18115.8481918968,21414.3974752589,9281.04130022211,9288.88413471641,NA,NA,NA,NA,NA,NA,NA,NA
"189",768.792348833591,810.044175484095,857.224801533867,911.186326518147,972.903315511838,1043.49040013476,645.062461211272,624.904265554153,604.746069897033,584.587874239913,564.429678582793,544.271482925674,1502.99429117656,1603.45377223797,1715.98958033528,1842.05342189916,1983.27151433157,2141.46556413089,2782.72434206243,2945.54002765867,3117.88197033883,3300.30754621625,3493.40674317708,3697.80406897736,8128.0646906816,9084.64650591574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",1924.50671704163,1938.82470076929,1955.13156574405,1973.7035833104,1994.85540108893,2018.94537374469,1179.63166677033,1065.01726020422,939.58593868641,799.076571815471,635.247792951356,426.964239033654,2875.63331951926,3089.31683934151,3331.66424439497,3606.52055893435,3918.24658556751,4271.78809267584,7153.30762669551,7505.6149223148,7857.9222179341,8210.2295135534,8562.53680917269,8914.84410479199,14227.8255145703,15317.3011759216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",920.389566515579,923.20829859147,925.97218185329,928.683464707806,931.34425705258,933.956541543443,977.102435267547,977.063030252917,977.02362814234,976.984228935601,976.944832632485,976.90543923278,1434.743240838,1473.06344859356,1510.88203313473,1548.22404230446,1585.11241647479,1621.56823296314,3962.76433279049,4428.60052846853,4973.57832187785,5611.14319567857,6357.02490539301,7229.62555788821,6999.12528591228,7483.88492524892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",950.585883864401,962.171621271506,973.898565605355,985.768437895474,997.78298014729,1009.94395559779,1514.38737853857,1533.499225505,1552.35610565986,1570.9677097145,1589.34313264413,1607.49092362707,4297.82026652773,4845.066820543,5494.53034562277,6265.30334969957,7180.04451817493,8265.6448192725,9674.95316217992,10507.6754712601,11451.7824325016,12522.172819003,13735.7382586729,15111.6297978103,9056.24545948733,9073.13184805478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",5210.20118087749,5090.60453682518,4971.00789277288,4851.41124872058,4731.81460466827,4612.21796061597,3138.86749528633,3032.18250963651,2925.49752398669,2818.81253833686,2712.12755268704,2605.44256703722,4433.12302963404,4706.50449582977,4979.8859620255,5253.26742822123,5526.64889441696,5800.03036061269,4957.85418746462,4810.31482038406,4660.46653185634,4508.15797408493,4353.21954008577,4195.46004429153,5228.81925704209,5229.20163201161,5229.5840349436,5229.96646584008,5230.3489247031,5230.73141153471,2326.54882308396,1708.58161509788,1090.6144071118,472.647199125727,0,0,3379.88112860796,3904.81411309548,4563.68709227546,5390.67570896014,NA,NA,NA,NA,NA,NA
"194",1822.20063282622,1687.1067966572,1576.97323526662,1487.18822590916,1413.99211925887,1354.3199081949,1601.4227978999,1601.40529010696,1601.38734938267,1601.36895376675,1601.35007958434,1601.33070126269,2781.62240006334,3044.60451682135,3332.44967528226,3647.50849475945,3992.35382848368,4369.8017741997,2294.37466695382,2187.21111314394,2080.04755933407,1972.88400552419,1865.72045171432,1758.55689790444,2824.07528804626,2821.91780224622,2819.84319380023,2817.84827906933,2815.92999671044,2814.08540297847,272.293202974357,0,0,0,0,0,1648.63929174501,2026.07307994456,2509.22086818103,3127.69169028554,NA,NA,NA,NA,NA,NA
"195",3391.27924086202,3674.63696829374,3981.67059971113,4314.35837101629,4674.84380925653,5065.44954349636,4716.35763266417,4930.09851522359,5157.94046822221,5400.81377783248,5659.71010374924,5935.68652816887,6296.36249045552,6473.25944808021,6650.15640570492,6827.05336332961,7003.95032095432,7180.84727857901,5124.84652250578,5023.69500998255,4924.53997256172,4827.3420048727,4732.06247930731,4638.66353066869,4295.34061241471,4235.60299930447,4175.86538619423,4116.127773084,4056.39015997376,3996.65254686352,3571.82547490733,3508.3216210863,3446.58243596968,3386.55888228733,3328.20328543496,3271.46929560794,2992.93866300106,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",5627.02223009191,5772.79471618562,5924.22239505631,6081.52465793615,6244.92940726372,6414.67338687322,5416.20368317587,5309.36282772816,5200.33318305582,5088.9743192029,4975.13011194468,4858.62617139405,5784.29153885915,5875.71939488196,5967.14725090477,6058.57510692759,6150.0029629504,6241.43081897321,6394.45067287206,6428.65538529514,6462.67604647581,6496.51557998423,6530.17683288377,6563.66257850365,7729.17906347848,7874.1252527891,8021.78963475941,8172.22318397086,8325.47783093714,8481.60648003088,7130.79106361953,7001.28234244681,6870.56359284214,6738.58830083247,6605.30673031542,6470.66559440488,8833.81645585503,9072.62434865715,9311.43224145927,9550.24013426138,NA,NA,NA,NA,NA,NA
"197",4850.40667060016,4910.72774683688,4971.7989936233,5033.62974029982,5096.22943222926,5159.6076322397,5223.52320016761,5234.44386801784,5245.35309836588,5256.25093885739,5267.13743679192,5278.01263912641,7236.22426233631,7462.66227543148,7699.77089253131,7948.05295230793,8208.03498906776,8480.26834937821,6985.61720321714,6964.47576356376,6943.43100870392,6922.48249647524,6901.62978673747,6880.87244136318,6107.33513052108,6004.52855188076,5901.72197324044,5798.91539460012,5696.1088159598,5593.30223731948,4504.34778067274,4427.1220671007,4353.75812289857,4284.06283541026,4217.85274882201,4154.95358125981,3856.8899100979,3778.676158567,3700.4624070361,3622.2486555052,NA,NA,NA,NA,NA,NA
"198",2480.92620472268,2571.87781644271,2662.82942816274,2753.78103988277,2844.7326516028,2935.68426332283,2521.34359919199,2556.53633961462,2592.22029788589,2628.40233039071,2665.08938921495,2702.28852348123,3132.74940248865,3189.6509188513,3246.55243521395,3303.4539515766,3360.35546793925,3417.2569843019,4013.65299371702,4115.25419513657,4220.87889042136,4330.68641334556,4444.84240743614,4563.5190758444,3616.4990320254,3630.27793110187,3644.10932792769,3657.99342251985,3671.93041565739,3685.92050888432,4436.63965829475,4565.85100768661,4698.82546927543,4835.67263880086,4976.50530383567,5121.43953674371,5968.25381352533,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",1656.53892569225,1752.44303259224,1848.34713949223,1944.25124639223,2040.15535329222,2136.05946019221,2297.30997852502,2360.04198220788,2421.50130757337,2481.76901147788,2540.91776709416,2599.01303721097,4175.38266541065,4491.70624759387,4847.26006357647,5246.90942005907,5696.12301574374,6201.04777359643,3749.03396197509,3703.08189486561,3657.12982775614,3611.17776064666,3565.22569353718,3519.2736264277,4379.61597579755,4459.58786855647,4538.84891185231,4617.42372406193,4695.33546918428,4772.6059765622,3851.63079284977,3734.3934983176,3617.15620378544,3499.91890925328,3382.68161472111,3265.44432018895,4771.7507906787,4849.49660629864,4927.24242191857,5004.9882375385,NA,NA,NA,NA,NA,NA
"200",8610.64217473553,11130.5433310853,14736.8188413916,19897.8240750548,27283.8307586195,37854.0767203626,2990.3994657144,2806.04105496037,2642.8917865572,2498.51169740575,2370.74152505126,2257.67041504266,1665.79959679784,1592.25094476909,1518.70229274035,1445.1536407116,1371.60498868285,1298.05633665411,3693.08921627586,4066.94878058278,4498.24588792179,4995.80489819844,5569.80589309237,6231.99296102634,2885.35809133204,2830.03467867908,2775.77202863884,2722.54980231198,2670.3480507741,2619.14720759842,2506.57354127044,2433.71689600878,2360.86025074712,2288.00360548546,2215.1469602238,2142.29031496213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",4945.03779454853,5662.42504434927,6581.32942086723,7758.35794126311,9266.01877434682,11197.1879416412,1671.53373543224,1569.30760433357,1479.61503035856,1400.91932173883,1331.87219463903,1271.29067317675,1909.95073626367,1897.452981317,1884.56666002205,1871.26391183852,1857.51365402606,1843.28105518891,1788.10052591594,1838.33827804081,1888.57603016568,1938.81378229055,1989.05153441542,2039.2892865403,3509.10697251061,3686.00982147459,3862.91267043856,4039.81551940254,4216.71836836651,4393.62121733049,2718.09958201619,2705.23980816092,2692.34938266339,2679.42801124403,2666.47539464327,2653.49122850018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",5957.7760198292,5963.81596486134,5969.8620331408,5975.91423087527,5981.97256427874,5988.0370395715,4270.36074876294,4071.55258277115,3872.74441677936,3673.93625078757,3475.12808479578,3276.31991880399,3595.36717811248,3537.71359837777,3479.58450668186,3420.96384766262,3361.83459282701,3302.17865404518,1501.60270221709,1400.04427839545,1312.05078592291,1235.8103872819,1169.75324803659,1112.51921302294,1242.13926646558,1236.24944064924,1230.38754249695,1224.5534395847,1218.74700011637,1212.9680929208,1119.22356573654,1085.74575624287,1053.2693228485,1021.76431275461,991.201669099665,961.553204160414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",2017.33794491491,2058.74242403584,2100.14690315676,2141.55138227769,2182.95586139861,2224.36034051954,2860.28320248219,2972.35111792255,3088.80993341792,3209.83168753276,3335.59515942395,3466.28613294195,4999.94808449975,5273.16934272707,5569.42060999398,5890.64310170884,6238.94165967091,6616.59854425216,6013.32755554007,6231.74165053385,6461.3676360119,6702.78105398876,6956.5869908819,7223.42159411999,7858.48696533094,8011.45296927798,8162.97073540417,8313.09357256437,8461.87144780481,8609.35127782435,6839.29789397492,6667.61436536836,6500.24052387467,6337.06818553958,6177.99188209734,6022.90879280018,8693.60514250085,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",343.161735744404,369.872783430562,399.43157329038,432.141711366681,468.339172022037,508.395748819104,1248.89415030796,1312.09602492467,1373.77642245326,1434.07063815174,1493.09424683494,1550.94696753809,2818.55607583097,2950.52557513137,3079.60094387909,3206.02029530243,3329.98944037209,3451.68780617977,5011.60547438376,5317.31767214839,5623.02986991301,5928.74206767763,6234.45426544226,6540.16646320688,4881.76780690105,4991.34630150414,5104.47430984021,5221.26680928494,5341.84250161064,5466.32393362844,6768.75773709483,6910.44205544923,7048.51340178826,7183.21714240473,7314.7724373889,7443.37597751642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",1008.52659064192,1067.75509243803,1123.28679625679,1175.70931731722,1225.47062031505,1272.92133775095,4364.61200138076,4950.61266625662,5615.29083537028,6369.20989208308,7224.35147862361,8194.30591407655,7560.15856212661,7845.21939818088,8130.28023423514,8415.3410702894,8700.40190634367,8985.46274239793,11638.604013386,12129.3074854136,12620.0109574412,13110.7144294688,13601.4179014964,14092.121373524,10180.0794427913,10131.2695387878,10082.6936611239,10034.3506877255,9986.23950189848,9938.35899230294,9114.38003334541,8903.52145746863,8697.54103445118,8496.32590962155,8299.76583916877,8107.7531297409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",1796.86780750484,1778.17479055366,1759.8529211877,1741.89483031666,1724.29329516262,1707.04123635505,1497.161749842,1504.92624823731,1512.69074663261,1520.45524502792,1528.21974342322,1535.98424181852,1565.27195365732,1648.0207008503,1738.83317601864,1838.49517606037,1947.8690724761,2067.90127343685,5029.33449060002,5403.04506754748,5776.75564449494,6150.4662214424,6524.17679838985,6897.88737533731,3411.27068923912,3369.03234880084,3327.6128275934,3286.9962522438,3247.16705709526,3208.10997824197,3148.52091059535,3067.94118156864,2987.36145254193,2906.78172351522,2826.20199448851,2745.6222654618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",2559.87090033795,2740.66806427168,2934.23447156144,3141.47198135338,3363.34614880884,3600.8907237918,3292.76496279215,3374.54764955757,3456.330336323,3538.11302308843,3619.89570985385,3701.67839661928,4576.98812321436,4746.76555309614,4925.80788368277,5114.62070859247,5313.7372121231,5523.71967489926,6454.22241685537,6669.43500888779,6884.64760092021,7099.86019295264,7315.07278498506,7530.28537701749,6070.17457035673,6028.43676017906,5986.69895000138,5944.9611398237,5903.22332964602,5861.48551946835,5890.6243523195,5875.53797938127,5860.43211259294,5845.30665106831,5830.16149300424,5814.99653566873,5999.1388476285,5997.71524205939,5996.29146528293,5994.86751721726,NA,NA,NA,NA,NA,NA
"208",2498.58440549259,2573.22933698869,2650.10427751943,2729.27584835695,2810.81266107647,2894.78537701642,2053.96724096541,1980.38612539823,1906.80500983105,1833.22389426387,1759.64277869669,1686.06166312951,1370.9619503327,1368.75356994974,1366.5433880945,1364.33139890473,1362.11759648475,1359.90197490516,1752.41479309523,1787.67022953552,1822.58119833049,1857.16077696397,1891.42119807651,1925.37392534189,1485.00502835003,1462.82220680362,1440.43950947779,1417.85010936248,1395.04676578494,1372.02178783377,4914.79463381483,5719.5677709218,6710.00999978424,7928.95700917431,9429.12710330241,11275.4012185672,4982.19222059837,5121.94201954098,5267.29706620692,5418.48218240113,NA,NA,NA,NA,NA,NA
"209",2566.30962595158,2681.13180168977,2795.95397742797,2910.77615316616,3025.59832890436,3140.42050464255,3395.62248625373,3491.2387115479,3586.85493684206,3682.47116213622,3778.08738743038,3873.70361272454,3939.15735761699,4010.5414844345,4083.83703559709,4159.0951925535,4236.36850721774,4315.71093866549,4981.97739340746,5110.70712732589,5242.76311969276,5378.23131798055,5517.19989046576,5659.7592836124,5879.28692928706,5986.13136968968,6094.91749699791,6205.68059754042,6318.45659890527,6433.28208159354,4770.21016767542,4635.26642164331,4495.92101303493,4351.72609660054,4202.15281987967,4046.56925777902,5840.47113723499,5927.18425667837,6013.89737612175,6100.61049556513,NA,NA,NA,NA,NA,NA
