"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"185",2527.47172789934,2590.12774956094,2652.78377122254,2715.43979288413,2778.09581454573,2840.75183620732,3066.39657429603,3192.71779684996,3326.68503954346,3468.76110366036,3619.43680310081,3779.23265993977,7214.82042753033,7450.08010454646,7701.07056295987,7968.84365103671,8254.52154951726,8559.30147443951,11670.775636857,12370.6439421376,13135.1874059576,13970.3826900696,14882.7587623438,NA
"186",3372.22164576235,3432.43576949396,3492.64989322558,3552.86401695719,3613.07814068881,3673.29226442042,3555.14835070867,3652.60940066432,3755.42878182333,3863.90109098411,3978.33712164329,4099.0647544774,6782.69360580375,6966.48683712916,7159.51042810705,7362.22794063631,7575.12621735915,7798.71655085349,14360.6464264792,15047.65560864,15791.8079891927,16597.8565542798,17470.9496280349,NA
"187",1445.9878817245,1477.11039058143,1508.23289943835,1539.35540829528,1570.4779171522,1601.60042600913,1786.33400023321,1820.7621681394,1855.19033604558,1889.61850395177,1924.04667185795,1958.47483976413,4948.10834817566,5179.43581643621,5431.12419359533,5704.96559977734,6002.9098933763,6327.07855481379,8479.47401195452,9083.9249775161,9751.88938334769,10490.0409835249,11305.7547851696,NA
"188",1437.26113169955,1444.70106072791,1452.14098975628,1459.58091878464,1467.020847813,1474.46077684136,2261.24790160576,2307.30867015493,2355.03169719757,2404.47697094895,2455.70664450181,2508.78511395329,4793.14389817167,4935.53864246981,5086.71278622591,5247.20762648868,5417.59783417217,5598.49351173342,9899.49007383332,10626.3717945672,11432.4021322381,12326.1994127503,13317.320393332,NA
"189",799.886274324682,832.773854407595,868.314038055732,906.720775509777,948.22527353004,993.077387250327,2247.93721014764,2336.7330250689,2432.34417418989,2535.29375401347,2646.14501020371,2765.50441914941,3344.07715114784,3463.4546732541,3582.83219536036,3702.20971746661,3821.58723957287,NA,NA,NA,NA,NA,NA,NA
"190",1751.80032888566,1752.08071420303,1752.36114439762,1752.64161947661,1752.92213944718,1753.20270431653,6851.01968767621,7218.27652371521,7605.22058731539,8012.90723508556,8442.44839724645,8895.01561032461,8353.40474668489,9030.17967455775,9802.68073396193,10684.4478654014,11690.9361602998,NA,NA,NA,NA,NA,NA,NA
"191",1142.96888300138,1161.88700988733,1181.24984004713,1201.06782699995,1221.35166999298,1242.11231977771,2304.45351657033,2366.95906987508,2432.62911172346,2501.62385168429,2574.11161030721,2650.26922975989,6508.05030781975,6956.11310458802,7458.84429103014,8022.91398760934,8655.80613987604,NA,NA,NA,NA,NA,NA,NA
"192",2072.89224930287,2112.72810345247,2155.14400826386,2200.30706600104,2248.39520164832,2299.59786386593,6070.98268202579,6490.25010554099,6957.17074539293,7477.16078442787,8056.2519995459,8701.16172906545,8798.03552697711,9131.01314190248,9463.99075682784,9796.96837175321,10129.9459866786,NA,NA,NA,NA,NA,NA,NA
"193",5224.86074672015,5207.5453203892,5190.28727816923,5173.08642988671,5155.94258599832,5138.85555758889,5665.27364857629,5802.6102550031,5944.58233111119,6091.34633612675,6243.06401018404,6399.90255256993,6866.72321489371,7031.06344294471,7199.33680033712,7371.63741804909,7548.06167988097,7728.70827637173,1306.81413213832,1251.58815764731,1198.69603322991,1148.03913036545,1099.52298857526,1053.05713928117
"194",2356.5505090408,2342.03120174391,2327.38867447675,2312.62002250788,2297.72222747408,2282.69215111402,2946.90784428377,3007.48613407338,3068.064423863,3128.64271365261,3189.22100344222,3249.79929323184,3309.10039618377,3363.81902394854,3418.5376517133,3473.25627947807,3527.97490724284,3582.69353500761,878.900243202708,834.939804863975,793.178160021864,753.505330409017,715.816838601748,680.013432881308
"195",5601.45263024048,5752.83806044493,5904.22349064939,6055.60892085384,6206.9943510583,6358.37978126275,4338.35475670244,4376.52244832231,4414.51741913286,4452.34269203383,4490.00119880077,4527.49578395478,3643.25300319794,3626.25803398821,3608.99938431985,3591.46742135884,3573.65194933293,3555.54216376766,3432.08617886572,3371.27557846375,3312.222354347,3254.87571978773,NA,NA
"196",6576.97728663496,6618.19165877273,6659.81437942265,6701.84949446723,6744.30108987524,6787.17329209889,7310.0921599984,7360.1160542066,7410.68515919001,7461.8054172047,7513.48283527145,7565.72348588157,7917.21829440571,8008.93127263585,8100.12203543225,8190.80227678643,8280.983239984,8370.67574201784,9578.83643313123,9637.82798383229,9696.81953453335,9755.81108523441,9814.80263593547,9873.79418663653
"197",7494.25352759774,7623.95202484105,7757.02350180575,7893.55567725839,8033.63855120721,8177.36446422885,6389.39530830802,6448.54988834678,6507.43369072892,6566.05160018592,6624.40834932307,6682.50852529812,5551.01202290735,5547.00596745463,5542.99816590935,5538.98861548459,5534.97731338575,5530.96425681048,3950.04735652016,3872.14729143899,3796.45238459081,3722.90021339833,3651.43012231311,3581.98317279528
"198",3423.3116025637,3481.89238800739,3539.98443027801,3597.60364259866,3654.76505301779,3711.48287311644,3629.33971140337,3676.05835389413,3722.48105014047,3768.615148102,3814.46768235823,3860.04539285821,3731.01176389471,3762.63823958311,3794.13202486326,3825.49531626046,3856.73024745846,3887.83889183671,5505.29901881082,5568.06963889409,5630.48840457261,5692.56307473017,NA,NA
"199",3925.45404583299,4018.88147098805,4112.30889614311,4205.73632129817,4299.16374645323,4392.59117160829,4290.05775298284,4368.10490089931,4446.15204881577,4524.19919673223,4602.24634464869,4680.29349256515,4445.2718124119,4520.54589229969,4595.81997218747,4671.09405207526,4746.36813196305,4821.64221185083,4365.73886839236,4375.28315122432,4384.86111663145,4394.47288348237,4404.11857106523,4413.79829908913
"200",1602.96963786393,1595.83344747218,1588.56400855548,1581.15560491919,1573.60212990347,1565.89704929273,3017.0193923282,2964.92141292436,2913.72306295773,2863.40880760078,2813.96338028185,2765.37177805289,3043.63080952198,3094.58482466051,3146.39187087319,3199.06622891907,3252.62241863417,3307.07520293394,5182.1879592199,5277.72675803316,5376.71980450712,5479.29198849855,NA,NA
"201",1517.13825240474,1517.46323843793,1517.78822447112,1518.11321050431,1518.4381965375,1518.76318257069,2691.22804354793,2672.61680850705,2654.13427979062,2635.77956732778,2617.55178720298,2599.45006161338,2765.83706898496,2765.99363131468,2766.15420710095,2766.31889922825,2766.4878132185,2766.66105729863,3367.33868028755,3458.94047143541,3554.71988039169,3654.86743280369,NA,NA
"202",2736.42615670808,2606.91843824057,2474.10769149469,2337.62877321758,2197.03942909321,2051.79468072952,751.922051140514,583.662063330767,415.402075521018,247.14208771127,78.8820999015216,0,1054.11773756721,998.066139879878,944.995026716559,894.745913959679,847.168744717282,802.121441214201,1258.60488721893,1227.99064704234,1198.1210660603,1168.9780312211,NA,NA
"203",5439.91567744172,5650.55357494219,5869.34754075222,6096.61338437741,6332.67914372065,6577.88555857555,7107.65240292512,7405.34756943875,7715.511327147,8038.66590745928,8375.35541479698,8726.14674271739,7773.76009350218,7890.48270115545,8007.20530880872,8123.92791646198,8240.65052411525,8357.37313176852,7803.60918431836,7911.74372653127,8022.5302204976,8136.03370415952,NA,NA
"204",3353.97342582658,3626.46481380918,3921.09458725212,4239.66136487293,4584.10989299618,4956.54291759579,4656.34916452027,4805.57276758895,4954.79637065763,5104.01997372631,5253.24357679499,5402.46717986367,5189.15971793125,5291.9521828417,5393.50957105942,5493.88365820802,5593.12259167061,5691.27124118687,7009.42942327578,7213.68111649633,7426.87739957935,7649.40997399153,NA,NA
"205",8912.06820140099,9609.79546485702,10362.1479088175,11173.4021475148,12048.1696120023,12991.4227630178,10363.3405844401,10706.56278637,11049.7849882999,11393.0071902297,11736.2293921596,12079.4515940895,10591.8534440122,10788.2725212142,10984.6915984162,11181.1106756182,11377.5297528202,11573.9488300221,8580.05854822422,8593.96191106936,8607.89551671707,8621.85943095195,NA,NA
"206",1632.04432101384,1628.83424819977,1625.63453833554,1622.44515796687,1619.26607374745,1616.09725243865,3842.03552988414,3885.97063857018,3929.90574725622,3973.84085594225,4017.77596462829,4061.71107331433,3705.23510681587,3705.24803515943,3705.2609635481,3705.27389198188,3705.28682046077,3705.29974898477,3476.00292215185,3476.00500368084,3476.00708333107,3476.00916110591,NA,NA
"207",6094.75211262316,6360.35326293503,6642.80093864467,6943.16367961965,7262.57780097621,7602.25169192158,6235.27179991782,6373.51027253918,6511.74874516053,6649.98721778188,6788.22569040323,6926.46416302459,6147.85278758614,6240.70998983642,6333.56719208669,6426.42439433697,6519.28159658725,6612.13879883753,6083.81757110303,6111.84193572002,6140.0586718957,6168.46910015301,6197.07455007957,6225.87636038983
"208",1646.49276770666,1625.71741529949,1605.41386063705,1585.57138943121,1566.17953070989,1547.22805129148,1478.95350306681,1466.42712895103,1454.13807032658,1442.08183118832,1430.25400070913,1418.65025162616,2693.81364064176,2709.94586830307,2726.32268409564,2742.94779633277,2759.82496955115,2776.9580253634,4586.92021126079,4720.84448627811,4862.18677437898,5011.35795639963,5168.79167170468,5334.94557877313
"209",4587.5710865891,4673.64648890841,4759.72189122772,4845.79729354703,4931.87269586634,5017.94809818565,5291.02940075178,5379.03233053622,5467.03526032066,5555.0381901051,5643.04111988954,5731.04404967398,5248.19912703238,5333.88142591664,5419.5637248009,5505.24602368516,5590.92832256942,5676.61062145368,5468.07479324308,5504.15733360221,5540.23987396133,5576.32241432046,5612.40495467959,5648.48749503871
"210",3630.6409824795,3652.0210034429,3673.61743701499,3695.43247376504,3717.46832643571,3739.72723016743,4571.42383282169,4652.09482225638,4735.11965794936,4820.56702124751,4908.50759750596,4999.01413456183,3881.86505653665,3953.64490659548,4025.42475665431,4097.20460671314,4168.98445677197,4240.7643068308,2289.67237589494,2271.74296930216,2253.7396730051,2235.66127781363,2217.50653957845,2199.27417773075
"211",5922.0357244551,6106.57369563323,6291.11166681137,6475.6496379895,6660.18760916763,6844.72558034577,5909.69882692713,6031.7694358744,6151.82735308266,6269.97529537418,6386.30742874828,6500.9103376379,6514.30469344217,6575.67591574307,6637.04713804396,6698.41836034485,6759.78958264575,6821.16080494664,8442.70965981533,8553.75791000675,8667.18738083271,NA,NA,NA
"212",7108.51038172066,7572.32497195319,8079.02196901845,8632.56610549385,9237.28867697345,9897.92143299063,7494.75249081345,7693.44503054609,7892.13757027873,8090.83011001138,8289.52264974402,8488.21518947666,8230.93110064365,8402.42998341695,8573.92886619026,8745.42774896356,8916.92663173687,9088.42551451017,8884.63034358835,8993.70939861009,9102.78845363183,9211.86750865357,9320.9465636753,9430.02561869704
"213",6290.75400379102,6389.96759632773,6489.18118886444,6588.39478140115,6687.60837393786,6786.82196647457,7261.28323363132,7361.61009655108,7463.32314412987,7566.44152884443,7670.98466779525,7776.97224636276,7524.62487046355,7607.33816018721,7690.05144991087,7772.76473963452,7855.47802935818,7938.19131908184,5840.55900039811,5842.09081287906,5843.62262536001,5845.15443784096,5846.6862503219,5848.21806280285
"214",4322.20043505534,4398.99107405807,4475.78171306079,4552.57235206351,4629.36299106624,4706.15363006896,4928.86666717257,4997.01282594084,5065.15898470911,5133.30514347738,5201.45130224565,5269.59746101392,4837.42218133678,4905.82736108512,4974.23254083346,5042.63772058179,5111.04290033013,5179.44808007847,5014.11037188709,5045.20530087094,5076.30022985479,5107.39515883864,5138.49008782249,5169.58501680635
"215",2580.39597979983,2499.73405045264,2417.74780049716,2334.34575947794,2249.42479264807,2162.86785225219,4486.36397955665,4463.0891968008,4440.10893967497,4417.41948116921,4395.01714143623,4372.89828719452,4846.9531881975,4873.73561582224,4901.4794575456,4930.21922543955,4959.99067046269,4990.83082693287,3250.4714417115,3268.93993490981,3287.40842810813,3305.87692130644,3324.34541450475,3342.81390770306
"216",7377.05359098315,7872.11122282666,8413.02406586703,9004.03950517352,9649.79834413045,10355.3712452044,7040.67001101753,7401.04718719448,7779.870293788,8178.08348700837,8596.67924976611,9036.70086527738,4487.31195591936,4593.0360215002,4698.76008708104,4804.48415266188,4910.20821824273,5015.93228382357,3005.44776975909,2917.7110816162,2828.22806171235,2736.86900756457,2643.48673157563,2547.91301790378
"217",3919.94323090209,4130.31258052185,4351.97170161345,4585.52647588025,4831.61530053221,5090.91083327694,3730.77776003352,3811.0160754993,3890.41717796385,3969.01492947696,4046.84086581892,4123.92441828928,3560.00153845564,3602.97771126965,3645.69880843283,3688.17077688706,3730.39932511533,3772.38993657057,4933.39057020707,4955.81312377232,4978.23567733758,5000.65823090283,5023.08078446809,5045.50333803335
"218",5046.44145196283,5009.81419227151,4973.05246791445,4936.15428288921,4899.11758876051,4861.94028267022,4020.92219222292,3965.7439051653,3910.16619501247,3854.17743315935,3797.76538674957,3740.91717284157,6669.28658012347,6639.65191769273,6610.14893549596,6580.77704841824,6551.53567394453,6522.42423214819,5960.11360912692,5984.86104342734,6009.76312072963,6034.82080737467,6060.03507574191,6085.40690428701
"219",6785.58300944903,6719.94949021787,6654.95081088783,6590.58083097298,6526.83346938124,6463.70270383985,5729.27118120088,5671.96131332975,5614.07858855377,5555.60535062835,5496.52301589248,5436.81200355733,6034.61185671291,6061.75626044355,6088.90066417419,6116.04506790483,6143.18947163547,6170.33387536611,6626.08354760563,6666.42312171893,6706.76269583223,NA,NA,NA
"220",5408.26322286138,5437.48273077967,5466.93806236085,5496.63112088129,5526.56382497832,5556.73810877407,6116.23867833885,6166.84234991848,6217.23883067596,6267.43146947212,6317.42352158915,6367.21815242182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",7006.4486835059,7696.80937459549,8535.02119788835,9552.74869856488,10788.43786072,12288.7684545703,2138.51539776298,2128.95704180387,2119.39868584477,2109.84032988566,2100.28197392655,2090.72361796745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",2657.32977186637,2467.33422625824,2269.71495210973,2063.07725082302,1845.50708674401,1614.24072461091,2131.3971234563,2046.75754492206,1965.47907548177,1887.42824265674,1812.47687427306,1740.50188798203,1682.69679952673,1630.87857468965,1580.65607905703,1531.98017254926,1484.80322834313,1439.07908627145,NA,NA,NA,NA,NA,NA
"223",3539.43531643913,3605.80078826438,3674.01179990716,3744.11967349512,3816.17715835939,3890.23847072325,4338.90789694441,4432.85448065176,4528.83520769653,4626.89412160809,4727.07621955186,4829.42747297761,6001.04452446945,6147.43548074833,6297.39753402422,6451.01779851569,6608.38551352699,6769.5920952879,6171.20920015567,6261.66522651255,6351.47251532366,6440.6492860975,6529.2128813125,6617.17982551194
"224",3547.39192046289,3456.60902946209,3364.60452614598,3271.31026359094,3176.6511557867,3080.54412225671,3638.9799055729,3369.27124626957,3081.48832183044,2770.92515798026,2430.32402582665,2047.3401579452,2402.98984983672,2326.80931961357,2249.35619753448,2170.54108810169,2090.26299322161,2008.40703337948,2651.90369822063,2625.02534850152,2598.4194240911,2572.08316382473,2546.01383452355,2520.20873071079
"225",6261.3797406296,6421.6410670261,6588.21949183353,6761.36401918303,6941.33346832231,7128.39686050285,7546.54413593162,7718.17584182148,7895.84456080963,8079.76264018329,8270.14989638202,8467.23387771937,6671.88389091785,6779.98051525824,6888.07713959864,6996.17376393904,7104.27038827944,7212.36701261984,6939.81472195366,6985.99591816754,7032.17711438142,7078.3583105953,7124.53950680918,7170.72070302306
"226",7355.47599293431,7436.10603794816,7517.61994203043,7600.02739396219,7683.33818873201,7767.56222870022,6946.59336041301,7020.06302714552,7094.54503397287,7170.05332995068,7246.60205633892,7324.20554925024,8893.71050529879,8954.61794554009,9015.94250260509,9077.68703306505,9139.85441305412,9202.44753840328,7926.50073468784,7968.3210890382,8010.14144338856,8051.96179773892,8093.78215208928,8135.60250643965
"227",7611.37478783842,7754.06734002171,7900.76963697551,8051.59435488982,8206.657336222,8366.07767867065,7941.89890749809,8065.90693907109,8192.71541839908,8322.38758741509,8454.98811623167,8590.58313539315,7798.02526514336,7858.26257561604,7918.49988608874,7978.73719656142,8038.97450703411,8099.2118175068,7912.70798510166,7941.39710625234,7970.1902456069,7999.08778030434,NA,NA
"228",6778.9870121021,6894.06800206739,7009.14899203267,7124.22998199796,7239.31097196325,7354.39196192854,7891.4014818302,8051.28154218748,8215.91199841302,8385.43399544291,8559.99287194651,8739.73828493162,7104.8970061247,7163.70908436306,7222.52116260142,7281.33324083978,7340.14531907814,7398.9573973165,7012.95355024134,7030.19061033059,7047.42767041984,7064.66473050908,NA,NA
"229",6493.19078717317,6564.89656550861,6637.39420701506,6710.69245641708,6784.80015500923,6859.72624172247,6218.61998616191,6283.16362757394,6348.62142151905,6415.00631543616,6482.33144014293,6550.61011243309,7252.03012174937,7311.844431845,7371.65874194063,7431.47305203625,7491.28736213188,7551.10167222751,7703.73563268102,7744.47322319492,7785.21081370884,7825.94840422275,NA,NA
"230",5405.6111612386,5405.43761092373,5405.2631862137,5405.08787822436,5404.91167793529,5404.73457618702,6545.88822619822,6545.83443531386,6545.78035784754,6545.72599072682,6545.67133082962,6545.61637498305,6073.42410250884,6073.30469101083,6073.18477009163,6073.06433537593,6072.94338243178,6072.82190676958,3816.17237455802,3784.64167443195,3752.97656349206,3721.17474209011,3689.23384092413,3657.15141798653
"231",4253.43651453098,4224.73622206204,4196.22958636569,4167.9153007324,4139.79206726973,4111.85859684286,4187.94272221992,4169.9683517232,4151.9551334509,4133.90272947487,4115.81079668917,4097.67898669596,4046.49251270501,4044.27961235689,4042.06568606516,4039.85073231538,4037.63474958931,4035.41773636495,2167.17452545791,2089.18826658077,2011.20200770364,1933.2157488265,1855.22948994936,1777.24323107223
"232",2788.44004444158,2785.98650262037,2783.51335493375,2781.02026767726,2778.5068983988,2775.97289558738,5222.36266420114,5214.83163987217,5207.31147582447,5199.80215639674,5192.30366595024,5184.8159888688,7268.93620729956,7289.24121716513,7309.70039852313,7330.31492196393,7351.08596696594,7372.0147219631,4123.51922403471,NA,NA,NA,NA,NA
"233",5737.53497009174,5784.79795811696,5832.06094614218,5879.3239341674,5926.58692219262,5973.84991021784,4142.31067029843,4214.91200944636,4288.78581579088,4363.95439157582,4440.44042993133,4518.26702172494,3943.65522499378,3975.36123712901,4007.36444245766,4039.66762669097,4072.27360165177,4105.18520551923,5821.00589474556,5820.98784041868,5820.96978614779,5820.9517319329,NA,NA
"234",6179.84840795154,6232.02360716938,6284.63931094878,6337.69923837987,6391.20713995231,6445.16679782036,4488.75338697813,4490.50900124641,4492.26593183357,4494.02417972656,4495.78374591305,4497.54463138149,3621.88129151762,3621.77039040765,3621.6613690108,3621.55419546695,3621.44883845601,3621.34526718874,5354.88897675233,5354.79256751113,5354.69615826992,5354.59974902872,NA,NA
"235",7200.8937197637,7250.83577906623,7301.32073478353,7352.35448848476,7403.94300589223,7456.0923175788,7829.3145557838,7951.32546589019,8076.04378515294,8203.52959069411,8333.84429274073,8467.05066420628,5893.42095985508,5914.37963214593,5935.33830443677,5956.29697672763,5977.25564901848,5998.21432130933,6990.91577782665,6990.85093979865,6990.78663250961,6990.72285161514,NA,NA
"236",4209.13208482579,4213.506093649,4217.8846478162,4222.26775205077,4226.65541108101,4231.04762964013,4527.67477579053,4566.41679398102,4605.63805142877,4645.34447632948,4685.54207021072,4726.236908839,4372.46720977116,4409.38599554968,4446.72851013488,4484.49961679889,4522.70423463117,4561.34733917916,3496.30821964944,3496.28700449943,3496.26543015618,3496.24348424457,3496.22115373871,3496.19842491546
"237",4692.84008653632,4820.36441504428,4953.62544818811,5092.88125264779,5238.40150427894,5390.46801035354,4189.89189327043,4232.1617928612,4274.43169245198,4316.70159204275,4358.97149163352,4401.24139122429,4297.01492015478,4331.38421557243,4365.42088004865,4399.13381034996,4432.53151856493,4465.62215486973,4793.60252579176,4817.55237737588,4841.6218874815,4865.8116539479,NA,NA
"238",3150.7892980422,3146.63401351682,3142.4842090118,3138.33987730005,3134.20101116399,3130.06760339559,3652.73606042138,3696.07637495704,3740.15334103153,3784.97947944667,3830.56752381929,3876.93042419835,2372.38828355836,2371.40877385972,2370.428787551,2369.44832397083,2368.46738245633,2367.48596234309,2880.20922826283,2852.56839235841,2825.36951512306,2798.60552993023,NA,NA
"239",6847.74097517966,6900.4801065098,6953.62541791941,7007.18003767877,7061.14711815108,7115.52983597809,6690.20351114311,6715.37522080171,6740.54693046031,6765.7186401189,6790.8903497775,6816.0620594361,4532.27983217045,4502.36162476414,4472.29036498149,4442.0634336893,4411.67813475202,4381.13169179856,3904.17382399515,3815.48262277348,3728.80622148869,3644.09884988702,NA,NA
"240",3561.36452692346,3616.51987950498,3672.52943077788,3729.40640983725,3787.16425065903,3845.81659527304,4264.68000364113,4319.90527506817,4374.7796745618,4429.31195156727,4483.51048071643,4537.38328435282,3563.4676014947,3576.65035048534,3589.80877479179,3602.94305268774,3616.0533601734,3629.13987101667,3846.70673879052,3846.69278550012,3846.67883220972,3846.66487891932,NA,NA
"241",7938.45875428284,8033.21126736539,8127.96378044794,8222.71629353048,8317.46880661303,8412.22131969558,8620.2935962584,8704.36617967188,8788.03255121493,8871.30042961321,8954.17728061371,9036.67032866403,7074.80118025559,7063.03242483292,7051.28324644155,7039.55361251559,7027.84349054331,7016.15284806704,6888.88005463904,6888.84212903093,6888.80366328359,6888.76464178591,NA,NA
"242",2078.80872405897,2202.59334217277,2333.74883164392,2472.71409793091,2619.95418153001,2775.96181421067,2627.40287155844,2710.73045300818,2794.05803445792,2877.38561590766,2960.7131973574,3044.04077880714,4037.61126239449,4153.97049099506,4270.32971959564,4386.68894819621,4503.04817679679,4619.40740539737,3933.79075400638,3996.1858600767,4058.58096614701,4120.97607221733,4183.37117828764,4245.76628435796
"243",4631.10509548155,4738.62657609688,4850.68293236314,4967.4654292913,5089.17339877382,5216.01457981715,4572.23697987198,4733.85732300602,4903.24054637378,5080.7595133683,5266.80499660003,5461.78653810479,5012.50356336748,5111.78235387861,5213.9509975512,5319.09361357375,5427.29676971521,5538.64955359936,4053.9403684077,4051.38623561269,4048.83210281767,4046.27797002265,4043.72383722763,NA
"244",5167.04880067834,5167.03452450087,5167.02024832339,5167.00597214592,5166.99169596844,5166.97741979097,4200.46321765626,4156.53379119961,4113.36718079434,4070.95014045992,4029.2696542267,3988.31293214185,4669.80810481316,4662.11261996873,4654.40378463035,4646.68153016806,4638.94578736379,4631.19648640423,5817.16508594203,5870.53004161536,5924.38455164239,5978.73310705028,6033.58024006555,NA
"245",2994.70698164541,2967.85543180696,2941.55103529059,2915.78264276752,2890.53933209853,2865.81040370453,2513.70882961115,2513.81929816325,2513.92977157006,2514.04024983177,2514.15073294862,2514.2612209208,5385.69606583644,5537.91699936564,5699.12811841024,5869.86038434152,6050.67611716925,6242.17084758646,7523.54906726498,7818.82749540798,8125.69478265819,8444.60575958432,8776.03310759308,NA
"246",5017.92011149022,5017.86215813883,5017.8046152065,5017.7474797867,5017.69074899346,5017.63441996127,4262.14619982176,4266.26977072773,4270.39885751873,4274.53346757306,4278.67360827892,4282.81928703435,3089.34017219451,3054.44778514541,3019.3182768852,2983.94558609903,2948.32337845133,2912.44502876282,2100.59010209108,2039.99745723806,1981.15263962969,1924.0052322544,1868.50627240627,1814.60820973481
"247",2376.2006731867,2413.32230630565,2450.44393942461,2487.56557254356,2524.68720566252,2561.80883878147,5661.71247618084,5770.87430692654,5885.11815534524,6004.68061424095,6129.80929097107,6260.76332022777,7916.62423447599,8113.50580875355,8310.3873830311,8507.26895730865,8704.15053158619,8901.03210586375,4872.45139593054,4967.6962628951,5062.94112985967,5158.18599682423,5253.43086378879,NA
"248",5888.82327145854,5987.01876277517,6084.40802441878,6181.01678356321,6276.86936505154,6371.9887980818,3430.26709525202,3430.31042791873,3430.35376113283,3430.39709489434,3430.44042920327,3430.4837640596,4663.74481149098,4581.74993887977,4498.97557523305,4415.39199320596,NA,NA,NA,NA,NA,NA,NA,NA
"249",3629.12138047248,3693.38139088494,3759.83422675824,3828.55471664392,3899.62024256265,3973.1108271395,4090.87993188631,4284.15893707551,4489.04438034334,4706.23323032713,4936.46430875284,5180.52080372034,3986.50013522901,4080.50818296022,4174.51623069144,4268.52427842266,4362.53232615388,4456.5403738851,5275.35045879382,5343.59411252016,5413.22737417103,5484.27853956703,5556.77648070098,5630.75065747019
"250",4357.53210086744,4453.6446619627,4552.8799102518,4655.33930151948,4761.12758783849,4870.35292466558,5191.84707104223,5292.54125457693,5396.16550814708,5502.80509298734,5612.54775132366,5725.48377856683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",4773.21600783846,4862.43639597034,4951.65678410222,5040.8771722341,5130.09756036598,5219.31794849786,5121.16623050278,5185.20969778716,5250.43899044309,5316.87606514891,5384.54328513166,5453.46342769465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",4444.47944399013,4551.9544880043,4659.42953201846,4766.90457603262,4874.37962004678,4981.85466406094,5260.79846528046,5358.26542945594,5458.46820755962,5561.48359153751,5667.39052881952,5776.27018282213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",4720.37552197614,4804.25005690502,4888.1245918339,4971.99912676278,5055.87366169167,5139.74819662055,5186.68495216044,5247.37643804041,5308.06792392037,5368.75940980033,5429.4508956803,5490.14238156026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",4802.18873835753,4873.83630627843,4944.96076285498,5015.57705478895,5085.69939707697,5155.34132313277,5165.29360054851,5220.9843958883,5277.5812311569,5335.09884682169,5393.55222316441,5452.95658418272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",4792.38550232921,4905.76771070579,5019.14991908236,5132.53212745893,5245.91433583551,5359.29654421208,5147.79432037806,5215.9618873338,5285.52931340665,5356.5253454866,5428.97932079708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",4773.29717872377,4891.27990522948,5013.64021076362,5140.54051908703,5272.14928046006,5408.64119524724,5219.39485934624,5292.79697945973,5366.19909957322,5439.6012196867,5513.00333980019,5586.40545991368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",4265.96659543704,4390.60066217859,4520.62305010827,4656.26671323281,4797.77467689056,4945.40047316662,5268.90553441265,5411.24801737077,5559.24333087994,5713.11596514557,5873.09932552663,6039.43608658209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",4850.12612989244,4937.40920983011,5024.69228976778,5111.97536970544,5199.25844964311,5286.54152958078,5147.47526074464,5195.1118176469,5243.41340915886,5292.38931955841,5342.04896273747,5392.40188401148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",4382.41893732328,4525.39201465933,4675.22941531531,4832.26070437802,4996.83126978253,5169.30308198769,5333.0382978548,5460.52131147712,5592.59980333438,5729.43943016474,5871.2118202622,6018.09478873788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",4647.09699017743,4707.33465261722,4768.73318280064,4831.31495234475,4895.10276400039,4960.1198599607,5173.5351756462,5233.61128569614,5294.74083425725,5356.94229344258,5420.23445927489,5484.63645736645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",4493.97280987645,4513.65798024617,4533.47105737013,4553.41287233778,4573.4842616387,4593.68606719767,5204.13306886005,5265.86100747501,5328.69488568854,5392.65451790597,5457.76007353452,5524.03208334366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",4589.23321916198,4644.79095340894,4700.3486876559,4755.90642190286,4811.46415614982,4867.02189039678,5259.12641735401,5311.26832333031,5363.41022930661,5415.5521352829,5467.69404125919,5519.83594723549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",4483.61546679912,4554.65214540354,4625.13761332332,4695.08856893754,4764.52084513666,4833.44947201358,5213.9855815068,5282.01008512392,5349.57815156243,5416.70151693487,5483.39140092517,5549.65853861199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
