"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78"
"40",3409.95026382188,3414.6712815697,3419.38900728709,3424.10345009454,3428.81461906844,3433.52252324139,3438.22717160249,3442.92857309764,3445.5284201419,3456.74798933696,3468.00409247329,3479.29684851523,3490.62637681454,3501.99279711159,3513.39622953668,3524.83679461125,4287.07606001273,4309.34724152547,4331.81902219744,4354.49320884893,4377.37162457447,4400.45610888944,4423.74851787792,4447.25072434198,3798.34299122648,3821.66764156717,3844.99229190787,3868.31694224857,3891.64159258927,3914.96624292996,3938.29089327066,3961.61554361136,5199.92528708377,5220.01567051832,5240.25723612138,5260.65112155405,5281.19847303848,5301.90044542222,5322.7582022432,5343.77291579507,5427.57948020909,5499.72985010653,5572.83933555361,5646.92068634827,5721.98682177515,5798.05083285869,5875.12598464602,5953.22571852039,5560.1482397657,5587.5605664494,5614.9728931331,5642.3852198168,5669.7975465005,5697.2098731842,5724.6221998679,5752.0345265516,3549.53362044374,3508.8256759205,3467.87930107306,3426.68882067652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",5281.81423778682,5392.0325412148,5505.75790527376,5623.1019219034,5744.17973381208,5869.11014745953,5998.01574963455,6131.02302774216,4830.40698942224,4843.95653090219,4857.4760933193,4870.96589193001,4884.42613938643,4897.85704578054,4911.25881868741,4924.6316632075,4955.55404200804,4964.70190103473,4973.86664683616,4983.04831058498,4992.24692351141,5001.46251690331,5010.69512210629,5019.94477052384,5016.86187775386,5021.27381066328,5025.6857435727,5030.09767648212,5034.50960939153,5038.92154230095,5043.33347521037,5047.74540811979,5407.09271327206,5431.57935936939,5456.01089359166,5480.38780859449,5504.71058937826,5528.97971345694,5553.19565102206,5577.3588651021,3914.48928533324,3873.74838704332,3832.76266391906,3791.5264895077,3750.03400927328,3708.27912720624,3666.25549139491,3623.95647845819,4781.29908156653,4781.82848126629,4782.35781575463,4782.88708505483,4783.41628919016,4783.94542818387,4784.4745020592,4785.00351083936,4465.15744499265,4465.27109601686,4465.38399845838,4465.49616213261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",3881.67634919475,3842.22884139764,3802.57103096559,3762.69843450833,3722.606399055,3682.29009274873,3641.74449486665,3600.96438510416,3619.4055654146,3573.44822068483,3527.09281423244,3480.32701887046,3433.13783821167,3385.51155401083,3337.43366801738,3288.88883761922,2443.60014637379,2432.09501120242,2420.56059907956,2408.99662003938,2397.4027790785,2385.77877603037,2374.12430543542,2362.43905640699,2821.19675388417,2787.76739199354,2754.73414647973,2722.09232361914,2689.83728530582,2657.96444839234,2626.46928403863,2595.34731706846,2430.01865509254,2430.03374933478,2430.04879130108,2430.06378135262,2430.07871984683,2430.09360713747,2430.10844357465,2430.12322950492,2984.03278264864,2978.70798643666,2973.39269194827,2968.08688222832,2962.79054035191,2957.50364942434,2952.22619258105,2946.9581529876,2878.20878313918,2882.61947147085,2887.02678408033,2891.43073127246,2895.83132329712,2900.22857034972,2904.62248257156,2909.01307005029,2574.82811379643,2558.87808607578,2543.11986355933,2527.55113971589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",4021.20982619172,4021.15029941883,4021.09077264593,4021.03124587303,4020.97171910014,4020.91219232724,4020.85266555435,4020.79313878145,4568.64075368469,4642.24663291937,4715.85251215405,4789.45839138873,4863.06427062341,4936.6701498581,5010.27602909278,5083.88190832746,4526.83595900928,4528.67373135407,4530.51150369885,4532.34927604364,4534.18704838842,4536.02482073321,4537.86259307799,4539.70036542278,4206.46840784949,4183.10632493093,4159.87399145189,4136.77068680381,4113.79569438027,4090.94830155479,4068.22779965868,4045.63348395911,4455.03071989382,4439.96202757038,4424.80518137951,4409.55883648896,4394.22161466268,4378.79210310491,4363.26885325275,4347.65037951436,3135.73270176594,3101.27618097068,3066.62628938857,3031.778621927,2996.72859488036,2961.47143540199,2926.00217015503,2890.31561306166,4670.10087173166,4670.19823537301,4670.29560104421,4670.39296874533,4670.4903384764,4670.58771023746,4670.68508402856,4670.78245984973,4709.25896009268,4728.99907056696,4749.23117763937,4769.96754368567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",4217.42465641848,4195.57695771032,4173.90460419054,4152.40618857432,4131.0803148714,4109.92559829546,4088.94066517419,4068.1241528601,5143.37383650496,5146.82016507937,5150.26531520514,5153.70928847542,5157.15208647959,5160.59371080327,5164.03416302837,5167.47344473306,4672.16930563601,4700.79613230616,4729.59835827192,4758.57705822149,4787.73331342781,4817.06821178885,4846.58284786824,4876.27832293611,4936.9905675809,4952.79895791275,4968.65796717965,4984.56775746494,5000.52849137093,5016.54033202062,5032.60344305932,5048.71798865633,4153.76866234824,4137.36752329595,4120.82922930738,4104.15090258257,4087.32956770076,4070.36214701323,4053.24545575599,4035.97619686126,4503.74269404704,4492.45832607209,4481.15950514491,4469.84615761309,4458.51820916573,4447.175584825,4435.81820893761,4424.446005166,4369.36984533772,4373.56246190859,4377.75306526804,4381.94165927292,4386.12824776717,4390.3128345819,4394.49542353542,4398.6760184333,3923.42512901443,3923.40870253765,3923.39227612965,3923.37584979042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",3935.93139778489,3937.45607577881,3938.98134439354,3940.50720385787,3942.03365440067,3943.56069625093,3945.08832963769,3946.61655479011,2367.63825437776,2349.98865781423,2332.00407654288,2313.66881152856,2294.96596552159,2275.87731425613,2256.38315954819,2236.46216111444,2780.87906488128,2737.45836090979,2694.71562871966,2652.64028244531,2611.22190150905,2570.45022804035,2530.31516433525,2490.80677035557,2902.726115727,2925.47347956643,2948.22084340585,2970.96820724528,2993.7155710847,3016.46293492413,3039.21029876356,3061.95766260298,3035.78496734146,3055.2573364075,3074.85460666422,3094.57757926258,3114.42706049236,3134.40386181511,3154.50879989732,3174.74269664379,3678.15174640408,3716.79572868395,3755.84571851038,3795.30598154437,3835.18082826347,3875.47461443268,3916.1917415802,3957.33665747828,3671.70606191454,3711.4399875994,3750.96207314238,3790.27676242738,3829.38833873619,3868.30093291366,3907.01853100136,3945.54498138153,3862.87902923613,3875.75425838719,3888.62948753825,3901.50471668932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",5940.17910370143,5940.37219810792,5940.5652925144,5940.75838692089,5940.95148132737,5941.14457573385,5941.33767014034,5941.53076454682,5400.73190471433,5385.94419765545,5371.13028344217,5356.28999635218,5341.42316885405,5326.52963157914,5311.60921329286,5296.66174086538,4504.30226722732,4462.88105825432,4420.7030908178,4377.73256502794,4333.93088665919,4289.25635790659,4243.66382320151,4197.10426189809,4760.08980702773,4760.12871221294,4760.16773887563,4760.2068873951,4760.24615815183,4760.2855515275,4760.32506790497,4760.3647076683,4677.52458694233,4680.04792292874,4682.57125891515,4685.09459490156,4687.61793088798,4690.14126687439,4692.6646028608,4695.18793884721,4581.57515209983,4561.15512281703,4540.87553219825,4520.73541437718,4500.73381013026,4480.86976683096,4461.14233840446,4441.55058528255,5435.07721651273,5435.15492754054,5435.23263967948,5435.31035292954,5435.38806729076,5435.46578276314,5435.54349934669,5435.62121704145,4389.58943077235,4389.1941273293,4388.79878197882,4388.40339470827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",6162.50190133469,6155.04210887999,6147.59134660561,6140.14960358041,6132.71686888646,6125.29313161906,6117.8783808867,6110.47260581105,4605.31071960704,4605.63229513797,4605.95227183901,4606.2706656393,4606.58749223055,4606.9027670718,4607.21650539391,4607.52872220411,2607.01340023268,2517.43610239829,2426.23389838019,2333.28211196184,2238.43829617054,2141.53837721269,2042.39163416954,1940.77404906793,3980.15341237819,3965.36198985386,3950.62553661279,3935.94384837291,3921.31672161136,3906.7439535616,3892.22534221065,3877.76068629626,4024.9619271469,4035.10532663842,4045.29133161653,4055.52012103778,4065.79187461033,4076.10677279723,4086.4649968195,4096.86672865936,4154.33281029572,4163.0144923902,4171.72497233364,4180.46434565085,4189.23270818351,4198.03015609121,4206.85678585254,4215.71269426606,4351.58390949357,4358.1361551078,4364.68840072204,4371.24064633627,4377.7928919505,4384.34513756473,4390.89738317896,4397.44962879319,3420.71178444519,3381.93706544665,3343.60186866693,3305.70121199948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2176.18635987196,2175.89203157424,2175.59768101282,2175.30330818133,2175.00891307337,2174.71449568256,2174.4200560025,2174.12559402681,2176.82893480148,2176.83029236907,2176.83164993667,2176.83300750426,2176.83436507186,2176.83572263945,2176.83708020705,2176.83843777464,2195.13252823859,2196.41212409334,2197.69246585547,2198.97355395978,2200.25538884134,2201.53797093547,2202.82130067772,2204.10537850393,2226.46313268772,2227.71835984854,2228.9742946767,2230.23093757116,2231.4882889311,2232.74634915595,2234.00511864535,2235.26459779916,2251.63214332387,2253.51315750002,2255.39338683316,2257.27283263141,2259.15149619912,2261.02937883681,2262.90648184126,2264.78280650545,2075.11441335444,2066.06630408541,2056.99779527748,2047.90870419184,2038.79884521119,2029.66802977464,2020.51606631055,2011.34276016751,2207.3715085358,2206.81665626843,2206.26173283617,2205.70673820284,2205.15167233225,2204.59653518817,2204.04132673434,2203.48604693447,2239.54633839406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2219.30785769639,2219.20623082806,2219.10461175265,2219.00300046955,2218.90139697818,2218.79980127793,2218.6982133682,2218.59663324841,2560.18241560297,2566.33853247891,2572.53209475441,2578.76333019609,2585.032467956,2591.33973858003,2597.68537401639,2604.06960762417,2484.32060268592,2498.38753636211,2512.4544700383,2526.52140371449,2540.58833739068,2554.65527106687,2568.72220474306,2582.78913841925,2332.71006266162,2325.2720016649,2317.81404722869,2310.33602812779,2302.83777063532,2295.31909847102,2287.77983274806,2280.21979191848,2269.89962140364,2262.60582692841,2255.34764225142,2248.12489351834,2240.93740772364,2233.78501270643,2226.66753714636,2219.58481055947,2263.41565285246,2260.45571500643,2257.4996479616,2254.54744665603,2251.59910603435,2248.65462104784,2245.71398665437,2242.7771978184,2260.54746175138,2259.43350592891,2258.31927511159,2257.20476902781,2256.08998740553,2254.97492997223,2253.8595964549,2252.74398658006,2094.70166356094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2198.3128887074,2199.71904761412,2201.12475601752,2202.53001449361,2203.93482361709,2205.33918396139,2206.74309609867,2208.14656059979,2209.26270252013,2207.63958925977,2206.01647599941,2204.39336273904,2202.77024947868,2201.14713621832,2199.52402295795,2197.90090969759,2141.41088872643,2141.40821688104,2141.40554503564,2141.40287319025,2141.40020134486,2141.39752949946,2141.39485765407,2141.39218580868,2209.79223437569,2209.42140777072,2209.05058116575,2208.67975456078,2208.3089279558,2207.93810135083,2207.56727474586,2207.19644814089,2280.74469999985,2285.59124443953,2290.44808770529,2295.31525168198,2300.19275830091,2305.08062954005,2309.97888742403,2314.8875540243,2175.15448129941,2174.0687296339,2172.98262288602,2171.89616064577,2170.80934250238,2169.72216804423,2168.63463685889,2167.54674853313,2128.78284828506,2124.49885176361,2120.21049644415,2115.91776460469,2111.62063839683,2107.31909984446,2103.01313084249,2098.70271315547,2157.79562898574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2157.78695249198,2158.79674839637,2159.80725199621,2160.81846378747,2161.83038426647,2162.84301392987,2163.8563532747,2164.87040279833,2228.71281021012,2233.68539998357,2238.65798975702,2243.63057953046,2248.60316930391,2253.57575907736,2258.5483488508,2263.52093862425,2171.40402101812,2168.74214522406,2166.07857992465,2163.41332089235,2160.74636388113,2158.07770462631,2155.40733884452,2152.73526223349,2176.50824811387,2176.57775608202,2176.64728412915,2176.71683226106,2176.78640048355,2176.85598880243,2176.9255972235,2176.99522575256,2143.26821802914,2141.59332513409,2139.92044150311,2138.2495647258,2136.58069239467,2134.9138221051,2133.24895145538,2131.58607804666,2152.57623214662,2152.55887283553,2152.54150637483,2152.52413275855,2152.50675198076,2152.48936403548,2152.47196891675,2152.45456661857,2225.28067782872,2227.31179866757,2229.34964633541,2231.39424311071,2233.44561134569,2235.50377346662,2237.56875197403,2239.64056944299,2238.82440573311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2183.94843414586,2178.11088146342,2172.28893218113,2166.48254459211,2160.69167710096,2154.91628822347,2149.1563365863,2143.41178092672,2122.07665818395,2116.76408491689,2111.45151164983,2106.13893838277,2100.82636511571,2095.51379184865,2090.20121858159,2084.88864531454,2117.01970856886,2114.78437453215,2112.54904049543,2110.31370645872,2108.07837242201,2105.8430383853,2103.60770434859,2101.37237031188,2149.24317707546,2150.6183881909,2151.99359930634,2153.36881042177,2154.74402153721,2156.11923265265,2157.49444376809,2158.86965488353,2149.57739644369,2150.45450761372,2151.33143696738,2152.20818465409,2153.08475082306,2153.9611356233,2154.83733920359,2155.7133617125,2148.33338054102,2148.32644406115,2148.31950757001,2148.3125710676,2148.30563455392,2148.29869802897,2148.29176149276,2148.28482494527,2156.00263956557,2156.85271520696,2157.70279084835,2158.55286648974,2159.40294213113,2160.25301777252,2161.10309341392,2161.95316905531,2194.93004034994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",2155.31111533941,2154.07096593117,2152.83153009534,2151.59280742134,2150.35479749883,2149.11749991768,2147.88091426803,2146.64504014024,2169.12458868113,2169.21009523476,2169.29560515905,2169.38111845413,2169.46663512013,2169.55215515718,2169.63767856541,2169.72320534497,2166.8233155282,2171.19500099704,2175.56226983123,2179.9251397851,2184.28362848855,2188.63775344819,2192.98753204864,2197.33298155372,2013.1729639493,2009.04528588303,2004.89628887324,2000.72570674736,1996.53326803249,1992.31869580992,1988.08170756447,1983.82201502862,2101.55518982242,2099.77156973375,2097.98946342908,2096.20886962364,2094.42978703375,2092.65221437682,2090.87615037134,2089.10159373691,2165.31547036425,2170.78969835056,2176.27776597014,2181.77970821158,2187.29556015192,2192.82535695686,2198.36913388101,2203.92692626814,2174.13556750334,2176.12537630009,2178.11518509685,2180.1049938936,2182.09480269036,2184.08461148711,2186.07442028387,2188.06422908062,2228.5626092936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2130.39293274627,2126.84097993126,2123.28605586184,2119.72815057568,2116.1672540519,2112.60335621048,2109.03644691185,2105.4665159563,2119.69820277124,2116.9437563791,2114.18930998696,2111.43486359482,2108.68041720269,2105.92597081055,2103.17152441841,2100.41707802627,2161.38138574771,2163.2253772966,2165.07094205458,2166.91808136384,2168.76679656771,2170.61708901067,2172.46896003834,2174.32241099752,2143.68262204548,2143.72034605439,2143.75806953566,2143.79579248931,2143.83351491537,2143.87123681386,2143.90895818481,2143.94667902823,2138.55795649711,2137.12154954665,2135.68666703046,2134.25330733068,2132.82146883118,2131.39114991753,2129.96234897702,2128.53506439865,2097.03601228598,2095.09553207875,2093.15505187152,2091.21457166429,2089.27409145706,2087.33361124983,2085.39313104259,2083.45265083536,2083.57478825371,2082.88667878124,2082.19894485941,2081.51158628324,2080.82460284788,2080.13799434861,2079.45176058077,2078.76590133987,2129.79081215289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2060.92355303682,2062.64478511835,2064.36601719989,2066.08724928142,2067.80848136296,2069.52971344449,2071.25094552602,2072.97217760756,2105.81052245525,2108.34995139461,2110.88938033397,2113.42880927334,2115.9682382127,2118.50766715206,2121.04709609143,2123.58652503079,2208.57139946339,2215.96437069367,2223.38208915359,2230.82463768203,2238.29209939514,2245.78455768732,2253.30209623211,2260.84479898314,2194.74256758115,2197.94481283519,2201.14432408347,2204.34110995438,2207.53517902932,2210.72653984303,2213.91520088399,2217.10117059474,2020.03805883457,2009.80793461474,1999.55162604373,1989.26886338975,1978.95937202175,1968.62287228124,1958.25907934982,1947.86770311208,2102.34333816064,2102.33985490918,2102.33637006815,2102.33288363608,2102.32939561153,2102.32590599305,2102.32241477916,2102.3189219684,2142.52017709424,2146.18863719574,2149.85709729724,2153.52555739874,2157.19401750024,2160.86247760174,2164.53093770324,2168.19939780474,2289.94670162283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",4660.0135543813,4656.01755237373,4652.01981197658,4648.02033018083,4644.01910396836,4640.01613031187,4636.01140617486,4632.00492851162,4808.40645755852,4815.8137744874,4823.22109141628,4830.62840834517,4838.03572527405,4845.44304220294,4852.85035913182,4860.2576760607,4544.81697667481,4542.62008926342,4540.41384008055,4538.19814438881,4535.97291627407,4533.73806862329,4531.49351310198,4529.239160131,4213.65906120129,4193.42115064784,4173.28044136711,4153.23646650818,4133.28876146236,4113.43686385245,4093.68031352202,4074.01865252473,3907.83231178139,3886.77520951874,3865.83157209294,3845.00078810603,3824.28224945456,3803.67535131176,3783.17949210996,3762.79407352299,3580.97656409367,3558.39174266379,3535.94936119405,3513.64852133143,3491.48833038874,3469.46790130886,3447.58635262925,3425.84280844666,3017.60096082425,2978.00852273373,2938.15073621159,2898.02034676257,2857.60974555703,2816.9109441777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",7091.83520340551,7093.66351944729,7095.49183548907,7097.32015153086,7099.14846757264,7100.97678361442,7102.8050996562,7104.63341569798,6446.91602343491,6423.22942507246,6399.43336419821,6375.52641165833,6351.50710738081,6327.37395943684,6303.12544306536,6278.75999965901,6113.45463301142,6077.91075997709,6042.57354046129,6007.4417729721,5972.51426300308,5937.78982299275,5903.26727228414,5868.94543708465,5652.85069268311,5619.89546471777,5587.13236053373,5554.56026007965,5522.17804983392,5489.98462276657,5457.97887830145,5426.15972227858,5511.5892014823,5490.30582031491,5469.14726412274,5448.11280081937,5427.20170261199,5406.41324597623,5385.74671163111,5365.20138451417,5270.1548370278,5252.40082327757,5234.73700094629,5217.16291185632,5199.67810015759,5182.28211231578,5164.97449710054,5147.75480557382,5178.56801969749,5166.16635451129,5153.79438890591,5141.4520517566,5129.13927210898,5116.85597917855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",13466.6478301166,13372.9566382737,13278.936014085,13184.581275266,13089.8876218143,12994.8501317359,12899.4637565669,12803.7233166799,12131.1760013877,12026.7232218866,11923.6308897578,11821.8812858266,11721.4569217019,11622.3405367708,11524.5150952312,11427.9637831646,11273.5821671318,11202.5976791745,11132.0601474247,11061.9667576077,10992.3147131689,10923.1012351623,10854.3235621398,10785.9789500405,10102.4647416953,10022.5827439171,9942.36711030523,9861.81231621575,9780.91267540368,9699.66233319318,9618.05525926774,9536.08524005422,8795.54959299247,8678.31468550356,8560.28246126482,8441.43077727555,8321.73639140827,8201.17488276937,8079.72056439101,7957.34638732467,8124.08641502062,8047.89906303855,7972.42619294471,7897.66110435703,7823.59715972932,7750.22778376205,7677.54646281856,7605.54674434683,7527.4570275454,7483.16428814415,7439.13217417809,7395.35915208622,7351.84369733127,7308.58429434657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",6956.46602603769,6930.02845972136,6903.69136754091,6877.45436765135,6851.31707965889,6825.27912461538,6799.34012501284,6773.49970477799,6601.09105175997,6563.05670324594,6524.89287631516,6486.59792126686,6448.17015168847,6409.60784328277,6370.90923264602,6332.07251599449,6366.66044445877,6342.4171708311,6318.26621189828,6294.20721614002,6270.23983337455,6246.36371475353,6222.57851275701,6198.88388118831,6174.87250605883,6160.71978951941,6146.55078656371,6132.36542199142,6118.16361999252,6103.94530414014,6089.71039738343,6075.45882204021,5872.08486412353,5848.11955275961,5824.10491582814,5800.04054521575,5775.92602686402,5751.76094064496,5727.54486023315,5703.27735297427,5173.66133165039,5142.4878169578,5111.50213597831,5080.70315693376,5050.08975486539,5019.66081159284,4989.41521567323,4959.35186236062,4718.10215112817,4666.19105739908,4613.98949787919,4561.4908611515,4508.68826787057,4455.57455497665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",3853.88693518818,3853.85748107975,3853.82806438624,3853.79868506014,3853.76934305395,3853.7400383203,3853.71077081181,3853.68154048122,3668.32159363948,3652.82890059972,3637.43670182963,3622.1443454672,3606.95118387875,3591.8565736315,3576.85987546636,3561.96045427081,3494.15023749372,3484.32352944588,3474.52445735657,3464.75294350432,3455.00891038623,3445.29228071738,3435.60297743019,3425.94092367382,3026.74173606492,3004.3826052146,2981.9367888585,2959.40295202933,2936.77972346028,2914.06569415988,2891.2594159133,2868.35939970545,2570.10557822691,2532.30812434585,2494.51067046479,2456.71321658373,2418.91576270267,2381.11830882161,2343.32085494055,2305.52340105949,2385.05818525665,2360.32209493084,2335.8425493587,2311.61688784446,2287.64247728717,2263.91671189447,2240.43701289942,2217.20082828013,2211.47694958604,2197.22996735766,2182.93664012882,2168.59635894583,2154.20850071309,2139.77242771924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",4650.99443774795,4634.94318125712,4618.85327501386,4602.72439682249,4586.55621986858,4570.34841262466,4554.10063875351,4537.8125570088,4101.25001048727,4059.28632673022,4017.1044511986,3974.6997754849,3932.06751810869,3889.202715079,3846.10020977649,3802.75464209416,3879.28586530896,3852.95158633009,3826.8870518721,3801.08949891624,3775.55619274562,3750.28442665532,3725.27152166546,3700.51482623719,3574.86553653425,3549.54345323902,3524.22136994378,3498.89928664854,3473.5772033533,3448.25512005806,3422.93303676283,3397.61095346759,3384.214379628,3364.54443949981,3344.9888262142,3325.54687527363,3306.21792604278,3287.00132172613,3267.89640934563,3248.90253971849,3079.5771127351,3062.10206202208,3044.57674642825,3027.00058409832,3009.37298129105,2991.69333202942,2973.96101773726,2956.17540686165,2899.86235863005,2880.84962097846,2861.96153896506,2843.1972952942,2824.55607802874,2806.03708055496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2174.74851299586,2170.4988515609,2166.24919012594,2161.99952869098,2157.74986725602,2153.50020582106,2149.25054438609,2145.00088295113,1735.45727585188,1713.77749134511,1691.95677371415,1669.99142479022,1647.87757343185,1625.61116373759,1603.18794219311,1580.60344363139,1629.91019101555,1616.92219383448,1604.03769196973,1591.25586071519,1578.57588193646,1565.99694401846,1553.51824181354,1541.13897658983,1481.92406304695,1469.81611546928,1457.85794764443,1446.04770674194,1434.38356285151,1422.86370869951,1411.48635936895,1400.24975202292,1427.1873931347,1418.42973602686,1409.72581857394,1401.07531101304,1392.47788560476,1383.93321662083,1375.44098033174,1367.00085499448,1309.44481912495,1305.89730761866,1302.35940693194,1298.83109102741,1295.31233393826,1291.80310976801,1288.30339269034,1284.8131569489,1214.92520921946,1204.93406825694,1195.02509111568,1185.19760210773,1175.45093110178,1165.78441347745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",4640.58363713795,4605.03105614884,4569.34021417021,4533.50893890739,4497.53499764021,4461.41609479304,4425.14986937627,4388.73389229075,4512.01967682021,4485.78414033243,4459.70115268622,4433.76982687286,4407.98928104126,4382.35863846792,4356.8770275271,4331.54358166123,4583.03663103114,4583.06845298096,4583.10027515173,4583.13209754346,4583.16392015614,4583.19574298978,4583.22756604439,4583.25938931995,4185.23319940005,4164.41059038307,4143.53499400314,4122.60587088514,4101.6226719823,4080.58483832662,4059.49180077092,4038.34297972199,3851.64618937067,3821.17231323463,3790.57642538743,3759.85654805017,3729.01064664878,3698.03662745504,3666.93233509852,3635.6955499408,3825.24409772785,3805.60518041386,3786.06708988723,3766.62930850023,3747.29132126275,3728.05261582865,3708.91268248218,3689.8710141245,3898.0015273487,3898.00464748625,3898.00775996664,3898.01086482736,3898.01396210563,3898.01705183841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",9417.50167536427,9416.53995501104,9415.57833286921,9414.61680892875,9413.65538317964,9412.69405561184,9411.73282621533,9410.77169498009,8546.51008005096,8503.90692452211,8461.19624112175,8418.37693875859,8375.44790682489,8332.40801469393,8289.25611120061,8245.99102410432,8276.36483123838,8244.85667936238,8213.46847913845,8182.1997739102,8151.05010875974,8120.01903050104,8089.10608767337,8058.31083053469,8209.92603112832,8198.85833354955,8187.80555619408,8176.76767894815,8165.74468172511,8154.73654446539,8143.74324713646,8132.76476973279,7916.67622194827,7903.22516616564,7889.75646553301,7876.27004345643,7862.76582277609,7849.24372576033,7835.7036740997,7822.14558890083,7339.98734128821,7305.87224537303,7271.91571100777,7238.11700122353,7204.47538247671,7170.99012463311,7137.66050095207,7104.48578807072,6496.60863533761,6437.95139368188,6379.02551994987,6319.82602618175,6260.34776005369,6200.58539702962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",3877.93466514507,3858.9621254629,3840.08240768028,3821.2950576722,3802.59962353541,3783.99565557757,3765.48270630643,3747.06033041906,3759.65073491118,3740.40293669126,3721.25367893757,3702.20245716523,3683.24876947208,3664.3921165255,3645.63200154923,3626.96793031029,3586.41378863494,3573.04238229966,3559.720829249,3546.44894361246,3533.22654021254,3520.05343456212,3506.92944286195,3493.85438199801,3421.8011916793,3411.87832406952,3401.94099278137,3391.98911315324,3382.02259965253,3372.04136586277,3362.04532447054,3352.03438725211,3054.13717768715,3029.17255439296,3004.10456938083,2978.93148980494,2953.6515313341,2928.2628559382,2902.76356954942,2877.15171958923,2716.10708395509,2692.4242670893,2668.94795011374,2645.67633247381,2622.60762931469,2599.74007134439,2577.07190469808,2554.60139080358,2542.06008839964,2521.29444815338,2500.69843875763,2480.2706745279,2460.00978109913,2439.91439533319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
