"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125"
"25",6977.92050587874,6966.97906421487,6956.06487830996,6945.17788026836,6934.31800236354,6923.48517703768,6912.67933690126,6901.90041473262,6891.14834347756,6880.42305624892,6869.72448632614,6859.05256715488,6848.4072323466,6837.78841567811,6827.19605109122,6816.63007269227,6806.09041475175,6795.57701170389,7972.41836907464,8055.10796076091,8139.05132036543,8224.2674579469,8310.77567180106,8398.59555283101,8487.74698898384,8578.25016975452,8670.12559075804,8763.39405837093,8858.07669444313,8954.19494108133,9051.77056550473,9150.82566497464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",2505.60752772619,2429.34468949601,2353.08185126582,2276.81901303564,2200.55617480545,2124.29333657527,2048.03049834508,1971.7676601149,1895.50482188471,1819.24198365453,1742.97914542434,1666.71630719416,1590.45346896397,1514.19063073379,1437.9277925036,1361.66495427342,1285.40211604323,1209.13927781305,3941.36950737498,3981.19023409748,4021.84028657131,4063.33693673647,4105.69781624673,4148.94092396121,4193.08463359202,4238.14770151109,4284.14927471963,4331.1088989836,4379.04652713854,4427.98252756739,4477.93769285495,4528.93324862243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",3658.70806895313,3632.04740009492,3605.71544917107,3579.70816318945,3554.02153913014,3528.65162332919,3503.59451087017,3478.84634498305,3454.40331645061,3430.26166302211,3406.41766883423,3382.86766383911,3359.60802323946,3336.63516693064,3313.94555894962,3291.5357069307,3269.40216156799,3247.54151608451,3692.19134853507,3644.52555785918,3596.51467121226,3548.14894585629,3499.41815074429,3450.3115308915,3400.8177682968,3350.92493899418,3300.62046575211,3249.89106586549,3198.72269339882,3147.10047513722,3095.00863938066,3042.43043657217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",4585.93598075131,4543.02493604725,4500.76501690107,4459.14634323422,4418.15918488695,4377.79395934342,4338.04122949145,4298.89170141609,4260.33622222686,4222.36577791779,4184.97149126007,4148.14461972658,4111.87655344795,4076.15881319965,4040.98304841956,4006.34103525574,3972.22467464367,3938.62599041282,4230.06782706671,4229.37189338966,4228.67731139226,4227.98407844918,4227.29219194023,4226.60164925029,4225.91244776932,4225.22458489236,4224.53805801949,4223.85286455586,4223.16900191164,4222.48646750206,4221.80525874733,4221.12537307271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",6099.59094345084,6099.43934835475,6099.28775325867,6099.13615816258,6098.9845630665,6098.83296797041,6098.68137287433,6098.52977777824,6098.37818268216,6098.22658758608,6098.07499248999,6097.92339739391,6097.77180229782,6097.62020720174,6097.46861210565,6097.31701700957,6097.16542191349,6097.0138268174,6441.49670322307,6457.63460470052,6473.77250617798,6489.91040765543,6506.04830913288,6522.18621061033,6538.32411208778,6554.46201356524,6570.59991504269,6586.73781652014,6602.87571799759,6619.01361947504,6635.1515209525,6651.28942242995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",4512.65716872002,4064.22109635066,4787.68393941584,3060.11508580799,4452.54582106482,4010.20328326585,4724.19216760427,3019.62405933331,4393.76235046804,3957.37873929808,4662.10294739859,2980.0274913465,4336.27742374131,3905.72110478737,4601.3852960281,2941.3056230008,4280.06235567492,3855.20460236626,3942.4424314915,3929.72778158795,3917.01313168441,3904.29848178087,3891.58383187732,3878.86918197378,3866.15453207023,3853.43988216669,3840.72523226314,3828.0105823596,3815.29593245605,3802.58128255251,3789.86663264896,3777.15198274542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",6862.47823560321,6892.08240022395,6921.6865648447,6951.29072946546,6980.89489408621,7010.49905870695,7040.10322332771,7069.70738794845,7099.3115525692,7128.91571718995,7158.5198818107,7188.12404643145,7217.7282110522,7247.33237567295,7276.9365402937,7306.54070491445,7336.1448695352,7365.74903415595,7062.16275924412,7073.31438416884,7084.48361825136,7095.67048929771,7106.87502515784,7118.09725372567,7129.33720293915,7140.59490078036,7151.87037527556,7163.16365449529,7174.47476655437,7185.80373961206,7197.15060187205,7208.51538158259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1829.05939420182,1845.20510207844,1861.35080995505,1877.49651783167,1893.64222570829,1909.7879335849,1925.93364146152,1942.07934933813,1958.22505721475,1974.37076509137,1990.51647296798,2006.6621808446,2022.80788872122,2038.95359659783,2055.09930447445,2071.24501235106,2087.39072022768,2103.5364281043,2238.48684074984,2280.5677305066,2322.64862026335,2364.72951002011,2406.81039977687,2448.89128953363,2490.97217929038,2533.05306904714,2575.1339588039,2617.21484856065,2659.29573831741,2701.37662807417,2743.45751783092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",5315.27213233432,5315.23365402151,5315.1951757087,5315.15669739589,5315.11821908308,5315.07974077026,5315.04126245746,5315.00278414465,5314.96430583184,5314.92582751902,5314.88734920621,5314.8488708934,5314.81039258059,5314.77191426778,5314.73343595497,5314.69495764216,5314.65647932935,5314.61800101654,5614.14660236241,5614.10458400673,5614.06256565104,5614.02054729535,5613.97852893967,5613.93651058398,5613.89449222829,5613.85247387261,5613.81045551692,5613.76843716123,5613.72641880555,5613.68440044986,5613.64238209417,5613.60036373848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",4666.02323652105,4672.85325062493,4679.69326234141,4686.54328630474,4693.40333717062,4700.27342961619,4707.15357834008,4714.04379806243,4720.94410352493,4727.85450949084,4734.77503074504,4741.70568209405,4748.64647836606,4755.59743441097,4762.55856510042,4769.5298853278,4776.51141000833,4783.50315407904,4752.76389812224,4728.4386093353,4704.11332054835,4679.78803176141,4655.46274297447,4631.13745418753,4606.81216540059,4582.48687661364,4558.1615878267,4533.83629903976,4509.51101025282,4485.18572146587,4460.86043267893,4436.53514389199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",4828.55262916597,4845.75886093881,4863.05967853649,4880.45560191468,4897.9471538874,4915.53486014262,4933.21924925817,4951.00085271751,4968.8802049258,4986.85784322592,5004.93430791461,5023.11014225873,5041.38589251159,5059.76210792932,5078.23934078745,5096.81814639744,5115.49908312342,5134.28271239895,4618.71320882275,4449.88742056317,4500.71767172818,4451.50155671856,4612.65168123142,4444.04227063135,4494.80049845635,4445.64388170317,4606.57654563696,4438.1839867638,4488.87001755261,4439.77302110367,4600.48772273483,4432.31249235029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",3568.54456013738,3586.16152771703,3603.77849529668,3621.39546287633,3639.01243045598,3656.62939803564,3674.24636561529,3691.86333319494,3709.48030077459,3727.09726835424,3744.7142359339,3762.33120351355,3779.9481710932,3797.56513867285,3815.1821062525,3832.79907383215,3850.41604141181,3868.03300899146,2815.82022515518,2802.2738237223,2788.83132429234,2775.4919299285,2762.2548498065,2749.11929916777,2736.0844992729,2723.14967735549,2710.31406657628,2697.57690597777,2684.93744043905,2672.39492063104,2659.9486029721,2647.5977495839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",5250.65377589643,5250.44103483464,5250.22829377285,5250.01555271106,5249.80281164927,5249.59007058748,5249.37732952569,5249.16458846391,5248.95184740212,5248.73910634033,5248.52636527854,5248.31362421675,5248.10088315496,5247.88814209317,5247.67540103138,5247.46265996959,5247.24991890781,5247.03717784602,4917.82797373282,5197.4519788359,5156.24617739713,5162.96057394114,4928.84517299838,5208.48331243844,5167.29166347006,5174.02023064114,4939.91901850544,5219.57136495585,5178.39394122448,5185.13675188261,4951.0498015074,5230.7164280152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",7059.7728833917,7081.49320170188,7103.2803454235,7125.13452015368,7147.05593212215,7169.04478819308,7191.10129586713,7213.22566328332,7235.41809922106,7257.67881310212,7280.00801499252,7302.40591560464,7324.87272629911,7347.40865908685,7370.01392663105,7392.6887422492,7415.43331991508,7438.2478742608,7370.38337295238,6978.47849686004,7021.99028743437,7875.91874467536,7371.51386858302,6979.60899249068,7023.12078306501,7877.049240306,7372.64436421366,6980.73948812132,7024.25127869565,7878.17973593664,7373.7748598443,6981.86998375196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",3769.2192088216,3822.70066333992,3876.18211785824,3929.66357237656,3983.14502689488,4036.62648141319,4090.10793593152,4143.58939044983,4197.07084496815,4250.55229948647,4304.03375400479,4357.51520852311,4410.99666304143,4464.47811755975,4517.95957207807,4571.44102659639,4624.92248111471,4678.40393563303,4949.98566160751,4542.40399665224,4236.80149836364,4182.86566674171,4859.65900178645,4452.07733683118,4146.47483854258,4092.53900692065,4769.33234196538,4361.75067701012,4056.14817872152,4002.21234709959,4679.00568214432,4271.42401718906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",4541.03044020437,4555.77169549026,4570.51295077616,4585.25420606205,4599.99546134795,4614.73671663384,4629.47797191974,4644.21922720563,4658.96048249153,4673.70173777742,4688.44299306332,4703.18424834921,4717.92550363511,4732.666758921,4747.4080142069,4762.14926949279,4776.89052477869,4791.63178006458,4177.76918522241,4151.02267067545,4124.27615612849,4097.52964158153,4070.78312703456,4044.0366124876,4017.29009794064,3990.54358339368,3963.79706884672,3937.05055429976,3910.30403975279,3883.55752520583,3856.81101065887,3830.06449611191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",3541.09457141821,3546.32126407021,3551.54795672221,3556.77464937421,3562.00134202621,3567.22803467821,3572.45472733021,3577.68141998221,3582.90811263421,3588.13480528622,3593.36149793822,3598.58819059022,3603.81488324222,3609.04157589422,3614.26826854622,3619.49496119822,3624.72165385022,3629.94834650222,3572.58923053828,3569.18344277944,3565.78497735131,3562.39381851111,3559.00995054993,3555.6333577926,3552.2640245977,3548.9019353574,3545.54707449743,3542.19942647702,3538.85897578881,3535.52570695876,3532.19960454612,3528.88065314334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",4941.62920223186,4939.72204665933,4937.81430589976,4935.90597936763,4933.99706647642,4932.08756663862,4930.17747926572,4928.26680376821,4926.3555395556,4924.44368603635,4922.53124261796,4920.61820870689,4918.7045837086,4916.79036702753,4914.87555806712,4912.96015622977,4911.04416091686,4909.12757152876,4673.27044780163,4668.03664147327,4662.80283514491,4657.56902881655,4652.33522248819,4647.10141615984,4641.86760983148,4636.63380350312,4631.39999717476,4626.1661908464,4620.93238451804,4615.69857818968,4610.46477186133,4605.23096553297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",5071.26345740258,5577.47508542287,5421.81156083221,5798.64788241076,5071.10904892398,5577.3200591224,5421.6559117414,5798.49160550092,5070.95213910527,5577.16251124281,5421.49772058572,5798.33276578973,5070.79264549386,5577.00235832011,5421.33690287319,5798.17127774025,5070.63048149056,5576.83951267519,5232.4488153528,5210.50214885693,5188.55548236106,5166.60881586519,5144.66214936932,5122.71548287345,5100.76881637758,5078.82214988171,5056.87548338585,5034.92881688998,5012.98215039411,4991.03548389824,4969.08881740237,4947.1421509065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2603.45805091239,2584.98607136246,2566.73303673404,2548.69635191391,2530.87345254822,2513.26180467793,2495.85890437855,2478.66227740411,2461.66947883547,2444.8780927326,2428.28573179121,2411.89003700324,2395.68867732152,2379.67934932837,2363.85977690806,2348.22771092325,2332.78092889521,2317.51723468782,2639.2549540018,2639.12069264592,2638.9862969231,2638.85176655727,2638.71710127149,2638.58230078796,2638.44736482801,2638.31229311212,2638.17708535987,2638.04174128997,2637.90626062026,2637.7706430677,2637.63488834834,2637.49899617736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2867.12602938304,2867.58531814585,2868.04460690865,2868.50389567145,2868.96318443426,2869.42247319706,2869.88176195986,2870.34105072267,2870.80033948547,2871.25962824827,2871.71891701108,2872.17820577388,2872.63749453668,2873.09678329949,2873.55607206229,2874.01536082509,2874.47464958789,2874.9339383507,2886.92964927603,2877.7554003691,2868.69017060337,2859.73266448609,2850.88160191905,2842.13571801563,2833.49376292013,2824.95450162904,2816.51671381463,2808.17919365055,2799.94074963943,2791.80020444273,2783.75639471237,2775.80817092455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",3714.0050815045,3745.63794539987,3777.27080929524,3808.90367319061,3840.53653708598,3872.16940098135,3903.80226487672,3935.43512877209,3967.06799266746,3998.70085656283,4030.3337204582,4061.96658435356,4093.59944824893,4125.2323121443,4156.86517603967,4188.49803993504,4220.13090383041,4251.76376772578,2768.35344533144,2769.06306577964,2769.77376764024,2770.48555256124,2771.19842219315,2771.91237818899,2772.62742220431,2773.34355589717,2774.06078092817,2774.77909896043,2775.4985116596,2776.21902069389,2776.94062773404,2777.66333445332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",3982.95720579298,3969.42127424801,3955.88534270305,3942.34941115808,3928.81347961311,3915.27754806814,3901.74161652318,3888.20568497821,3874.66975343324,3861.13382188827,3847.5978903433,3834.06195879834,3820.52602725337,3806.9900957084,3793.45416416344,3779.91823261847,3766.3823010735,3752.84636952853,5534.87074907341,4136.80489752874,4557.48878195155,4289.10990273786,5536.35576028279,4138.28885498056,4558.97168722449,4290.59175740699,5537.83656591958,4139.76861315289,4560.45039949666,4292.06942533975,5539.31319107012,4141.24419707487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",6813.06520900632,6811.80478086312,6810.54435271991,6809.2839245767,6808.0234964335,6806.76306829029,6805.50264014708,6804.24221200388,6802.98178386067,6801.72135571746,6800.46092757426,6799.20049943105,6797.94007128784,6796.67964314464,6795.41921500143,6794.15878685823,6792.89835871502,6791.63793057181,6596.62396179037,6649.17177425427,6702.13817547065,6755.52649986078,6809.34010840748,6863.58238886671,6918.25675598082,6973.36665169356,7028.9155453667,7084.90693399851,7141.34434244386,7198.23132363613,7255.5714588109,7313.36835773138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",6908.68129319921,6938.61995826668,6968.68836208283,6998.88706686855,7029.21663728111,7059.67764042471,7090.27064586107,7120.99622562014,7151.8549542107,7182.8474086312,7213.97416838048,7245.23581546864,7276.63293442789,7308.16611232353,7339.83593876489,7371.64300591635,7403.58790850845,7435.67124384896,6120.4096725023,6055.89624550412,5992.06283544692,5928.90227447338,5866.40747028044,5804.57140532292,5743.38713602548,5682.84779200297,5622.94657528895,5563.67675957231,5505.03168944199,5447.00477963968,5389.5895143203,5332.77944632037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
