"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101"
"81",3138.64658472292,3129.26560995022,3119.87055035186,3110.46132096302,3101.03783591792,3091.60000843603,3082.14775080812,3072.68097438198,3003.02014906517,2996.02155723747,2989.00682326616,2981.97583436904,2974.92847644308,2967.86463404271,2960.78419035753,2953.68702718966,2933.94384985561,2933.88942988707,2933.83501092794,2933.7805929782,2933.72617603782,2933.67176010678,2933.61734518508,2933.56293127268,2486.49685793484,2451.73289962047,2416.9689413061,2382.20498299174,2347.44102467737,2312.677066363,2277.91310804863,2243.14914973427,2252.33735287473,2233.46925349629,2214.75921444292,2196.20591162437,2177.80803204245,2159.56427369812,2141.47334549935,2123.53396716973,2108.81242743284,2096.58732355859,2084.32647008144,2072.02944514656,2059.69581810975,2047.32514927354,2034.91698961279,2022.47088048939,2070.64389519767,2066.44288703762,2062.23760416793,2058.0280291367,2053.81414436698,2049.59593215543,2045.3733746711,2041.14645395402,1822.23501864817,1806.39787801531,1790.48894967803,1774.50693319814,1758.450486432,1742.31822359488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",1926.18483512087,1917.41060221293,1908.67633803577,1899.98186052227,1891.32698843465,1882.71154136072,1874.13533971009,1865.59820471049,1940.87383695324,1941.88351500634,1942.89293063175,1943.90208410206,1944.91097568942,1945.91960566545,1946.92797430127,1947.93608186754,1817.43214425243,1805.23409499587,1793.03604573931,1780.83799648275,1768.6399472262,1756.44189796964,1744.24384871308,1732.04579945652,3115.46662150123,3251.33981509483,3396.14937732472,3550.48305241248,3714.96724046825,3890.26953988529,4077.10145694762,4276.22129364836,3303.8185115242,3323.57716066856,3343.27724316569,3362.91944724884,3382.50444712154,3402.03290336265,3421.50546331631,3440.92276146749,3500.39121395162,3514.77328470586,3529.15535546009,3543.53742621433,3557.91949696856,3572.3015677228,3586.68363847703,3601.06570923127,3298.63655961628,3280.65413846044,3262.76974794992,3244.98285367351,3227.29292413334,3209.69943072896,3192.20184774159,3174.79965231839,2432.21729118044,2366.55756933253,2299.97385366768,2232.41182834149,2163.8113305653,2094.10540766256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",9858.1799482392,9831.43334859974,9804.75931616801,9778.15765405921,9751.62816592267,9725.17065594047,9698.78492882596,9672.47078982235,9597.07757211078,9571.1546351126,9545.23169811442,9519.30876111624,9493.38582411807,9467.46288711989,9441.53995012172,9415.61701312354,8816.0343342941,8757.66523348714,8699.88092231494,8642.67554187422,8586.04329196099,8529.97843048247,8474.47527287491,8419.52819152716,8445.98865844402,8407.217953592,8368.62522287841,8330.20964932574,8291.97041970676,8253.9067245273,8216.01775800911,8178.3027180728,7588.894186192,7530.40335051707,7471.6844358342,7412.73384273234,7353.54787120208,7294.12271657036,7234.45446521892,7174.53909007237,6964.83721311289,6915.48660253249,6865.9591299511,6816.2522334525,6766.36328546672,6716.28959033978,6666.02838178517,6615.57682020997,6297.79435064272,6240.13005131902,6182.99374183293,6126.38058776746,6070.28579897083,6014.70462915119,5959.63237547501,5905.06437816918,5534.70178350983,5473.46049157069,5412.89683249869,5353.0033083086,5293.77250398016,5235.19708654004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",4253.29056765949,4250.24073963505,4247.18981618313,4244.13779572877,4241.08467669311,4238.03045749325,4234.97513654235,4231.91871224951,4407.072926882,4413.14323728158,4419.21354768116,4425.28385808074,4431.35416848032,4437.4244788799,4443.49478927948,4449.56509967906,4335.67041927937,4336.98565575596,4338.30149031396,4339.61792322533,4340.93495476217,4342.25258519668,4343.57081480121,4344.88964384822,4155.44717713356,4139.80205364909,4124.24614622111,4108.77894609653,4093.39994742343,4078.10864723451,4062.9045454306,4047.78714476439,3809.04692922133,3791.01315628905,3772.97938335678,3754.9456104245,3736.91183749223,3718.87806455995,3700.84429162768,3682.8105186954,3658.41499752465,3643.06248346037,3627.67755076468,3612.25992387181,3596.8093230905,3581.32546451525,3565.80805993496,3550.25681673909,3252.01059224168,3219.35719394747,3187.03166802327,3155.03072230664,3123.35109769173,3091.9895677973,3060.94293863819,3030.20804829999,2826.19464120406,2792.03915823463,2758.29645540421,2724.96154413035,2692.02949611923,2659.49544263708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",2458.79946241092,2455.40717470697,2452.02193203878,2448.64371977536,2445.2725233161,2441.90832809072,2438.55111955919,2435.2008832117,2357.6077262464,2355.20876366609,2352.80454706584,2350.39504797697,2347.98023768405,2345.56008722192,2343.13456737277,2340.70364866301,2309.30946037361,2308.62013814563,2307.93191405578,2307.24478635465,2306.55875329562,2305.87381313485,2305.18996413128,2304.50720454661,1976.98974211602,1950.14830257869,1923.12073701253,1895.9017744704,1868.4858771103,1840.86722046007,1813.03967174186,1784.99676601604,1741.05624748757,1722.16295975939,1703.47469488542,1684.98922803472,1666.7043585194,1648.61790953262,1630.7277278894,1613.03168377032,1627.29187305816,1618.41965085127,1609.61985235927,1600.89188638929,1592.23516657436,1583.649111334,1575.13314383517,1566.68669195347,1472.07385377856,1460.24567497452,1448.51253611257,1436.87367354256,1425.3283297503,1413.87575330824,1402.51519882662,1391.24592690489,1342.90280495243,1332.98468600461,1323.13981813877,1313.36766035304,1303.66767564114,1294.03933096291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",7234.04609491411,7220.60029531077,7207.14196317589,7193.67105165667,7180.18751359293,7166.69130151421,7153.18236763684,7139.660663861,7136.04109116339,7126.84919274275,7117.67511306597,7108.51881759092,7099.38027184245,7090.25944141224,7081.15629195867,7072.07078920667,6281.29686969156,6251.73372084483,6222.30971201773,6193.02418834277,6163.87649803461,6134.86599237558,6105.99202570121,6077.25395538587,5866.88610527795,5830.75687261352,5794.51531614244,5758.16002611867,5721.68956153901,5685.10244914353,5648.39718237411,5611.57222028869,5541.63793815869,5515.20852879719,5488.71350620436,5462.15222468194,5435.52402735572,5408.82824589741,5382.06420023748,5355.23119826844,5283.43172625088,5259.77650327929,5236.06786260042,5212.30531889031,5188.48837905672,5164.61654206023,5140.68929872998,5116.7061315739,4762.72809647131,4727.70755536267,4692.94452177383,4658.43710224108,4624.18341722348,4590.18160100039,4556.42980156993,4522.92618054804,4320.22448225419,4285.44694199966,4250.66940174513,4215.8918614906,4181.11432123607,4146.33678098153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",5243.19431606472,5224.86931437024,5206.5119459575,5188.12198155945,5169.69918905299,5151.24333340784,5132.75417663431,5114.23147772972,4737.115288529,4694.03230188545,4650.75046106614,4607.26604521615,4563.57520991345,4519.67398122202,4475.55824936746,4431.22376200515,4471.9611063378,4449.0465564693,4426.24942188755,4403.56910095083,4381.00499510024,4358.55650884393,4336.22304974138,4314.00402838776,4199.13099538725,4175.61572340281,4152.0340454341,4128.38520498056,4104.66843032991,4080.88293411736,4057.02791286814,4033.10254652238,3799.68543264917,3768.23791278603,3736.65834341767,3704.94448064345,3673.09401298206,3641.10455842589,3608.97366132644,3576.69878909835,3545.20354505518,3525.51886946188,3505.94349265729,3486.47680776196,3467.11821126612,3447.86710301097,3428.72288617009,3409.68496723093,3100.72948384161,3061.11179835678,3021.2360239256,2981.09530131093,2940.68244575013,2899.98992442585,2859.00983186685,2817.73386303952,2960.74340808835,2948.97598130543,2937.2917881453,2925.69023987806,2914.17075193804,2902.73274389431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",7431.17553822619,7386.94202122083,7342.57561306815,7298.07470257918,7253.43764406696,7208.66275628148,7163.74832130165,7118.69258338174,6438.0628943348,6364.96144985316,6292.69004093858,6221.23924289301,6150.59973803176,6080.76231446851,6011.71786491392,5943.45738548803,6311.78427812925,6295.16354492072,6278.60890568224,6262.12009758467,6245.69685884406,6229.33892871744,6213.04604749872,6196.81795651458,5627.96495009746,5577.70645982609,5527.2205029428,5476.50290471901,5425.54935446736,5374.35539912658,5322.91643644726,5271.22770774737,4735.5014277788,4681.62215478532,4628.3559057984,4575.6957059943,4523.63465990694,4472.16595052506,4421.28283839949,4370.97866076075,4085.6207361444,4037.01565222904,3988.98880460506,3941.53331421409,3894.64238383534,3848.30929711196,3802.52741758907,3757.29018776319,3797.81130275454,3772.66253476072,3747.39797137229,3722.01574969846,3696.51395499091,3670.89061857667,3645.14371568316,3619.27116314839,3244.36361273011,3203.46159480062,3162.29666153998,3120.86192104291,3079.15015889983,3037.15381619537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",5167.85322233346,5187.9783220688,5208.06445672506,5228.11192630584,5248.12102679578,5268.09205023704,5288.02528480391,5307.92101487559,5067.50200468844,5055.58904290959,5043.70408677498,5031.84707044741,5020.01792824444,5008.21659463806,4996.44300425429,4984.69709187284,5130.47469258221,5132.95577050407,5135.43978483094,5137.92673903812,5140.41663660503,5142.90948101518,5145.40527575621,5147.90402431992,4993.21502865095,4986.28381493716,4979.36222262426,4972.45023835654,4965.5478487968,4958.6550406264,4951.77180054514,4944.8981152713,4790.4706847834,4780.07752903957,4769.68437329574,4759.29121755191,4748.89806180808,4738.50490606425,4728.11175032042,4717.71859457659,4700.34896400141,4699.55164001003,4698.75431601866,4697.95699202728,4697.15966803591,4696.36234404453,4695.56502005316,4694.76769606178,4599.31998725199,4595.98668504877,4592.65338284555,4589.32008064233,4585.98677843911,4582.65347623589,4579.32017403267,4575.98687182945,4096.01415653513,4069.20308332823,4042.5675060105,4016.10627584737,3989.81825162346,3963.7022995934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",15504.2533103339,15534.6166017196,15565.0740820396,15595.626043474,15626.2727791096,15657.0145829422,15687.8517498795,15718.7845757443,15374.1433789064,15373.1957083292,15372.248096167,15371.3005424161,15370.3530470729,15369.4056101338,15368.4582315953,15367.5109114537,14847.6286638171,14802.1857126623,14756.6728866497,14711.0897540546,14665.4358784628,14619.7108186971,14573.914128743,14528.0453576725,14355.9544466193,14324.9711137304,14294.054649744,14263.2049103421,14232.4217515182,14201.7050295767,14171.054601132,14140.4703231082,13648.6242235207,13591.9463756271,13535.5038905356,13479.2957908688,13423.3211033079,13367.578858576,13312.0680914215,13256.7878406007,13130.5151238945,13088.9349829902,13047.2731396434,13005.5290097058,12963.7020017926,12921.7915171541,12879.7969495453,12837.7176850916,12447.1387245453,12393.1389506278,12339.0211240522,12284.7842063303,12230.4271428826,12175.9488626789,12121.3482778699,12066.6242834072,11100.5668177558,10990.5777330931,10880.0354814428,10768.9287640183,10657.245871863,10544.9746642425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",7314.3334981161,7312.22240372792,7310.11130933974,7308.00021495156,7305.88912056338,7303.7780261752,7301.66693178702,7299.55583739885,6953.01382565904,6924.9704874486,6896.87023228696,6868.71259534435,6840.49710510684,6812.22328323826,6783.89064443822,6755.49869629644,6824.9870561976,6819.97889010821,6814.9743990042,6809.97358018885,6804.97643096746,6799.98294864727,6794.99313053752,6790.00697394943,6600.55740725729,6581.50730144513,6562.5121768276,6543.57187472149,6524.68623690159,6505.85510559934,6487.07832350151,6468.35573374893,6282.25618262107,6256.45634193999,6230.60317396281,6204.69623512412,6178.73507536152,6152.71923797882,6126.64825950551,6100.52166955222,5738.65877532677,5702.52964682423,5666.62797807796,5630.95233705949,5595.50130075602,5560.2734551137,5525.26739498119,5490.48172405361,5617.27573350534,5607.20745125052,5597.12965568814,5587.04231164564,5576.9453837231,5566.83883629111,5556.72263348862,5546.59673922086,5033.92551381788,4995.45716986964,4957.2827940149,4919.40013980292,4881.80697794991,4844.50109620788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",7829.24951976267,7807.03200708177,7784.78283285695,7762.50181584089,7740.18877296272,7717.8435193017,7695.46586806041,7673.0556305374,7707.52504505367,7713.9425538044,7720.36540595893,7726.79360596631,7733.22715827935,7739.66606735451,7746.110337652,7752.55997363571,7862.15271131916,7867.2983291128,7872.43898945238,7877.57470510891,7882.70548879996,7887.83135318998,7892.95231089063,7898.06837446102,7764.17669418949,7754.83314903871,7745.50084807251,7736.17977775947,7726.86992458441,7717.57127504844,7708.2838156689,7699.00753297937,7348.27178281688,7322.28224815903,7296.38463387806,7270.57861486789,7244.8638671723,7219.24006798082,7193.70689562471,7168.26402957293,6592.86666985136,6528.37531781137,6464.51481949498,6401.27900389775,6338.66176037993,6276.65703807598,6215.25884530985,6154.46124901604,6245.87263451157,6214.5402051222,6183.36495491162,6152.34609539023,6121.48284202391,6090.77441421415,6060.2200352783,6029.81893242997,5929.28476989985,5897.95991250625,5866.55163917861,5835.05905427564,5803.48124519044,5771.81728188764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",5468.65881861979,5449.42401222183,5430.29188536704,5411.26188992989,5392.33348071087,5373.50611542083,5354.7792546655,5336.15236193,5202.83695383717,5182.62368926886,5162.36258781203,5142.05323341494,5121.69520373994,5101.28807002764,5080.83139695736,5060.32474250346,5077.1367793422,5065.45636025731,5053.81853082767,5042.223135761,5030.67002033127,5019.15903037663,5007.69001229732,4996.26281305365,4748.31534455933,4716.35121082667,4684.387077094,4652.42294336133,4620.45880962867,4588.494675896,4556.53054216333,4524.56640843067,4410.28885924685,4386.23683697526,4362.11863924148,4337.93353196262,4313.68076668633,4289.35958018557,4264.9691940384,4240.50881419213,4216.62749895716,4198.21451399199,4179.76106037378,4161.26677996944,4142.73130906241,4124.15427822751,4105.53531220205,4086.87402975316,4143.42698416633,4133.61012362228,4123.81652178445,4114.04612354688,4104.29887393419,4094.57471810123,4084.87360133282,4075.1954690434,3794.84835950607,3769.95394494426,3745.22283911514,3720.65397070443,3696.2462754257,3671.99869597433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",4593.80230750967,4560.84547193244,4528.12507513481,4495.63942085874,4463.38682501553,4431.36561559841,4399.57413259595,4368.01072790595,4267.23226552319,4239.36752210846,4211.41085826569,4183.36104922443,4155.216841368,4126.97695125306,4098.6400645853,4070.2048351491,4223.22262775145,4218.53550639623,4213.84576928055,4209.15341056716,4204.45842439597,4199.76080488393,4195.06054612492,4190.35764218959,3948.54581789716,3932.60118750733,3916.6565571175,3900.71192672767,3884.76729633785,3868.82266594802,3852.87803555819,3836.93340516836,3421.36006478556,3380.4758665791,3339.34284221253,3297.95482219055,3256.30536424272,3214.38773576093,3172.19489473773,3129.71946904513,3240.95563435741,3224.87105465875,3208.74626087768,3192.58084781081,3176.37440305527,3160.1265068245,3143.83673175799,3127.50464272451,3029.2230031183,3014.71849100066,3000.32816324818,2986.05112096339,2971.88647232524,2957.8333325334,2943.89082375297,2930.05807505967,2773.6030983957,2751.31639895932,2728.93707998518,2706.46359927978,2683.89436921459,2661.22775479055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",4753.64750575342,4749.74150149496,4745.83291704783,4741.92174687179,4738.0079854064,4734.091627071,4730.17266626455,4726.25109736552,4431.42267626378,4407.48787426293,4383.68234784435,4360.00539877057,4336.45633257538,4313.03445854348,4289.73908969026,4266.56954274159,4299.96345696306,4288.91021503211,4277.84138783283,4266.75689085419,4255.65663878504,4244.54054550334,4233.40852406506,4222.26048669301,4182.69081345952,4175.39488954033,4168.11169199949,4160.84119863822,4153.58338729643,4146.33823585272,4139.10572222425,4131.88582436671,3924.40645717871,3905.76101352665,3887.07070469137,3868.33509694311,3849.55374916372,3830.72621266547,3811.85203100424,3792.93073978651,3649.2703378347,3630.63312228362,3612.09108899402,3593.64375185986,3575.29062725772,3557.03123403406,3538.86509349268,3520.79172938211,3661.99538591428,3669.45919504957,3676.93821677825,3684.43248210635,3691.94202210306,3699.46686790094,3707.00705069597,3714.56260174773,3511.93049437486,3500.97225579694,3490.04821009182,3479.15825056788,3468.30227086635,3457.48016496039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",3429.56542337734,3419.5822906587,3409.59915794006,3399.61602522141,3389.63289250277,3379.64975978412,3369.66662706548,3359.68349434684,3344.68521690167,3337.64040798599,3330.58159969547,3323.50870643248,3316.42164171981,3309.32031818794,3302.20464756208,3295.07454064895,3255.34233228481,3248.04602293964,3240.76606706043,3233.50242799363,3226.25506916779,3219.02395409346,3211.80904636298,3204.61030965026,3300.17351095732,3305.9528330664,3311.74227602638,3317.54185756107,3323.35159542532,3329.17150740508,3335.00161131743,3340.84192501067,3304.74515247554,3301.96355782309,3299.18196317064,3296.40036851819,3293.61877386575,3290.8371792133,3288.05558456085,3285.2739899084,3268.18789003765,3265.34778630658,3262.50644689305,3259.66386964379,3256.82005239892,3253.97499299197,3251.12868924985,3248.28113899279,2843.10841159664,2808.29869100726,2773.27178535047,2738.02217188047,2702.54407730383,2666.83146121909,2630.8779981044,2594.67705769352,2634.52144581882,2615.18688616474,2595.99422142581,2576.94241024566,2558.03041891035,2539.2572212923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",2335.56327506155,2330.70951091209,2325.84658940916,2320.97445667871,2316.0930583127,2311.20233936169,2306.30224432715,2301.39271715381,2317.66947385543,2317.66997519764,2317.67047704439,2317.67097939618,2317.67148225352,2317.67198561692,2317.67248948689,2317.67299386394,2216.11467832304,2208.85639107605,2201.62187639564,2194.41105642118,2187.22385354703,2180.06019042174,2172.91998994719,2165.80317527778,2057.74055846538,2044.55459733193,2031.32564570626,2018.05313960059,2004.73650195762,1991.37514221362,1977.96845584232,1964.51582387863,1719.23407861039,1691.24264661392,1663.01740783032,1634.55035272606,1605.83297892119,1576.85624668968,1547.61052909058,1518.08555590972,1557.79654289521,1543.52769263019,1529.19231947417,1514.78916776105,1500.31693976236,1485.77429364524,1471.15984129966,1456.4721460244,1312.78633644147,1292.57532626219,1272.67547481538,1253.08199165486,1233.79016008578,1214.79533602919,1196.09294690409,1177.67849052668,1228.35281415939,1220.23232169815,1212.1655128342,1204.15203267176,1196.1915286612,1188.28365058356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",4090.50076706612,4087.00517333392,4083.51256680945,4080.02294493996,4076.53630517488,4073.05264496579,4069.57196176649,4066.09425303292,4100.48869351638,4103.98029207116,4107.47634098772,4110.97684593846,4114.48181260301,4117.99124666823,4121.50515382822,4125.02353978436,3966.70035074307,3956.29520971635,3945.87636267599,3935.44373713269,3924.99725992359,3914.53685720326,3904.06245443458,3893.57397637944,3749.91786800214,3733.90610003837,3717.96270069555,3702.08737804664,3686.27984141105,3670.53980134942,3654.86696965823,3639.26105936458,3569.90994263052,3554.78371604085,3539.6205821624,3524.42020117916,3509.18222781542,3493.90631121006,3478.59209478707,3463.23921612222,3306.07431038161,3286.29027631833,3266.44297362259,3246.53160817707,3226.55536832928,3206.51342433402,3186.40492777269,3166.22901094812,3077.36640588628,3060.82151764541,3044.36557991961,3027.998114483,3011.71864568075,2995.52670041534,2979.42180813272,2963.40350080874,2740.31462748929,2714.50474800784,2688.57150270531,2662.51249927737,2636.32526303762,2610.00723280409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",3309.66309597648,3310.10741006161,3310.55181381641,3310.99630725896,3311.44089040736,3311.88556327973,3312.33032589416,3312.77517826877,3257.46265101885,3252.91515681466,3248.35771975468,3243.79028222279,3239.21278605962,3234.62517255539,3230.02738244274,3225.41935588933,3042.49372204339,3021.98749898904,3001.48127593468,2980.97505288033,2960.46882982597,2939.96260677161,2919.45638371726,2898.9501606629,2905.66056058464,2896.19395857286,2886.72735656108,2877.26075454931,2867.79415253753,2858.32755052575,2848.86094851398,2839.3943465022,2674.79029827316,2657.40878654611,2639.97019031162,2622.47375254228,2604.91869846628,2587.30423496726,2569.6295499574,2551.89381172249,2443.37032851422,2425.92881516262,2408.67532855819,2391.60784169461,2374.72434941755,2358.02286818904,2341.50143585451,2325.15811141221,2084.09585136105,2059.86024311622,2035.90646677784,2012.23124496896,1988.83133842473,1965.70354554917,1942.84470197714,1920.25168014136,1935.82938864945,1922.60948520592,1909.34275817157,1896.02854583217,1882.66616996474,1869.25493524324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",54517.9588367977,54128.2390778395,53742.7594477266,53361.4738140981,52984.3365465104,52611.3025109765,52242.3270645647,51877.3660500559,53111.6172736608,52965.6500616573,52820.0840128657,52674.9180247651,52530.1509978645,52385.7818356947,52241.8094447998,52098.2327347292,42292.1538842156,42044.0296737134,41797.3611853294,41552.1398784748,41308.3572626674,41066.004897238,40825.0743910381,40585.5574021493,39021.5421099711,38768.7299439739,38517.5556935437,38268.0087469786,38020.0785613273,37773.754661944,37529.0266420461,37285.8841622741,33719.9139271205,33234.6522891697,32745.8201178252,32253.3099702705,31757.0086148514,31256.7965749546,30752.5476250297,30244.1282324223,32057.4172339728,31877.3211026267,31696.7147578017,31515.5923682753,31333.9479851872,31151.7755386192,30969.0688340455,30785.821548645,30153.954146105,29991.6280285321,29828.8614002923,29665.6494405295,29501.987235296,29337.8697749629,29173.2919515359,29008.2485558732,28015.2402249333,27842.5569905809,27670.938159003,27500.3771693238,27330.8675011081,27162.4026741119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",3135.45554118808,3136.91870669903,3138.38615195115,3139.85788946264,3141.33393178828,3142.81429151961,3144.298981285,3145.78801374973,3236.0661282332,3244.48756414027,3252.90900004735,3261.33043595442,3269.75187186149,3278.17330776856,3286.59474367564,3295.01617958271,2140.10731673594,2119.06544921697,2096.45027390896,2071.98593823323,2045.31469721221,2015.9603277411,1983.26826386655,1946.30188051962,1830.13736544553,1804.09088443803,1777.85493622783,1751.42388553962,1724.79179707678,1697.95241216839,1670.89912299643,1643.62494408704,1642.57432705285,1624.04205936174,1605.40222907511,1586.65230922044,1567.78966715496,1548.81155813979,1529.7151183967,1510.49735759531,1592.07279657994,1588.35834305086,1584.65697515076,1580.96864678035,1577.29331200273,1573.63092504285,1569.98144028691,1566.3448122818,1717.01541183167,1724.5590808026,1732.15250806187,1739.79602181679,1747.48995243953,1755.23463248139,1763.03039668723,1770.87758200986,1961.00025477068,1975.00050930553,1989.00076384037,2003.00101837521,2017.00127291005,2031.00152744489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",22451.2255967504,22344.9879003313,22239.252913579,22134.0182577051,22029.2815651774,21925.0404796665,21821.2926559935,21718.0357600761,22571.9928978985,22573.5477570335,22575.1026161686,22576.6574753036,22578.2123344386,22579.7671935737,22581.3220527087,22582.8769118437,14386.527029469,14301.3000584988,14207.994136989,14104.8442261837,13989.4250906775,13858.2711842238,13706.1742158152,13524.7600548041,14216.6933102723,14194.2748212684,14171.9095769401,14149.5974508294,14127.3383167788,14105.1320489303,14082.9785217249,14060.8776099017,13050.5490929354,12971.5918764783,12893.1123596173,12815.1076522188,12737.5748816348,12660.5111925972,12583.9137471125,12507.7797243574,12068.5309127556,11987.7901618618,11906.7765782019,11825.4864362536,11743.9159205464,11662.0611225269,11579.9180372799,11497.4825600989,11606.8447007285,11564.3201960474,11521.9514902543,11479.7380125421,11437.6791941948,11395.7744685802,11354.023271142,11312.4250393923,11499.3378144813,11492.2995982432,11485.2778514615,11478.2725355976,11471.283612203,11464.3110429193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
