"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69"
"157",2358.89063217962,2454.34035993539,2553.65234836758,2656.98287929998,2764.49455831606,2876.35657064249,2992.74494738663,3113.84284254702,3491.3913827304,3577.75460358839,3664.11782444639,3750.48104530438,3836.84426616238,3923.20748702038,4009.57070787837,4095.93392873637,5650.55070280565,5916.76679354878,6195.52520285483,6487.41684074166,6793.0604569481,7113.10395255509,7448.22575340159,7799.13624820669,7091.59894943983,7196.26427449052,7300.9295995412,7405.59492459188,7510.26024964257,7614.92557469325,7719.59089974393,7824.25622479462,6641.33449644556,6435.6556144992,6226.30547246675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",7339.62161729509,7455.28805157747,7572.77729427113,7692.11807134592,7813.33956146948,7936.47140314141,8061.5437019398,8188.58703788204,10612.2257789028,10863.2980237738,11114.3702686447,11365.4425135157,11616.5147583866,11867.5870032576,12118.6592481285,12369.7314929995,12672.5035038685,12859.9105125293,13051.4338595643,13247.1639591034,13447.1932111955,13651.6160454286,13860.5289655083,14074.0305948147,8353.42480299076,8163.66008452753,7971.64335312837,7777.26425363245,7580.40261109867,7380.92713312222,7178.69387999548,6973.54444938638,7814.72425863188,7911.11041095524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",4940.09430301153,4955.61603362516,4971.21363867137,4986.887489045,5002.63795745389,5018.46541842781,5034.3702483273,5050.35282535268,5071.88915995662,5088.83571088192,5105.78226180723,5122.72881273254,5139.67536365785,5156.62191458315,5173.56846550846,5190.51501643377,5460.08286235168,5491.52356072469,5523.2322060891,5555.21108196892,5587.46249134906,5619.98875684114,5652.79222085077,5685.87524574624,4838.17513715727,4820.2586046896,4802.34207222194,4784.42553975428,4766.50900728662,4748.59247481895,4730.67594235129,4712.75940988362,4078.6267231283,3992.04636731327,3904.34878805339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",4650.32346170915,4650.62185443425,4650.92026630601,4651.21869732568,4651.51714749447,4651.81561681363,4652.11410528436,4652.41261290792,5518.49722743673,5615.81666519534,5715.61744332458,5817.96282821993,5922.91769937145,6030.54859049269,6140.92373169816,6254.11309275629,5047.55332980057,4988.56329509999,4929.22190658717,4869.52064667667,4809.45062976291,4749.0025790756,4688.16680160645,4626.93316090567,5118.64964433254,5118.61164841279,5118.57281976811,5118.53312107204,5118.49251243059,5118.45095114126,5118.40839142301,5118.36478411303,5065.05348135302,5082.41409014672,5099.87883675115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",2416.66073532106,2491.44686647268,2566.23299762429,2641.0191287759,2715.80525992752,2790.59139107913,2865.37752223075,2940.16365338236,2496.082117223,2539.26081787287,2581.97163440046,2624.23209446404,2666.05862680637,2707.46665647101,2748.47068960139,2789.08438918794,3421.10163932086,3443.55704151077,3466.01244370067,3488.46784589058,3510.92324808049,3533.37865027039,3555.8340524603,3578.28945465021,4093.45425343257,4112.72064154189,4132.0777094751,4151.52588402887,4171.06559400866,4190.69727023815,4210.42134556875,4230.23825488916,7323.31153052013,7602.17573695897,7881.03994339782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",12926.1374710276,13066.820821741,13207.5041724545,13348.1875231679,13488.8708738813,13629.5542245948,13770.2375753082,13910.9209260216,14747.8278724275,14906.7993011057,15065.7707297839,15224.742158462,15383.7135871402,15542.6850158184,15701.6564444966,15860.6278731748,14598.9578212496,14596.7991155121,14594.6404097746,14592.4817040371,14590.3229982995,14588.164292562,14586.0055868245,14583.846881087,13731.1936825486,13636.1546527226,13540.7826065585,13445.0728315645,13349.0204973114,13252.6206511705,13155.8682138491,13058.7579747116,12571.5467166823,12135.5426960717,11678.0018617184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",5681.80409028921,5696.12399248731,5710.4438946854,5724.7637968835,5739.08369908159,5753.40360127969,5767.72350347778,5782.04340567588,5763.83768727221,5796.17530532166,5828.69435137062,5861.39584330851,5894.28080473553,5927.35026499473,5960.60525920423,5994.04682828959,5767.60559777498,5768.19908957279,5768.79264244144,5769.38625638721,5769.97993141639,5770.57366753527,5771.16746475012,5771.76132306725,5519.22882136284,5517.25859124053,5515.28906444233,5513.32024071718,5511.35211981409,5509.38470148218,5507.41798547065,5505.45197152879,5372.1673731123,5359.73975785145,5347.25746768302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",5626.78484520837,5645.46986706084,5664.371395579,5683.49193946402,5702.83403648584,5722.40025381999,5742.19318838833,5762.2154672037,6081.28554499634,6085.91853755729,6090.54825767472,6095.17471245052,6099.79790896082,6104.41785425609,6109.03455536127,6113.64801927595,5176.00253336278,5006.06153660311,4830.71226518903,4649.38232133149,4461.38974577612,4265.9110817512,4061.93634059284,3848.20362434449,6069.20318292415,6152.88564625172,6233.71520711602,6311.91345913542,6387.67595690005,6461.17622752011,6532.56902914493,6601.99302122088,7432.6605867787,7542.50614663713,7651.5572257649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",4021.77709780323,4060.7739017464,4100.14883473073,4139.90556325085,4180.04778935321,4220.57925098083,4261.50372232137,4302.82501415855,4530.64563665663,4580.13202577525,4630.15893448079,4680.73226664761,4731.85799063567,4783.54213999489,4835.79081417718,4888.61017925629,4558.30519874924,4575.85182287122,4593.36288975615,4610.83867795694,4628.27946224534,4645.68551368473,4663.0570997011,4680.39448415225,5154.55718319099,5193.03240944282,5231.3267185623,5269.44310993249,5307.38449842672,5345.15371774699,5382.75352359342,5420.18659667546,5651.15283550697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",4571.32454836842,4690.68008255162,4813.1519440464,4938.82149896601,5067.7722378618,5200.08983119144,5335.86218623545,5475.17950549982,6544.10202857063,6724.0847411929,6912.30154987509,7109.1291593403,7314.96150831613,7530.21055797956,7755.30711647264,7990.70170113937,6360.14389526047,6346.15426436992,6331.70752918132,6316.77165442285,6301.31107090545,6285.28613236811,6268.65246335396,6251.36017070683,5901.46981959394,5801.89451431356,5703.9993398692,5607.75594746876,5513.1364666484,5420.11349720167,5328.66010124492,5238.74979541651,5873.23259472951,5832.52743829078,5791.82228185206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",3939.94546288437,3902.95109365009,3866.50489822518,3830.59875389986,3795.22465832473,3760.37472772729,3726.04119515495,3692.21640874395,2831.64035586053,2812.98443940213,2794.64292518468,2776.61051468696,2758.88199868206,2741.45225573251,2724.31625071079,2707.46903334482,2309.62773508809,2309.27750353386,2308.92727197963,2308.57704042539,2308.22680887116,2307.87657731693,2307.5263457627,2307.17611420847,2789.62178056807,2733.78793099208,2677.95408141609,2622.1202318401,2566.28638226411,2510.45253268812,2454.61868311213,2398.78483353615,2785.58548524164,2785.5891894512,2785.59289366076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",6034.19568632509,6224.79576846521,6421.416270426,6624.24735715604,6833.4852002793,7049.33216782598,7271.99701995622,7501.69511086624,7038.12348097912,7143.34458077304,7248.56568056696,7353.78678036088,7459.0078801548,7564.22897994872,7669.45007974264,7774.67117953656,6396.29208727608,6349.46736080141,6303.48164623528,6258.31991004656,6213.96738807702,6170.40958071466,6127.63224815349,6085.62140573838,5195.43792743432,5090.99531576051,4988.65228823833,4888.36663744364,4790.09700443777,4693.80286171062,4599.44449646668,4506.98299424699,5567.26604535523,5605.33765889393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",2643.75263747296,2648.57684793899,2653.3965882731,2658.21187484893,2663.0227239356,2667.82915169865,2672.63117420096,2677.42880740371,3077.31828504938,3137.12448636738,3198.09299245361,3260.24639214243,3323.60771327129,3388.20043121265,3454.04847757149,3521.17624905206,3502.32909234125,3526.39559463879,3550.46209693634,3574.52859923388,3598.59510153143,3622.66160382897,3646.72810612652,3670.79460842406,3591.66967914157,3591.66763729955,3591.66559545754,3591.66355361553,3591.66151177352,3591.6594699315,3591.65742808949,3591.65538624748,3424.22324784842,3399.33593458414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",2475.96631019341,2538.21899164533,2602.03687870283,2667.45932498941,2734.52667358816,2803.28028191951,2873.76254724449,2946.01693280925,3561.32756560617,3598.55762534518,3635.52679403099,3672.24130099062,3708.70712522978,3744.93000944,3780.91547300827,3816.66882411477,3249.11981271902,3197.73523134633,3145.92929007506,3093.68790673413,3040.99615506279,2987.83819054734,2934.19716755842,2880.0551464981,3355.72360492516,3351.82894688439,3347.93880898981,3344.05318599533,3340.17207266094,3336.29546375273,3332.42335404286,3328.55573830954,3267.57853132321,3269.35749728013,3271.13646323705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",3131.45433354568,3160.64076714812,3189.69281274929,3218.61290963296,3247.40342064906,3276.06663558971,3304.60477437392,3333.01999005419,3154.35085445696,3149.78976749742,3145.2352757187,3140.68736958439,3136.14603957186,3131.61127617226,3127.08306989048,3122.56141124515,3692.15165212265,3692.16604536799,3692.18043866944,3692.19483202701,3692.20922544068,3692.22361891047,3692.23801243636,3692.25240601837,3754.07004811275,3745.31732999579,3736.56461187882,3727.81189376186,3719.0591756449,3710.30645752794,3701.55373941098,3692.80102129401,3986.222689068,3990.64790190917,3995.07311475033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",6435.28568153145,6437.17135921539,6439.05703689932,6440.94271458326,6442.82839226719,6444.71406995113,6446.59974763506,6448.485425319,7101.44444298647,7129.36460392509,7157.39453624799,7185.53467153422,7213.78544305964,7242.1472858036,7270.6206364556,7299.20593342205,7269.47960688222,7257.56415113167,7245.64869538111,7233.73323963057,7221.81778388002,7209.90232812947,7197.98687237892,7186.07141662837,5933.52619561435,5764.7975186995,5591.09370446745,5411.94303103233,5226.79401861316,5034.99515113299,4835.76744080802,4628.16648153963,7492.07342109284,7504.40384329335,7516.77668556365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",2539.65449587262,2515.82944006996,2492.22789234091,2468.84775590721,2445.68695366094,2422.74342797999,2400.01514054524,2377.50007215951,4196.26567252011,4309.9903042644,4426.79703158478,4546.7693835549,4669.99315300238,4796.55645785972,4926.54980417786,5060.06615084748,5705.14685072736,5825.22028527409,5944.06858646595,6061.74027477579,6178.28060449013,6293.73186902805,6408.13367016541,6521.52315627726,3897.11720817027,3815.32187886642,3735.2433252043,3656.84551433668,3580.09316969809,3504.95175513146,3431.38745934789,3359.36718071269,3961.85525625999,3890.00974247221,3818.16422868443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",6327.42429683083,6307.12763253938,6286.9350220335,6266.8459318664,6246.8598313261,6226.97619242138,6207.19448986783,6187.51420107401,6529.68087443004,6528.69638477909,6527.71189512815,6526.7274054772,6525.74291582626,6524.75842617531,6523.77393652437,6522.78944687342,7740.65320520447,7793.28764164003,7845.92207807558,7898.55651451113,7951.19095094669,8003.82538738224,8056.45982381779,8109.09426025334,8396.43621977167,8412.01638148049,8427.64331338466,8443.31715588394,8459.03804979957,8474.80613637553,8490.62155727979,8506.4844546056,8821.69353406409,8821.7122717621,8821.73100949991,8821.74974727752,8821.76848509492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",7460.60530756393,7651.1563299776,7850.2207779819,8058.17901382506,8275.42839355392,8502.38402626166,8739.47956725727,8987.16804667204,7455.8353258344,7490.2300385823,7524.54556656957,7558.7826322094,7592.94194646363,7627.02420910034,7661.03010894385,7694.96032411759,7435.66630276143,7464.49078066089,7493.06590714449,7521.39688605012,7549.48875057577,7577.34637086048,7604.97446114231,7632.37758652178,8531.83192470575,8618.91550332933,8705.55754897808,8791.76684510512,8877.55187405245,8962.92083158094,9047.88164050196,9132.44196347806,9296.028782167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",5812.81702240277,5588.91542861347,5360.20706687164,5126.26164468997,4886.57684575217,4640.55979338327,4387.50179352039,4126.54308306191,8264.32737891453,8347.70197601895,8432.96525121279,8520.15998856996,8609.32994134859,8700.51985394586,8793.77548435024,8889.14362710221,9499.12956542299,9514.3040719772,9529.46631173925,9544.61632399601,9559.75414781488,9574.8798220456,9589.99338532191,9605.09487606332,7749.02213504943,7652.02293908142,7555.0237431134,7458.02454714539,7361.02535117738,7264.02615520936,7167.02695924135,7070.02776327334,5734.60572032722,5521.67692382443,5304.46657917605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",2596.88689269777,2653.23502263279,2709.58315256781,2765.93128250283,2822.27941243785,2878.62754237286,2934.97567230788,2991.3238022429,2642.52247881779,2660.96728378002,2679.60565325231,2698.43961855021,2717.47123230646,2736.70256869462,2756.13572365517,2775.77281512394,3686.71046690141,3774.47516590347,3862.23986490552,3950.00456390757,4037.76926290962,4125.53396191167,4213.29866091372,4301.06335991577,4483.08008708342,4553.92879511767,4624.77750315191,4695.62621118616,4766.4749192204,4837.32362725465,4908.17233528889,4979.02104332314,4799.81030928069,4832.25638418446,4865.05021034332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",2945.6460313173,2893.53527611163,2841.42452090596,2789.31376570028,2737.20301049461,2685.09225528894,2632.98150008327,2580.87074487759,4202.81142751947,4338.15555949299,4479.80545256377,4628.05489577487,4783.21136597016,4945.59666551682,5115.54758973976,5293.41662545216,4038.26321719421,3990.89483778981,3944.83488628953,3900.04722078602,3856.49669769781,3814.14914419321,3772.97133137582,3732.93094821085,4481.94335322746,4473.76875938125,4465.59416553504,4457.41957168882,4449.24497784261,4441.0703839964,4432.89579015019,4424.72119630398,4890.1623308915,4838.02937696563,4785.61395975092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",2252.4683108019,2315.67343467983,2378.87855855775,2442.08368243568,2505.2888063136,2568.49393019153,2631.69905406945,2694.90417794738,3568.28510601932,3662.14686940834,3754.82043284408,3846.36376387906,3936.83005500696,4026.26826650495,4114.72359168521,4202.23785777101,4794.92734751441,4922.68577201884,5053.84825540651,5188.50549711214,5326.75061321118,5468.67920081004,5614.38940415187,5763.98198248376,5346.08535501897,5370.86838147025,5395.65140792153,5420.43443437281,5445.21746082409,5470.00048727538,5494.78351372666,5519.56654017794,7711.13314000912,7890.35368392664,8067.55854248922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",3544.87636698547,3585.64873083817,3626.42109469086,3667.19345854356,3707.96582239626,3748.73818624896,3789.51055010165,3830.28291395435,3416.72491795357,3410.79980769985,3404.95005384293,3399.1746979894,3393.47279393487,3387.84340750887,3382.28561642187,3376.79851011414,3994.70675134061,3994.68215202611,3994.65745177814,3994.63264976436,3994.60774514212,3994.58273705822,3994.5576246488,3994.53240703913,4122.70499818414,4143.16550667537,4163.62601516661,4184.08652365785,4204.54703214909,4225.00754064032,4245.46804913156,4265.92855762279,4512.5597089684,4510.64429466062,4508.74967183771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",6067.62658664143,6166.21882410723,6264.81106157303,6363.40329903883,6461.99553650462,6560.58777397042,6659.18001143622,6757.77224890202,6947.75308364428,7054.35196564232,7163.32859496828,7274.73600859825,7388.62842652756,7505.06127815867,7624.09122927768,7745.77620963258,7437.15707322599,7460.71144580171,7484.22868093674,7507.70901169943,7531.1526686105,7554.55987968257,7577.93087045902,7601.26586405195,7377.83356853904,7426.82212284646,7475.81067715388,7524.79923146131,7573.78778576873,7622.77634007615,7671.76489438357,7720.753448691,8933.28557033177,9067.54020895653,9201.7948475813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",3241.73598506961,3297.46062033245,3354.14314821502,3411.80003465319,3470.44802862816,3530.10416703199,3590.78577961664,3652.51049402822,3955.98512959611,4010.62031200492,4065.25549441373,4119.89067682255,4174.52585923136,4229.16104164017,4283.79622404899,4338.4314064578,4143.44084961332,4164.56676297162,4185.80038975734,4207.14227916248,4228.59298317915,4250.15305661389,4271.823057102,4293.60354512194,4321.09645849357,4331.94454537019,4342.7926322468,4353.64071912342,4364.48880600004,4375.33689287666,4386.18497975327,4397.03306662989,4851.41203313709,4915.64190370612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",4857.09184137171,4844.75888986606,4832.42593836041,4820.09298685476,4807.76003534911,4795.42708384346,4783.09413233781,4770.76118083216,4526.4186580762,4571.35086402371,4615.97908104595,4660.31027535272,4704.35114460124,4748.10813231574,4791.58744132137,4834.79504627354,4491.09320024128,4491.09316564587,4491.09313105047,4491.09309645507,4491.09306185966,4491.09302726426,4491.09299266886,4491.09295807345,4767.83246954883,4791.06601102272,4814.2432313097,4837.36467200177,4860.43086564345,4883.44233594619,4906.39959799622,4929.30315845596,4667.24262301939,4664.65077220109,4662.06108371027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",6006.46172260864,6006.42508313566,6006.38844388619,6006.35180486022,6006.31516605774,6006.27852747877,6006.24188912329,6006.2052509913,7159.57671330338,7248.38277344344,7337.18883358349,7425.99489372355,7514.8009538636,7603.60701400366,7692.41307414371,7781.21913428377,8160.1393693504,8208.56780790001,8256.85239095529,8304.99480444629,8352.99670005055,8400.85969617832,8448.58537892139,8496.17530296697,8297.09663811075,8279.79643982465,8262.44712474329,8245.04830915967,8227.59960444202,8210.10061694555,8192.55094792229,8174.95019342874,7399.14403788307,7374.9262093411,7350.66840957985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",2226.12087411319,2212.54408264969,2199.12339334638,2185.85701138419,2172.74316258036,2159.78009315119,2146.9660694775,2134.29937787278,3330.08149252756,3346.1909384558,3362.2602701477,3378.2898771836,3394.28014258732,3410.23144298249,3426.14414874411,3442.01862414543,3497.98496028592,3498.02566712308,3498.06637443397,3498.10708221857,3498.1477904769,3498.18849920896,3498.22920841475,3498.26991809429,4329.45275278491,4329.51192290682,4329.57109383739,4329.63026557665,4329.68943812459,4329.74861148125,4329.80778564662,4329.86696062071,5301.91093968209,5300.52442180269,5299.13790392329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",1920.13995818587,1964.28987990632,2008.43980162677,2052.58972334722,2096.73964506767,2140.88956678812,2185.03948850857,2229.18941022902,3243.38395770166,3353.84521337238,3464.30646904311,3574.76772471384,3685.22898038457,3795.69023605529,3906.15149172602,4016.61274739675,4342.78881858137,4434.97267727176,4526.20813214839,4616.53304717603,4705.98271750791,4794.5901114438,4882.38608357215,4969.39956320723,5718.63830331175,5836.76221286381,5958.38805277202,6083.61964212148,6212.56387784332,6345.33082596129,6482.03381554344,6622.7895354391,7323.61730066824,7440.5695594768,7557.52181828537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",3786.05025527482,3816.37671481819,3846.70317436155,3877.02963390491,3907.35609344827,3937.68255299163,3968.00901253499,3998.33547207835,6950.32208334041,7147.85015369372,7358.49882500728,7583.13961984114,7822.70195075409,8078.17696558783,8350.62164817031,8641.16319140411,6451.98769947542,6426.49903862952,6401.16383587408,6375.98116729296,6350.95011453256,6326.06976476837,6301.33921067169,6276.75755037647,4681.88587236727,4526.70339578299,4376.66448777241,4231.59866325081,4091.34108791141,3955.73239092877,3824.61848387007,3697.85038560865,6215.33331078294,6394.67991923117,6581.35620801337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",5341.45327780483,5260.37569516489,5180.52878404164,5101.8938641497,5024.45253875056,4948.18669034864,4873.07847645268,4799.1103254015,5550.74753204156,5575.85618646795,5600.90819187706,5625.90405499249,5650.84427466095,5675.72934202597,5700.55974069673,5725.33594691204,5703.64914475365,5713.78258202529,5723.90703983222,5734.02254991495,5744.1291438182,5754.22685289256,5764.31570829623,5774.39574099671,5804.42039630138,5807.42820905541,5810.44151856509,5813.46033487569,5816.48466805085,5819.5145281726,5822.54992534138,5825.59086967613,6197.34227866627,6230.79615093315,6264.54974780961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",2283.91946315613,2286.10379940964,2288.28813566315,2290.47247191666,2292.65680817017,2294.84114442368,2297.02548067719,2299.2098169307,2214.42193935577,2169.2834634464,2125.94919077425,2084.34700660227,2044.40767864877,2006.06474187451,1969.2543878749,1933.91535869324,3688.45548536841,3745.20216497799,3802.82188905278,3861.32808933266,3920.73440420403,3981.05468187911,4042.3029836241,4104.49358703696,3270.6041286068,3291.89212997981,3313.31869260471,3334.88471836138,3356.59111499996,3378.43879617904,3400.4286815041,3422.56169656622,7614.24686399924,7936.74355030396,8259.24023660868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",1910.27449717687,1808.1461272398,1702.97998681936,1594.38349740736,1481.86580069685,1364.79834175769,1242.35204218979,1113.39117292976,4352.27346760162,4570.49419942238,4788.71493124316,5006.93566306392,5225.1563948847,5443.37712670547,5661.59785852624,5879.81859034701,5744.67454331361,5861.1651322193,5977.655721125,6094.14631003069,6210.63689893639,6327.12748784208,6443.61807674778,6560.10866565348,8005.57165169843,8253.25906016934,8511.7654866338,8781.56350719515,9063.14634014199,9357.02874760144,9663.74797657684,9983.86474109003,7526.86596686641,7411.10746891015,7292.93911151012,7172.21680544243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",3550.71488992988,3584.57021426073,3618.42553859158,3652.28086292243,3686.13618725328,3719.99151158413,3753.84683591498,3787.70216024583,4607.77863166586,4699.19989118331,4790.62115070077,4882.04241021822,4973.46366973567,5064.88492925313,5156.30618877058,5247.72744828803,3181.49137444189,2967.7266764917,2753.96197854152,2540.19728059133,2326.43258264114,2112.66788469096,1898.90318674077,1685.13848879058,2596.24149916637,2406.24287310874,2230.14876167942,2066.94160211461,1915.6782991171,1775.48477516429,1645.55091963668,1525.12590758013,6085.35193723314,6231.43922852586,6381.03354733273,6534.21908470062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
