"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108"
"222",2772.70570074976,2794.91169406136,2817.11768737297,2839.32368068458,2861.52967399619,2883.73566730779,2905.9416606194,2928.14765393101,2950.35364724261,2972.55964055422,2994.76563386583,3016.97162717744,3039.17762048904,3061.38361380065,3083.58960711226,3105.79560042386,3128.00159373547,3150.20758704708,3187.11396933458,3187.13816185212,3187.1626609602,3187.18747054425,3187.21259453889,3187.23803692865,3187.26380174852,3187.28989308465,3187.31631507496,3187.34307190982,3187.37016783269,3187.39760714082,3187.42539418591,3187.45353337481,3187.48202917023,3187.51088609142,3187.54010871492,3187.56970167523,2523.83278255671,2463.71578919239,2402.82444921134,2341.11813676111,2278.55235486611,2215.07818664238,2150.64164093449,2085.18286621956,2018.63519855442,1950.92399824303,1881.96521440883,1811.66359468165,1739.91042548133,1666.58064166263,1591.52907397413,1514.58549432574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",4931.17243530617,4884.38206651346,4838.30836514093,4792.94035431011,4748.26722527056,4704.27833482468,4660.96320279203,4618.31150951246,4576.31309338753,4534.95794845947,4494.23622202738,4454.13821229982,4414.65436608341,4375.77527650681,4337.49168077958,4299.79445798534,4262.67462690877,4226.12334389586,5514.69328947334,5513.85858111211,5513.02387275088,5512.18916438965,5511.35445602842,5510.51974766719,5509.68503930596,5508.85033094473,5508.0156225835,5507.18091422227,5506.34620586104,5505.51149749981,5504.67678913858,5503.84208077735,5503.00737241612,5502.17266405489,5501.33795569366,5500.50324733243,5408.08375280784,5068.2875296342,5008.22409631834,4996.6585304898,5409.85805423595,5069.95051925982,5009.86754575338,4998.29835192219,5411.63366205241,5071.61473331677,5011.51220523264,4999.93938072756,5413.41057721909,5073.28017270659,5013.15807564706,5001.58161779489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",2658.6231715107,2639.61905022152,2620.86227794513,2602.34963529912,2584.07794480306,2566.0440703332,2548.24491658413,2530.67742853754,2513.33859093785,2496.22542777467,2479.33500177202,2462.66441388416,2446.21080279801,2429.97134444207,2413.94325150164,2398.12377294045,2382.51019352848,2367.0998333759,2928.32286402421,2949.86554804785,2971.40823207148,2992.95091609512,3014.49360011875,3036.03628414238,3057.57896816602,3079.12165218965,3100.66433621329,3122.20702023692,3143.74970426055,3165.29238828419,3186.83507230782,3208.37775633145,3229.92044035509,3251.46312437872,3273.00580840236,3294.54849242599,2802.27185983252,2837.73099974703,2873.19013966154,2908.64927957605,2944.10841949056,2979.56755940506,3015.02669931958,3050.48583923409,3085.94497914859,3121.4041190631,3156.86325897761,3192.32239889212,3227.78153880663,3263.24067872114,3298.69981863565,3334.15895855016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",6400.57400071443,6474.85061103425,6550.46108442266,6627.42937445911,6705.77986488261,6785.53737731656,6866.72717913234,6949.37499145402,7033.5069973069,7119.14984991235,7206.33068113164,7295.07711006133,7385.4172517831,7477.37972627067,7570.99366745668,7666.28873246237,7763.29511099304,7862.04353490225,5453.36936243414,5425.94259823939,5398.51583404464,5371.08906984989,5343.66230565514,5316.23554146039,5288.80877726564,5261.38201307089,5233.95524887614,5206.52848468139,5179.10172048664,5151.67495629189,5124.24819209714,5096.8214279024,5069.39466370765,5041.9678995129,5014.54113531815,4987.1143711234,3956.19281751867,3925.92036525858,3896.04889973107,3866.57310949463,3837.48775346271,3808.78765997184,3780.46772586201,3752.52291556931,3724.94826023055,3697.73885679975,3670.8898671763,3644.39651734477,3618.25409652595,3592.45795633931,3567.0035099764,3541.88623138534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",7244.0937697954,7286.97124493575,7329.55825564851,7371.86036480952,7413.88296159497,7455.63126895131,7497.11035065807,7538.32511801025,7579.28033614507,7619.98063003595,7660.43049017468,7700.63427796155,7740.5962308214,7780.32046706249,7819.81099049376,7859.07169481501,7898.10636779346,7936.91869523924,5220.15159134241,5222.29907686069,5224.44856770216,5226.6000657394,5228.75357284673,5230.90909090021,5233.06662177768,5235.22616735871,5237.38772952462,5239.55131015851,5241.71691114522,5243.88453437136,5246.0541817253,5248.22585509717,5250.39955637887,5252.57528746405,5254.75305024816,5256.93284662839,4302.56777058555,4245.36913910801,4188.9309101662,4133.24297491657,4078.29535890326,4024.07822027148,3970.58184800474,3917.79666018548,3865.71320227881,3814.32214543906,3763.6142848389,3713.58053802058,3664.2119432692,3615.49965800747,3567.43495721197,3520.00923185032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",5111.834998062,5150.71570773017,5190.03762665584,5229.8057615791,5270.02517605541,5310.70099110025,5351.83838584122,5393.44259817742,5435.51892544644,5478.07272509883,5521.10941538022,5564.63447602125,5608.65344893526,5653.17193892395,5698.19561439098,5743.73020806377,5789.78151772337,5836.35540694272,4753.79070289772,4740.79326696418,4727.8585731448,4714.98631856657,4702.17620181847,4689.42792294454,4676.74118343672,4664.11568622798,4651.5511356853,4639.04723760273,4626.60369919457,4614.22022908847,4601.89653731857,4589.63233531882,4577.42733591611,4565.28125332359,4553.19380313401,4541.164702313,4680.67614216473,4675.40161109578,4670.20195208344,4665.07610231762,4660.02301407484,4655.04165450405,4650.13100541557,4645.29006307292,4640.51783798766,4635.8133547172,4631.17565166532,4626.60378088573,4622.09680788821,4617.65381144766,4613.27388341578,4608.95612853547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",3487.11006572559,3478.12799994627,3469.14593416694,3460.16386838761,3451.18180260828,3442.19973682895,3433.21767104963,3424.2356052703,3415.25353949097,3406.27147371164,3397.28940793231,3388.30734215298,3379.32527637366,3370.34321059433,3361.361144815,3352.37907903567,3343.39701325634,3334.41494747702,3042.31673460211,3026.54202793669,3010.67506242688,2994.71425767886,2978.65798799247,2962.5045805276,2946.25231337433,2929.89941352032,2913.44405470897,2896.88435518094,2880.21837529117,2863.44411499304,2846.55951118035,2829.56243487735,2812.45068826592,2795.22200153836,2777.87402956311,2760.40434834951,3000.21449000513,3000.22293292274,3000.23136123582,3000.23977499485,3000.24817425006,3000.2565590514,3000.26492944857,3000.27328549102,3000.28162722794,3000.28995470826,3000.29826798067,3000.30656709362,3000.31485209529,3000.32312303362,3000.33137995632,3000.33962291085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",7807.03887291275,7805.54714028928,7804.05540766581,7802.56367504234,7801.07194241886,7799.58020979539,7798.08847717192,7796.59674454844,7795.10501192497,7793.6132793015,7792.12154667802,7790.62981405455,7789.13808143108,7787.64634880761,7786.15461618414,7784.66288356066,7783.17115093719,7781.67941831372,7453.53715910277,9477.93883594162,9176.01328052732,7028.45669766284,7291.49994990977,9267.17888073146,8967.19059100516,6864.67269205334,7117.41297923177,9040.35054770624,8742.03515233989,6687.73816891807,6928.96664138586,8794.28735091208,8497.23522162315,6494.90714337676,6723.07037636532,8524.71808207614,6322.27714724028,6328.47506044345,6334.67297364662,6340.8708868498,6347.06880005297,6353.26671325614,6359.46462645932,6365.66253966249,6371.86045286566,6378.05836606884,6384.25627927201,6390.45419247518,6396.65210567836,6402.85001888153,6409.0479320847,6415.24584528788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",4499.77023648774,4440.02624336663,4381.59239487914,4324.43996045551,4268.54083956761,4213.86754791256,4160.3932038993,4108.09151543155,4056.9367669806,4006.9038069416,3957.96803526706,3910.10539137158,3863.29234230186,3817.50587116605,3772.72346581687,3728.92310778297,3686.08326144289,3644.18286343651,3971.90260272767,3939.5777772112,3907.51602318695,3875.71519968096,3844.1731831433,3812.88786730628,3781.85716304382,3751.07899823191,3720.55131761027,3690.27208264508,3660.23927139289,3630.45087836557,3600.90491439639,3571.59940650722,3542.53239777674,3513.70194720982,3485.10612960784,3456.74303544017,3367.48398073729,3370.23276873494,3372.98380049543,3375.7370778503,3378.49260263257,3381.25037667674,3384.01040181884,3386.77267989637,3389.53721274835,3392.30400221528,3395.07305013919,3397.84435836359,3400.61792873351,3403.39376309547,3406.17186329751,3408.95223118918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",2974.08552973091,3001.24823569984,3028.78066588313,3056.68785276888,3084.97489734474,3113.64697003026,3142.70931162197,3172.16723425133,3202.02612235568,3232.29143366244,3262.9687001867,3294.06352924237,3325.58160446713,3357.52868686127,3389.91061584076,3422.73331030455,3456.00276971649,3489.72507520192,2817.47352270006,2790.94108326095,2764.40864382184,2737.87620438273,2711.34376494362,2684.81132550451,2658.2788860654,2631.74644662629,2605.21400718718,2578.68156774807,2552.14912830896,2525.61668886985,2499.08424943074,2472.55180999163,2446.01937055252,2419.48693111341,2392.9544916743,2366.42205223519,2502.44731095308,2471.48223150603,2440.51715205897,2409.55207261192,2378.58699316486,2347.62191371781,2316.65683427075,2285.6917548237,2254.72667537664,2223.76159592959,2192.79651648253,2161.83143703548,2130.86635758842,2099.90127814137,2068.93619869431,2037.97111924726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",3474.35762716718,3474.29003278765,3474.2249144967,3474.16218159131,3474.10174669105,3474.04352561637,3473.98743727136,3473.93340353077,3473.88134913121,3473.83120156628,3473.78289098565,3473.73635009767,3473.69151407572,3473.64832046788,3473.60670910992,3473.56662204155,3473.52800342562,3473.49079947043,4792.51057804343,4944.99038174489,5105.85021558992,5275.55063175331,5454.57749357247,5643.44336660578,5842.68898614119,6052.88480535647,6274.63262856386,6508.56733421494,6755.35869259899,7015.71328343892,7290.37651887498,7580.13477762829,7885.81765645426,8208.3003453321,8548.50613319073,8907.40905134507,3808.25581575438,3855.55780728814,3902.38713675649,3948.75866348256,3994.686474466,4040.18393973014,4085.26376265736,4129.93802585745,4174.21823304487,4218.11534734217,4261.63982637603,4304.80165448873,4347.61037235022,4390.07510422304,4432.20458310408,4474.00717394196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",3627.82907054722,3673.33934697777,3718.84962340832,3764.35989983887,3809.87017626941,3855.38045269996,3900.89072913051,3946.40100556106,3991.91128199161,4037.42155842216,4082.93183485271,4128.44211128327,4173.95238771381,4219.46266414436,4264.97294057491,4310.48321700546,4355.99349343601,4401.50376986656,3185.50662488736,3216.14187069962,3246.77711651187,3277.41236232413,3308.04760813638,3338.68285394864,3369.3180997609,3399.95334557315,3430.58859138541,3461.22383719766,3491.85908300992,3522.49432882217,3553.12957463443,3583.76482044669,3614.40006625894,3645.0353120712,3675.67055788345,3706.30580369571,2411.62367089854,2414.50668194093,2417.38969298332,2420.27270402571,2423.1557150681,2426.03872611049,2428.92173715288,2431.80474819527,2434.68775923766,2437.57077028005,2440.45378132244,2443.33679236483,2446.21980340722,2449.10281444961,2451.985825492,2454.86883653439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",5465.62275805343,5465.77890675292,5465.93393466927,5466.08785780823,5466.24069183487,5466.39245208323,5466.54315356553,5466.6928109812,5466.84143872543,5466.98905089755,5467.13566130908,5467.28128349151,5467.42593070383,5467.56961593978,5467.71235193492,5467.85415117338,5467.99502589446,5468.13498809901,4861.21062867605,4895.34936702028,4929.48810536452,4963.62684370875,4997.76558205299,5031.90432039722,5066.04305874146,5100.1817970857,5134.32053542993,5168.45927377417,5202.5980121184,5236.73675046264,5270.87548880687,5305.01422715111,5339.15296549534,5373.29170383958,5407.43044218381,5441.56918052805,3613.9495404352,3614.02108321028,3614.09262740164,3614.1641730093,3614.23572003331,3614.30726847368,3614.37881833044,3614.45036960363,3614.52192229326,3614.59347639937,3614.66503192199,3614.73658886114,3614.80814721685,3614.87970698915,3614.95126817807,3615.02283078364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",3345.37663520421,3318.70437728109,3292.03211935797,3265.35986143485,3238.68760351173,3212.01534558861,3185.34308766549,3158.67082974237,3131.99857181925,3105.32631389613,3078.65405597301,3051.98179804989,3025.30954012677,2998.63728220365,2971.96502428052,2945.2927663574,2918.62050843428,2891.94825051116,3331.70826628898,3331.82941692009,3331.9505719566,3332.07173139866,3332.19289524643,3332.31406350007,3332.43523615974,3332.55641322561,3332.67759469782,3332.79878057655,3332.91997086195,3333.04116555418,3333.1623646534,3333.28356815978,3333.40477607347,3333.52598839463,3333.64720512343,3333.76842626002,3099.56790827458,3179.23663557507,3262.24235767863,3348.72484755132,3438.82973267295,3532.70874025857,3630.51995275126,3732.42807401645,3838.60470668601,3949.22864111915,4064.48615646676,4184.57133434599,4309.68638565345,4440.04199106723,4575.85765581115,4717.36207927865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",2914.22665816116,2894.23657860129,2874.24649904141,2854.25641948153,2834.26633992165,2814.27626036178,2794.2861808019,2774.29610124202,2754.30602168215,2734.31594212227,2714.32586256239,2694.33578300251,2674.34570344264,2654.35562388276,2634.36554432288,2614.37546476301,2594.38538520313,2574.39530564325,3776.37781307138,3674.45034363241,3572.52287419344,3470.59540475447,3368.6679353155,3266.74046587653,3164.81299643756,3062.88552699859,2960.95805755962,2859.03058812065,2757.10311868168,2655.17564924271,2553.24817980373,2451.32071036476,2349.39324092579,2247.46577148682,2145.53830204785,2043.61083260888,4648.59953032614,4718.52250062481,4790.38023942163,4864.22628175846,4940.1156439917,5018.10486478024,5098.2520472076,5180.61690206957,5265.26079235953,5352.24677898487,5441.63966774815,5533.50605762844,5627.91439039846,5724.9350016147,5824.64017301841,5927.10418638651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",4959.4873943163,4959.66325169587,4959.83910907545,4960.01496645502,4960.19082383459,4960.36668121417,4960.54253859374,4960.71839597332,4960.89425335289,4961.07011073246,4961.24596811204,4961.42182549161,4961.59768287119,4961.77354025076,4961.94939763034,4962.12525500991,4962.30111238949,4962.47696976906,4693.80453444147,4606.8720938633,4519.1111188785,4430.48909787993,4340.97121879075,4250.52012922392,4159.09566308093,4066.65452761621,3973.14994368708,3878.53123026019,3782.74332214719,3685.72620725201,3587.41426613046,3487.73549211529,3386.61056425892,3283.95173733997,3179.66150237014,3073.63095625329,5897.67351746199,6057.9665403416,6218.25956322121,6378.55258610082,6538.84560898043,6699.13863186004,6859.43165473965,7019.72467761926,7180.01770049887,7340.31072337848,7500.60374625809,7660.89676913769,7821.1897920173,7981.48281489691,8141.77583777652,8302.06886065613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",4820.16883574863,4791.65289650167,4762.88589911039,4733.86182633439,4704.57442268348,4675.01718114545,4645.18332895405,4615.06581231107,4584.65727996748,4553.95006555823,4522.93616857336,4491.60723383537,4459.9545293373,4427.96892227931,4395.6408531224,4362.96030745559,4329.91678544811,4296.49926862937,5965.19552938184,6003.04859862442,6041.27028896157,6079.86419010249,6118.83392671374,6158.18315875962,6197.91558184594,6238.03492756709,6278.5449638565,6319.44949534053,6360.75236369578,6402.4574480099,6444.56866514591,6487.08997011006,6530.02535642327,6573.37885649621,6617.15454200799,6661.35652428861,7193.448206227,7263.31901995389,7333.18983368078,7403.06064740766,7472.93146113455,7542.80227486144,7612.67308858832,7682.54390231521,7752.4147160421,7822.28552976898,7892.15634349587,7962.02715722275,8031.89797094964,8101.76878467653,8171.63959840342,8241.5104121303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",2739.52643043352,2735.44564239824,2731.36485436297,2727.28406632769,2723.20327829242,2719.12249025714,2715.04170222186,2710.96091418659,2706.88012615131,2702.79933811604,2698.71855008076,2694.63776204549,2690.55697401021,2686.47618597494,2682.39539793966,2678.31460990438,2674.23382186911,2670.15303383383,2505.55405166839,2467.22394872654,2429.97891423108,2393.7882315013,2358.62205340025,2324.45137771921,2291.24802325902,2258.98460658855,2227.63451946106,2197.17190686984,2167.57164572514,2138.80932413468,2110.86122127069,2083.7042878069,2057.31612690934,2031.67497576522,2006.75968763478,1982.5497144111,3393.39192097883,3402.66212861582,3411.98176497052,3421.3510935967,3430.77037945338,3440.23988891237,3449.75988976575,3459.33065123349,3468.952443971,3478.62554007687,3488.35021310048,3498.1267380498,3507.95539139914,3517.83645109695,3527.77019657373,3537.75690874987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",5388.69989060039,5380.07528779703,5371.45068499366,5362.82608219029,5354.20147938692,5345.57687658355,5336.95227378019,5328.32767097682,5319.70306817345,5311.07846537008,5302.45386256671,5293.82925976334,5285.20465695997,5276.58005415661,5267.95545135324,5259.33084854987,5250.7062457465,5242.08164294313,4514.45336407571,4511.22576773252,4507.99557977174,4504.76279416664,4501.52740486722,4498.2894058002,4495.04879086877,4491.80555395256,4488.55968890747,4485.31118956555,4482.06004973484,4478.8062631993,4475.54982371863,4472.29072502817,4469.02896083873,4465.76452483648,4462.49741068284,4459.22761201428,3015.65725799633,3053.48606419536,3092.03991804192,3131.33271619689,3171.37862167216,3212.19206893571,3253.7877691144,3296.18071529667,3339.38618793667,3383.41976036214,3428.29730438776,3474.0349960361,3520.64932136828,3568.15708242626,3616.57540328921,3665.92173624576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",5627.21005882693,5695.72217247578,5764.23428612463,5832.74639977347,5901.25851342232,5969.77062707116,6038.28274072001,6106.79485436885,6175.30696801769,6243.81908166654,6312.33119531538,6380.84330896423,6449.35542261307,6517.86753626192,6586.37964991076,6654.89176355961,6723.40387720846,6791.9159908573,5029.72653393905,4998.45303874233,4967.17954354561,4935.90604834889,4904.63255315217,4873.35905795544,4842.08556275872,4810.812067562,4779.53857236528,4748.26507716855,4716.99158197183,4685.71808677511,4654.44459157839,4623.17109638167,4591.89760118495,4560.62410598822,4529.3506107915,4498.07711559478,3856.65585371434,3780.71308955907,3706.26574102975,3633.28436137237,3561.74008367931,3491.60460947133,3422.85019750451,3355.44965279748,3289.37631587481,3224.60405222214,3161.10724194902,3098.86076965524,3037.84001449679,2978.02084044728,2919.37958675135,2861.89305856584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",9125.23440070873,9091.53661352299,9057.83882633725,9024.1410391515,8990.44325196576,8956.74546478002,8923.04767759428,8889.34989040854,8855.65210322279,8821.95431603705,8788.25652885131,8754.55874166556,8720.86095447982,8687.16316729408,8653.46538010834,8619.7675929226,8586.06980573685,8552.37201855111,7988.19979454119,7999.27513793515,8010.35048132911,8021.42582472307,8032.50116811703,8043.57651151099,8054.65185490495,8065.72719829891,8076.80254169287,8087.87788508683,8098.95322848079,8110.02857187476,8121.10391526872,8132.17925866268,8143.25460205664,8154.3299454506,8165.40528884456,8176.48063223852,6877.67774482416,6877.62933952356,6877.58091919459,6877.53248382782,6877.4840334138,6877.43556794307,6877.38708740617,6877.33859179361,6877.29008109591,6877.24155530357,6877.19301440711,6877.14445839699,6877.0958872637,6877.04730099771,6876.99869958948,6876.95008302947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",3872.70852888725,3923.43134366296,3974.15415843867,4024.87697321438,4075.59978799009,4126.3226027658,4177.04541754151,4227.76823231722,4278.49104709293,4329.21386186864,4379.93667664435,4430.65949142006,4481.38230619577,4532.10512097148,4582.82793574719,4633.5507505229,4684.27356529861,4734.99638007432,3396.15990697014,3433.93082472585,3472.12181758616,3510.7375574813,3549.78276830114,3589.262226473,3629.18076154597,3669.54325678174,3710.35464975193,3751.61993294213,3793.34415436263,3835.53241816597,3878.18988527127,3921.32177399565,3964.93336069253,4009.02998039712,4053.61702747903,4098.69995630222,2770.27165183299,2770.73861081683,2771.20556980068,2771.67252878453,2772.13948776837,2772.60644675222,2773.07340573607,2773.54036471991,2774.00732370376,2774.47428268761,2774.94124167146,2775.4082006553,2775.87515963915,2776.342118623,2776.80907760684,2777.27603659069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",3660.10547525205,3650.91055361484,3641.71563197763,3632.52071034042,3623.32578870321,3614.130867066,3604.93594542879,3595.74102379158,3586.54610215437,3577.35118051716,3568.15625887995,3558.96133724274,3549.76641560553,3540.57149396832,3531.37657233111,3522.1816506939,3512.98672905669,3503.79180741948,5084.4684337316,5113.03063155589,5141.75327862973,5170.63727628298,5199.68353090875,5228.89295399185,5258.26646213739,5287.80497709955,5317.50942581049,5347.38074040946,5377.41985827203,5407.62772203952,5438.00527964856,5468.55348436086,5499.27329479312,5530.16567494709,5561.23159423986,5592.47202753425,5117.63396344269,5183.66598438648,5249.69800533026,5315.73002627405,5381.76204721784,5447.79406816162,5513.82608910541,5579.8581100492,5645.89013099299,5711.92215193677,5777.95417288056,5843.98619382435,5910.01821476813,5976.05023571192,6042.08225665571,6108.11427759949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
